ticker,date,open,high,low,close,adj_close,volume,dividends,stock_splits
ABBV,2019-10-01,75.88999938964844,76.02999877929688,72.94000244140625,73.2300033569336,55.82870864868164,10910800,0.0,0.0
ABBV,2019-10-02,72.88999938964844,73.0,71.56999969482422,72.12999725341797,54.990081787109375,8380500,0.0,0.0
ABBV,2019-10-03,72.05999755859375,73.94000244140625,72.04000091552734,73.8499984741211,56.301395416259766,6228500,0.0,0.0
ABBV,2019-10-04,74.22000122070312,75.05999755859375,73.94999694824219,74.66000366210938,56.91889190673828,7007500,0.0,0.0
ABBV,2019-10-07,74.72000122070312,75.2699966430664,74.08000183105469,74.33000183105469,56.66731643676758,5163500,0.0,0.0
ABBV,2019-10-08,73.87999725341797,74.75,73.41999816894531,73.52999877929688,56.057411193847656,6121500,0.0,0.0
ABBV,2019-10-09,74.06999969482422,74.62000274658203,73.25,73.30000305175781,55.8820686340332,5851000,0.0,0.0
ABBV,2019-10-10,73.22000122070312,74.62999725341797,73.19999694824219,74.44999694824219,56.75881576538086,7329400,0.0,0.0
ABBV,2019-10-11,73.97000122070312,74.33999633789062,73.56999969482422,73.62999725341797,56.952171325683594,7164900,1.07,0.0
ABBV,2019-10-14,73.6500015258789,74.16999816894531,73.38999938964844,73.76000213623047,57.052734375,5040900,0.0,0.0
ABBV,2019-10-15,74.19999694824219,74.9800033569336,73.80000305175781,74.5,57.62510681152344,6028300,0.0,0.0
ABBV,2019-10-16,74.37999725341797,74.9800033569336,74.33999633789062,74.75,57.81849670410156,8288300,0.0,0.0
ABBV,2019-10-17,74.98999786376953,76.18000030517578,74.6500015258789,75.13999938964844,58.12015151977539,6811300,0.0,0.0
ABBV,2019-10-18,75.23999786376953,77.16999816894531,75.20999908447266,76.45999908447266,59.14116287231445,9480200,0.0,0.0
ABBV,2019-10-21,76.87999725341797,77.8499984741211,75.8499984741211,77.30000305175781,59.790889739990234,7839100,0.0,0.0
ABBV,2019-10-22,78.05000305175781,78.66000366210938,77.75,77.87000274658203,60.231781005859375,6062000,0.0,0.0
ABBV,2019-10-23,77.79000091552734,78.0199966430664,77.19000244140625,77.75,60.13896179199219,6136700,0.0,0.0
ABBV,2019-10-24,77.83999633789062,77.88999938964844,76.25,76.80000305175781,59.404136657714844,5699300,0.0,0.0
ABBV,2019-10-25,76.38999938964844,76.79000091552734,76.22000122070312,76.52999877929688,59.1953010559082,5497000,0.0,0.0
ABBV,2019-10-28,76.66999816894531,78.37999725341797,76.48999786376953,78.33000183105469,60.58759689331055,7146400,0.0,0.0
ABBV,2019-10-29,78.11000061035156,78.73999786376953,77.58999633789062,78.47000122070312,60.69587326049805,6391500,0.0,0.0
ABBV,2019-10-30,78.51000213623047,79.79000091552734,78.01000213623047,79.66000366210938,61.6163330078125,7222500,0.0,0.0
ABBV,2019-10-31,79.70999908447266,79.73999786376953,78.73999786376953,79.55000305175781,61.53126525878906,10009400,0.0,0.0
ABBV,2019-11-01,80.02999877929688,82.18000030517578,79.12999725341797,81.75,63.23292922973633,13356300,0.0,0.0
ABBV,2019-11-04,82.94999694824219,83.31999969482422,82.13999938964844,82.98999786376953,64.19207763671875,9127900,0.0,0.0
ABBV,2019-11-05,83.16999816894531,83.4000015258789,81.47000122070312,81.83999633789062,63.30253601074219,7475600,0.0,0.0
ABBV,2019-11-06,81.7699966430664,82.25,80.3499984741211,82.08000183105469,63.488189697265625,9303600,0.0,0.0
ABBV,2019-11-07,82.20999908447266,82.58999633789062,81.08000183105469,82.01000213623047,63.434043884277344,6561500,0.0,0.0
ABBV,2019-11-08,82.0999984741211,85.45999908447266,82.08999633789062,85.20999908447266,65.90919494628906,11364100,0.0,0.0
ABBV,2019-11-11,84.94999694824219,85.68000030517578,83.9000015258789,85.66000366210938,66.25729370117188,8726300,0.0,0.0
ABBV,2019-11-12,85.5999984741211,88.27999877929688,85.55000305175781,86.44000244140625,66.86058807373047,12165900,0.0,0.0
ABBV,2019-11-13,85.73999786376953,87.2699966430664,85.33000183105469,86.66000366210938,67.03079223632812,5798800,0.0,0.0
ABBV,2019-11-14,86.4800033569336,87.75,85.93000030517578,87.62999725341797,67.78104400634766,5425600,0.0,0.0
ABBV,2019-11-15,88.0999984741211,89.19000244140625,87.26000213623047,88.62999725341797,68.5545425415039,8036700,0.0,0.0
ABBV,2019-11-18,88.33999633789062,89.41000366210938,88.31999969482422,88.7300033569336,68.63190460205078,5772300,0.0,0.0
ABBV,2019-11-19,89.26000213623047,90.41000366210938,88.91000366210938,89.0199966430664,68.85620880126953,7504800,0.0,0.0
ABBV,2019-11-20,88.72000122070312,88.72000122070312,86.54000091552734,87.19999694824219,67.44847106933594,10933000,0.0,0.0
ABBV,2019-11-21,86.79000091552734,86.87000274658203,85.55000305175781,86.5199966430664,66.92249298095703,9614100,0.0,0.0
ABBV,2019-11-22,86.63999938964844,86.79000091552734,85.30999755859375,86.05000305175781,66.55892944335938,7784700,0.0,0.0
ABBV,2019-11-25,86.8499984741211,87.87999725341797,86.05999755859375,87.76000213623047,67.88160705566406,9522100,0.0,0.0
ABBV,2019-11-26,88.1500015258789,88.19000244140625,86.93000030517578,87.72000122070312,67.85066223144531,6431400,0.0,0.0
ABBV,2019-11-27,87.86000061035156,88.80999755859375,87.61000061035156,88.33000183105469,68.32249450683594,4711800,0.0,0.0
