date,ret_1d,logret_1d,ret_5d,ret_20d,sma_5,ema_5,sma_20,ema_20,sma_50,ema_50,macd_12_26,macd_signal_9,macd_hist,rsi_14,roc_10,mom_10,vol_20,vol_60,atr_14,bb_mid_20,bb_upper_20_2,bb_lower_20_2,bb_width_20_2,obv,cmf_20,mfi_14,hl_range,oc_gap
2021-02-12,0.003124878804847464,0.0031200065186387915,0.0007623676006751623,-0.01701004030674247,45.06334762573242,44.92587529510058,44.81731357574463,44.90280528428795,45.2814249420166,45.05785291130766,-0.12313614594257416,-0.20195295168449465,0.07881680574192049,50.19914855197757,0.02832949438028365,1.2395133972167969,0.011579122278079734,0.009106991099224892,0.7400003160749168,44.81731357574463,46.1439341376346,43.49069301385465,0.059201253089294886,-327852300.0,-0.11853120794519717,49.700865426717606,0.006506584571063597,-0.002145757348652537
2021-02-16,0.00823670891806949,0.008202972356726065,0.004343788678633276,0.007051860458321846,45.102587127685545,45.0717726474987,44.83319644927978,44.9466873860029,45.25456802368164,45.06984171291501,-0.07242419485036322,-0.17604720031766838,0.10362300546730516,53.9887983791044,0.04588217414408424,1.9900703430175781,0.011172346942014614,0.009002653040388414,0.7300003596714569,44.83319644927978,46.1788108971693,43.487582001390265,0.06002759358957701,-299961300.0,-0.10946728812998359,51.90739036210261,0.010023283376407776,0.0019223025833273427
2021-02-17,0.010572506890680122,0.010517008766529957,0.009394434549062636,0.026570792561339873,45.18791961669922,45.32890642523677,44.892524528503415,45.03206706168957,45.244874496459964,45.10016846851492,0.006391955934432758,-0.13955936906724817,0.14595132500168093,58.40064456505975,0.04567727445329006,2.002521514892578,0.011180241658659591,0.009069489029076352,0.6988097599574503,44.892524528503415,46.308166314726364,43.476882742280466,0.0630680408861445,-274390200.0,-0.03597398058868473,61.63411926996269,0.020380435205136906,-0.01732333882629019
2021-02-18,-0.06480974890561797,-0.06700529328581775,-0.04488999459159759,-0.05394829194593531,44.7849235534668,44.50996741215329,44.77028617858887,44.826354902098785,45.17817985534668,45.01279281821969,-0.16893993868169588,-0.14543548299013773,-0.02350445569155815,35.61682559126501,-0.02507097921167245,-1.1024856567382812,0.01853853401701699,0.013095711426279895,0.867143086024693,44.77028617858887,46.432399878878144,43.10817247829959,0.07425075165519811,-371317500.0,-0.25414628916094245,49.501674814611206,0.023245739390937537,0.009734128949629202
2021-02-19,0.004939912325854445,0.004927750993128592,-0.039438773739791544,-0.04494294990241132,44.43113555908203,44.03460285769529,44.66891441345215,44.66040431606836,45.120685501098635,44.9371489331436,-0.2874885116347059,-0.17384608871905136,-0.11364242291565455,37.48892708751494,-0.0293970136427113,-1.3048973083496094,0.01861173338996943,0.013114432746044194,0.8280952998570034,44.66891441345215,46.48374338109296,42.85408544581134,0.08125690948487733,-334711500.0,-0.25543075286460176,49.05907675424822,0.01264996483386379,-0.0039034328469084324
2021-02-22,-0.004698703641938029,-0.004709777251250772,-0.0469303932854912,-0.05904471674018341,44.00882797241211,43.6502137032259,44.53437442779541,44.490978704470145,45.05082656860352,44.85653271593354,-0.3932411539176641,-0.21772510175877394,-0.17551605215889018,36.39940782189227,-0.04620380389614387,-2.0772628784179688,0.018383214764954338,0.013037853086541155,0.8230953216552734,44.53437442779541,46.46265114284081,42.606097712750014,0.08659722921096637,-366818100.0,-0.22909818362718037,48.33844758537097,0.015179026185850252,0.00036312903024185775
2021-02-23,-0.01612322838908009,-0.01625462187480181,-0.06995744205643772,-0.07339269834785456,43.374124145507814,43.16349187474175,44.367289543151855,44.27184246764189,44.97446273803711,44.75196469639785,-0.526767800511756,-0.2795336415093704,-0.2472341590023856,32.88433613376746,-0.06591753372259535,-2.9773216247558594,0.018608163065724694,0.013173258672648276,0.8171430315290179,44.367289543151855,46.49996569776448,42.23461338853923,0.09613731992973666,-398118300.0,-0.29586090261244574,40.83377629768494,0.017199337464199726,0.012106053373042004
2021-02-24,-0.016682658418708085,-0.016823381247308165,-0.0950407126665892,-0.09694263546014081,42.50273056030274,42.604396601390334,44.144613647460936,44.006543761646235,44.88831985473633,44.62389573005627,-0.6815265958899204,-0.3599322323854804,-0.32159436350444,29.73613133108408,-0.0865391318721691,-3.9303054809570312,0.018571474354511838,0.013339588166293794,0.8573812757219587,44.144613647460936,46.50395619469653,41.785271100225344,0.10689152547929452,-444684000.0,-0.3732147960658856,34.246557802284286,0.023346601011832665,0.019968527672564084
2021-02-25,-0.009458721366465084,-0.009503739170210133,-0.04147896266290085,-0.08266127778959076,42.14707260131836,42.10086426461504,43.95946578979492,43.72913955492416,44.794578018188474,44.48546058735071,-0.8263127592143604,-0.4532083377512564,-0.373104421463104,28.119795457132128,-0.08450696684489578,-3.7932701110839844,0.018000499192235696,0.013379357614892062,0.870476313999721,43.95946578979492,46.65985340977045,41.25907816981939,0.12285807261117436,-478008600.0,-0.362257864078745,28.991444170335953,0.0191738623362929,0.008715462932374558
2021-02-26,-0.015384832461715181,-0.015504407004919039,-0.06086489332248057,-0.09620893375122086,41.622613525390626,41.55443563279024,43.74410820007324,43.417943251516206,44.69660041809082,44.327661284675806,-0.9807661440896709,-0.5587198990189394,-0.4220462450707315,25.69633502903737,-0.09790323030583026,-4.3912353515625,0.018146911786196436,0.013476136944080503,0.8650000435965397,43.74410820007324,46.831951014382796,40.65626538576369,0.14117754099302376,-520479300.0,-0.38316677978146574,23.053295643270303,0.015009271458310413,0.012007399549512212
2021-03-01,0.011160995440643307,0.011099171119683936,-0.04590017837204896,-0.06491578206836512,41.22896041870117,41.34068037547344,43.60209369659424,43.179393404785124,44.60809059143067,44.193759660211654,-1.0545754161602474,-0.657891002447201,-0.3966844137130464,30.316077126424716,-0.09067645823466575,-4.079803466796882,0.017976993363978844,0.013606663397699293,0.8990473066057473,43.60209369659424,46.9393139378842,40.264873455304276,0.15307614650397547,-485844900.0,-0.3703506504572128,25.755391426445087,0.010961396031077195,0.0015985314766092595
2021-03-02,-0.009591294921782678,-0.009637587633427881,-0.039565933336636605,-0.06577144162822812,40.89510269165039,41.06737344448881,43.459456825256346,42.926190183616974,44.51266700744629,44.049720441478634,-1.131688623988559,-0.7526505267554726,-0.37903809723308646,28.649215543588227,-0.10675544390426772,-4.842807769775391,0.01799253495761636,0.013647832519236005,0.9228567395891457,43.459456825256346,47.0704456939143,39.84846795659839,0.16617735850575283,-515075700.0,-0.3732851605953045,21.659098086055792,0.021059117254227107,0.010760138039797928
