period_end,quarter_rank,actual_revenue,actual_ebitda,actual_ebit,actual_netIncome,actual_eps,est_revenue,est_ebitda,est_ebit,est_netIncome,est_eps,surprise_revenue,surprise_revenue_pct,surprise_ebitda,surprise_ebitda_pct,surprise_ebit,surprise_ebit_pct,surprise_netIncome,surprise_netIncome_pct,surprise_eps,surprise_eps_pct
2020-12-31,1,28072000000,14638000000,12775000000,11219000000,3.94,26357645328,11968397515,10156521738,8919453415,3.18789,1714354672,6.504202673137965,2669602485,22.30542962542968,2618478262,25.781250013999625,2299546585,25.781250016204048,0.7521100000000001,23.592721204307555
2021-03-31,2,26171000000,13350000000,11378000000,9497000000,3.34,23728838747,8259037974,6913215189,5770329113,2.34756,2442161253,10.291954355788938,5090962026,61.64110205119151,4464784811,64.58333335412684,3726670887,64.58333335968943,0.9924399999999998,42.27538380275689
2021-06-30,3,29077000000,14353000000,12367000000,10394000000,3.67,27854034756,11821452145,9999719471,8404389438,3.04217,1222965244,4.390621519335049,2531547855,21.41486362206984,2367280529,23.673469399469717,1989610562,23.67346940164483,0.6278299999999999,20.637571207394718
2021-09-30,4,29010000000,12418000000,10423000000,9194000000,3.27,29490452538,12560752350,10324978056,9107536050,3.18772,-480452538,-1.629179943511927,-142752350,-1.13649521957178,98021944,0.9493670927759306,86463950,0.9493670903449238,0.08227999999999991,2.5811551830148165
2021-12-31,5,33671000000,14599000000,12585000000,10285000000,3.72,33370161276,15475049479,13142148437,10740325520,3.83939,300838724,0.901520138041301,-876049479,-5.661044768799088,-557148437,-4.239401492616089,-455325520,-4.239401488829363,-0.11938999999999966,-3.1096085576094032
2022-03-31,6,27908000000,11069000000,8913000000,7465000000,2.74,28278997754,10443750000,7991250000,6998437500,2.55503,-370997754,-1.3119197406758278,625250000,5.986834230999402,921750000,11.534490849366495,466562500,6.666666666666667,0.1849700000000003,7.23944532940906
2022-06-30,7,28822000000,10170000000,8191000000,6687000000,2.47,28908384447,10770779922,8777513513,7022640926,2.53718,-86384447,-0.2988214272519288,-600779922,-5.577868328484448,-586513513,-6.6820006842637145,-335640926,-4.779411756015503,-0.06718000000000002,-2.647821597206348
2022-09-30,8,27714000000,7839000000,5641000000,4395000000,1.64,27439470981,13816827585,11357475861,10018289655,1.89647,274529019,1.0004894744147692,-5977827585,-43.26483447973054,-5716475861,-50.33227392214486,-5623289655,-56.130236284329115,-0.2564700000000002,-13.52354637827122
2022-12-31,9,32165000000,8775000000,6399000000,4653000000,1.76,31551048476,17022554426,14456363281,11814358071,2.25939,613951524,1.945898959481539,-8247554426,-48.45074493286863,-8057363281,-55.73575542051986,-7161358071,-60.61571883942267,-0.4993899999999998,-22.102868473348995
2023-03-31,10,28645000000,9886000000,7362000000,5709000000,2.21,27668876188,11488125000,8790375000,7698281250,2.021,976123812,3.527876612579391,-1602125000,-13.945922419890103,-1428375000,-16.249306770188984,-1989281250,-25.84058941728064,0.18900000000000006,9.351806036615539
2023-06-30,11,31999000000,12032000000,9409000000,7788000000,3.03,31077842728,11847857914,9655264864,7724905018,2.9094,921157272,2.964032220840319,184142086,1.5542226057793016,-246264864,-2.550575954867974,63094982,0.8167735635969731,0.1205999999999996,4.145184574138983
2023-09-30,12,34146000000,17018000000,14159000000,11583000000,4.5,33579330193,15198510343,12493223446,11020118620,3.64349,566669807,1.68755542097778,1819489657,11.97149994267698,1665776554,13.333440814534839,562881380,5.107761535147613,0.8565100000000001,23.50795528463095
2023-12-31,13,40111000000,20115000000,16943000000,14017000000,5.46,39124159358,18724809869,15901999608,12995793878,4.82198,986840642,2.5223305962182,1390190131,7.424321745992944,1041000392,6.54634899799829,1021206122,7.857974138299888,0.63802,13.231494116524747
2024-03-31,14,36455000000,17684000000,14310000000,12369000000,4.86,36146676261,12636937500,9669412500,8468109375,4.32021,308323739,0.8529795015556161,5047062500,39.938968598997974,4640587500,47.99244524938821,3900890625,46.06566179360431,0.53979,12.494531515829092
2024-06-30,15,39071000000,18871000000,15234000000,13465000000,5.31,38261443896,17431977447,14281141623,12141866884,4.71712,809556104,2.1158535109142447,1439022553,8.255073512888535,952858377,6.672144301583052,1323133116,10.8972790481138,0.5928799999999992,12.568685977884792
2024-09-30,16,40589000000,22057000000,18030000000,15688000000,6.2,40202943776,18316528020,15005809381,13446395825,5.22393,386056224,0.9602685468780634,3740471980,20.42129368576698,3024190619,20.153465516023136,2241604175,16.670669257202235,0.97607,18.684591868574042
2024-12-31,17,48385000000,28263000000,23803000000,20838000000,8.22,47004057689,21415126825,17544335403,17389866786,6.75597,1380942311,2.9379214878360838,6847873175,31.976804204613902,6258664597,35.673420812108944,3448133214,19.828404992590148,1.464030000000001,21.670167274277432
2025-03-31,18,42314000000,22522000000,18622000000,16644000000,6.59,41339201062,18834208728,15429919126,13474529645,5.23486,974798938,2.358049775896755,3687791272,19.580282480981115,3192080874,20.687605994131378,3169470355,23.5219368579303,1.3551399999999996,25.886843201155322
2025-06-30,19,47516000000,25117000000,20775000000,18337000000,7.28,44821438597,20420721938,16729669536,15143382545,5.88321,2694561403,6.011769116175475,4696278062,22.997610350204653,4045330464,24.180576043627116,3193617455,21.08919487115816,1.3967900000000002,23.741970794855195
2025-09-30,20,51242000000,26853000000,21890000000,2709000000,1.08,49508128269,22555985544,18478983523,17304075366,6.72264,1733871731,3.502196087032603,4297014456,19.05043983832055,3411016477,18.458896685277377,-14595075366,-84.34472837928809,-5.64264,-83.93488272464388
