date_x,symbol,date_y,revenueLow,revenueHigh,revenueAvg,ebitdaLow,ebitdaHigh,ebitdaAvg,ebitLow,ebitHigh,ebitAvg,netIncomeLow,netIncomeHigh,netIncomeAvg,sgaExpenseLow,sgaExpenseHigh,sgaExpenseAvg,epsAvg,epsHigh,epsLow,numAnalystsRevenue,numAnalystsEps
2020-12-31,TSLA,2020-12-29,9153182053,11839300579,10472982841,1160667961,1741001940,1450834951,562718446,844077669,703398057,233895145,350842718,292368931,948302912,1422454368,1185378640,0.34116,0.39902,0.28527,14,13
2021-03-31,TSLA,2021-03-29,9161802844,11850451251,10482846667,807645569,1211468354,1009556961,390987341,586481012,488734176,288303797,432455695,360379746,695088607,1042632911,868860759,0.25503,0.29828,0.21325,10,9
2021-06-30,TSLA,2021-06-29,10063252703,13016443119,11514276923,993003015,1489504522,1241253768,647203157,970804736,809003946,563342992,845014488,704178740,479976122,719964183,599970152,0.31389,0.36713,0.26247,8,13
2021-09-30,TSLA,2021-09-29,12239712628,15831613090,14004561429,1811803773,2717705660,2264754716,1330958490,1996437735,1663698112,1074596226,1611894339,1343245282,660166037,990249055,825207546,0.53864,0.62999,0.4504,8,8
2021-12-31,TSLA,2021-12-29,14972929997,19366928108,17131882446,2610088135,3915132203,3262610169,7709810169,11564715254,9637262711,1715179661,2572769491,2143974576,1104040677,1656061016,1380050846,0.78761,0.92119,0.65858,14,8
2022-03-31,TSLA,2022-03-29,15616788007,20199734500,17868578587,2331026548,3496539822,2913783185,1823819469,2735729203,2279774336,1679553982,2519330973,2099442477,502145132,753217699,627681415,0.70654,0.82637,0.59079,9,12
2022-06-30,TSLA,2022-06-29,14455086051,18697116223,16539370385,1256148813,1884223220,1570186016,818711993,1228067991,1023389992,712628884,1068943327,890786105,607169794,910754691,758962242,0.60223,0.70437,0.50357,7,9
2022-09-30,TSLA,2022-09-29,19211874737,24849845483,21982042234,1992984149,2989476226,2491230188,1464054339,2196081508,1830067923,1182055848,1773083772,1477569810,726182640,1089273961,907728300,1.00108,1.17086,0.83708,7,9
2022-12-31,TSLA,2022-12-29,21560291197,27887434837,24669077753,2871096948,4306645423,3588871185,8480791185,12721186779,10600988982,1886697627,2830046440,2358372033,1214444744,1821667117,1518055930,1.1286,1.32001,0.94371,13,12
2023-03-31,TSLA,2023-03-29,20622412572,26674323715,23595966054,2564129202,3846193805,3205161503,2006201415,3009302123,2507751769,1847509380,2771264070,2309386725,552359645,828539468,690449556,0.84591,0.98938,0.70733,10,8
2023-06-30,TSLA,2023-06-29,21165466873,27376744257,24217323560,1589028248,2383542373,1986285310,1035670671,1553506008,1294588339,901475538,1352213308,1126844423,768069789,1152104684,960087236,0.79282,0.92728,0.66294,8,15
2023-09-30,TSLA,2023-09-29,21139426466,27343061959,24187528377,2192282565,3288423848,2740353206,1610459772,2415689658,2013074715,1300261432,1950392149,1625326790,798800904,1198201357,998501130,0.72909,0.85274,0.60965,8,9
2023-12-31,TSLA,2023-12-30,23791181485,28945069583,25595010373,3158206642,4737309965,3947758303,9328870303,13993305456,11661087879,2075367389,3113051084,2594209236,1335889218,2003833828,1669861523,0.73047,1.00825,0.53499,24,25
2024-03-31,TSLA,2024-03-31,20314022321,25058976671,22220029354,2820542122,4230813185,3525677653,2206821556,3310232335,2758526945,2032260317,3048390477,2540325397,607595609,911393414,759494511,0.49204,0.77015,0.21393,16,18
2024-06-30,TSLA,2024-06-30,22785040305,27712854161,24521972714,3750816515,4562020943,4036745997,2529123494,3076107377,2721921774,1575562800,3046088080,2170787210,1349803777,1641731361,1452701025,0.61339,0.86072,0.4452,18,19
2024-09-30,TSLA,2024-09-30,24072843974,26584792910,25468371161,3962811543,4376322313,4192539749,2672068799,2950893369,2826971338,1737896730,2534454850,2099971820,1426094283,1574904122,1508766416,0.59338,0.71615,0.49107,19,20
2024-12-31,TSLA,2024-12-31,25177333966,28676388647,27258924570,4144629932,4720635587,4487296186,2794666413,3183059029,3025721510,2228862200,3215429230,2740424650,1491525143,1698811905,1614840214,0.77435,0.90857,0.6298,20,20
2025-03-31,TSLA,2025-03-31,18722721029,24407335491,21269497845,3082087646,4017874703,3501331694,2078208904,2709197122,2360899344,935853160,1871706320,1463765790,1109148776,1445909825,1260021845,0.41361,0.52888,0.26444,19,19
2025-06-30,TSLA,2025-06-30,20604391070,23527931613,22279678348,3391843476,3873109429,3667625090,2287072959,2611583909,2473028672,930332320,1653916260,1405832360,1220620395,1393813245,1319865736,0.39724,0.46734,0.26288,19,18
2025-09-30,TSLA,2025-09-30,24232509656,28135800031,26540367719,3989095310,4631645238,4369009149,2689791577,3123054072,2945962204,1453608860,2571755910,1975399020,1435553004,1666787008,1572272338,0.55818,0.72669,0.41074,19,19
