symbol,date,fiscalYear,period,reportedCurrency,growthRevenue,growthCostOfRevenue,growthGrossProfit,growthGrossProfitRatio,growthResearchAndDevelopmentExpenses,growthGeneralAndAdministrativeExpenses,growthSellingAndMarketingExpenses,growthOtherExpenses,growthOperatingExpenses,growthCostAndExpenses,growthInterestIncome,growthInterestExpense,growthDepreciationAndAmortization,growthEBITDA,growthOperatingIncome,growthIncomeBeforeTax,growthIncomeTaxExpense,growthNetIncome,growthEPS,growthEPSDiluted,growthWeightedAverageShsOut,growthWeightedAverageShsOutDil,growthEBIT,growthNonOperatingIncomeExcludingInterest,growthNetInterestIncome,growthTotalOtherIncomeExpensesNet,growthNetIncomeFromContinuingOperations,growthOtherAdjustmentsToNetIncome,growthNetIncomeDeductions
AMD,2020-12-26,2020,Q4,USD,0.15815780078543376,0.1413112667091025,0.1796747967479675,0.018578639267709834,0.1279527559055118,0,0,0.0,0.12804097311139565,0.13690476190476192,0.0,-0.18181818181818182,0.08602150537634409,0.299009900990099,0.26948775055679286,0.3656716417910448,-103.66666666666667,3.566666666666667,3.4848484848484844,3.5312499999999996,0.017736486486486486,0.00905349794238683,0.3470873786407767,-0.5945945945945946,0.18181818181818182,0.5531914893617021,3.566666666666667,0.0,0.0
AMD,2021-03-27,2021,Q1,USD,0.061960542540073986,0.03625209146681539,0.09372846312887664,0.029914407835781965,0.06457242582897033,0,0,0.0,0.049943246311010214,0.040762902019446524,0.0,0.0,0.0594059405940594,0.15548780487804878,0.16140350877192983,0.17304189435336975,1.0722402597402598,-0.6883773161145423,-0.6891891891891893,-0.6896551724137931,0.006639004149377593,0.004078303425774877,0.17297297297297298,-0.26666666666666666,0.0,0.14285714285714285,-0.6883773161145423,0.0,1.0
AMD,2021-06-26,2021,Q2,USD,0.11756168359941944,0.08719052744886975,0.15311909262759923,0.031816954152361604,0.08032786885245902,0,0,0.75,0.08,0.084800574919152,0.0,0.1111111111111111,0.028037383177570093,0.24142480211081793,0.2552870090634441,0.2779503105590062,0.2696629213483146,0.27927927927927926,0.2608695652173912,0.28888888888888875,0.00247320692497939,0.0008123476848090983,0.2764976958525346,-1.0,-0.1111111111111111,0.5555555555555556,0.27927927927927926,0.0,0.0
AMD,2021-09-25,2021,Q3,USD,0.12025974025974026,0.10247524752475247,0.13989071038251366,0.017523588050089967,0.16084977238239756,0,0,-2.0,0.13913913913913914,0.11460748592249088,0.0,-0.3,0.01818181818181818,0.19234856535600425,0.1407942238267148,0.22114216281895505,-0.2743362831858407,0.3,0.310344827586207,0.29310344827586216,-0.001644736842105263,-0.0016233766233766235,0.21540312876052947,0.0,0.3,8.125,0.3,0.0,0.0
AMD,2021-12-25,2021,Q4,USD,0.11894273127753303,0.0776829815895824,0.1629913710450623,0.039366303968929,0.06013071895424837,0,0,-0.3333333333333333,0.07117750439367311,0.07548291233283803,0.0,0.14285714285714285,0.19642857142857142,0.19875222816399288,0.2732067510548523,0.19701492537313434,1.7926829268292683,0.0552546045503792,0.06578947368421058,0.06666666666666672,-0.004942339373970346,-0.0065040650406504065,0.19900990099009902,0.9354838709677419,-0.14285714285714285,-1.0701754385964912,0.0552546045503792,0.0,0.0
AMD,2022-03-26,2022,Q1,USD,0.21985080812266888,0.27875,0.1615828524319868,-0.04776646073793107,0.3070283600493218,0,0,53.5,0.5315832649712879,0.3639126830616192,0.0,0.625,3.6865671641791047,0.14275092936802974,-0.212096106048053,-0.25270157938487114,-0.5065502183406113,-0.19301848049281314,-0.30864197530864196,-0.3,0.15314569536423842,0.15384615384615385,-0.24938067712634188,11.5,-0.625,-12.0,-0.19301848049281314,0.0,0.0
AMD,2022-06-25,2022,Q2,USD,0.11262102938678444,0.14760508308895406,0.0745209368346345,-0.034243548816231234,0.22641509433962265,0,0,1.9047619047619047,0.3401178361006963,0.22042139384116693,0.0,0.9230769230769231,0.9124203821656051,0.1210149642160052,-0.4468980021030494,-0.44271412680756395,-0.5221238938053098,-0.4312977099236641,-0.5,-0.5178571428571429,0.1615218951902369,0.1574468085106383,-0.42574257425742573,-0.9047619047619048,-0.9230769230769231,0.5192307692307693,-0.4312977099236641,0.0,0.0
AMD,2022-09-24,2022,Q3,USD,-0.150381679389313,-0.08830210107893242,-0.22258916776750332,-0.0849881488143898,-0.016153846153846154,0,0,-0.04590163934426229,-0.03357314148681055,-0.06557104913678619,0.0,0.24,-0.010824313072439634,-0.334881021474173,-1.1216730038022813,-1.1377245508982037,-3.5,-0.8523489932885906,-0.8539285714285715,-0.8496296296296296,-0.001854140914709518,-0.00428921568627451,-1.0804597701149425,-6.5,-0.24,0.8,-0.8523489932885906,0.0,0.0
AMD,2022-12-31,2022,Q4,USD,0.006109613656783468,-0.004671441918405481,0.020815632965165677,0.014616716706572254,0.06802189210320563,0,0,0.024054982817869417,0.055417700578990904,0.021140522295256706,0.0,-0.3870967741935484,0.047979797979797977,-0.015706806282722512,-1.328125,-0.927536231884058,-0.14074074074074075,-0.6818181818181818,-0.6821515892420539,-0.6798029556650247,-0.001238390092879257,-0.0043076923076923075,-1.7857142857142858,-0.45454545454545453,0.3870967741935484,4.2,-0.6818181818181818,0.0,0.0
AMD,2023-04-01,2023,Q1,USD,-0.043936417217360246,-0.06320400500625782,-0.018310445276737412,0.026803627399315553,0.03294289897510981,0,0,-0.1476510067114094,-0.018808777429467086,-0.04349338900487126,0.0,0.3157894736842105,-0.19196787148594377,-0.19858156028368795,0.026845637583892617,0.05263157894736842,1.0844155844155845,-7.619047619047619,-7.923076923076923,-7.923076923076923,-0.0012399256044637321,-0.004326328800988875,0.1282051282051282,-0.34375,-0.3157894736842105,0.1875,-7.619047619047619,0.0,0.0
AMD,2023-07-01,2023,Q2,USD,0.0011208668036614981,-0.026052104208416832,0.03560830860534125,0.03444882917193937,0.022678951098511695,0,0,-0.0688976377952756,-0.01637380191693291,-0.021644234267006183,0.0,0.12,-0.13220675944333996,-0.0055309734513274336,0.8620689655172413,1.0317460317460319,-2.769230769230769,1.1942446043165467,1.1855555555555555,1.1844444444444444,0.0006207324643078833,0.009931719428926133,1.2549019607843137,-0.06976744186046512,-0.12,0.2631578947368421,1.1942446043165467,0.0,0.0
AMD,2023-09-30,2023,Q3,USD,0.08229147228960627,0.04698216735253772,0.12443716741711011,0.03894116911341191,0.04435204435204435,0,0,-0.06976744186046512,0.024360535931790498,0.03662390778955196,0.0,-0.07142857142857142,-0.0286368843069874,0.25806451612903225,12.2,64.0,-0.6956521739130435,10.074074074074074,9.778443113772456,9.843373493975903,0.0024813895781637717,0.001229256299938537,9.884615384615385,-0.2826086956521739,0.07142857142857142,0.5,10.074074074074074,0.0,0.0
AMD,2023-12-30,2023,Q4,USD,0.06344827586206897,0.06681952178185391,0.05970149253731343,-0.0035232398758950913,0.0026542800265428003,0,0,-0.05909090909090909,0.01823226317875545,0.04483500717360115,0.0,0.038461538461538464,-0.02830188679245283,0.07427055702917772,0.5267857142857143,0.4230769230769231,-6.615384615384615,1.2307692307692308,1.2777777777777777,1.2777777777777777,0.0,-0.0006138735420503376,0.38162544169611307,0.1694915254237288,-0.038461538461538464,-0.2222222222222222,1.2307692307692308,0.0,0.0
