period_end,quarter_rank,actual_revenue,actual_ebitda,actual_ebit,actual_netIncome,actual_eps,est_revenue,est_ebitda,est_ebit,est_netIncome,est_eps,surprise_revenue,surprise_revenue_pct,surprise_ebitda,surprise_ebitda_pct,surprise_ebit,surprise_ebit_pct,surprise_netIncome,surprise_netIncome_pct,surprise_eps,surprise_eps_pct
2021-01-31,1,152079000000,2750000000,-69000000,-2091000000,-0.25,148494808216,8956118643,4994542372,4438728813,0.50217,3584191784,2.4136815468904795,-6206118643,-69.29473458740559,-5063542372,-101.38150795129543,-6529728813,-147.10808179756216,-0.75217,-149.78393771033714
2021-04-30,2,138310000000,7071000000,4410000000,2730000000,0.32,132155549626,2878947019,5923052980,-2257172185,0.40403,6154450374,4.656974596539521,4192052981,145.61063310071285,-1513052980,-25.54515357382469,4987172185,220.94779557103217,-0.08403,-20.797960547484095
2021-07-31,3,141048000000,9079000000,6438000000,4276000000,0.51,137016773443,4217107437,4168239669,1647024793,0.52422,4031226557,2.942140918737238,4861892563,115.28974861638082,2269760331,54.45369055624714,2628975207,159.61964981786403,-0.01422000000000001,-2.712601579489529
2021-10-31,4,140525000000,7283000000,4633000000,3105000000,0.37,135427267327,7723038461,6316897435,3672974358,0.46646,5097732673,3.764184845206332,-440038461,-5.6977375319586665,-1683897435,-26.657033018615095,-567974358,-15.463608036438133,-0.09645999999999999,-20.679157912789947
2022-01-31,5,152871000000,7915000000,5209000000,3562000000,0.43,151720036005,6996857142,5585142856,2994107142,0.49857,1150963995,0.7586104151478513,918142858,13.1222181526141,-376142856,-6.73470429849288,567892858,18.967018582396474,-0.06857000000000002,-13.75333453677518
2022-04-30,6,141569000000,6036000000,3356000000,2054000000,0.25,138803387682,7687120000,5769260000,3490760000,0.49261,2765612318,1.9924674492354946,-1651120000,-21.479045468263795,-2413260000,-41.82962806321781,-1436760000,-41.1589453299568,-0.24261,-49.249913724853336
2022-07-31,7,152859000000,9822000000,7123000000,5149000000,0.63,150994235054,4638818181,4585063635,1811727272,0.53975,1864764946,1.234990822883473,5183181819,111.73496388001676,2537936365,55.352260449052636,3337272728,184.2039240440379,0.09025000000000005,16.720704029643365
2022-10-31,8,152813000000,1908000000,-847000000,-1798000000,-0.22,147667801623,8495342306,6948587178,4040271794,0.44025,5145198377,3.4843062065323047,-6587342306,-77.54063425257817,-7795587178,-112.18952829262467,-5838271794,-144.5019565928737,-0.66025,-149.97160704145372
2023-01-31,9,164048000000,12323000000,9512000000,6275000000,0.78,159759379565,7696542856,6143657141,3293517856,0.50789,4288620435,2.684424818547273,4626457144,60.11084756571387,3368342859,54.82634824331581,2981482144,90.52576225049013,0.2721100000000001,53.57656185394477
2023-04-30,10,152301000000,6197000000,3352000000,1673000000,0.21,148935717767,8455832000,6346186000,3839836000,0.43949,3365282233,2.2595535063420846,-2258832000,-26.713302724084397,-2994186000,-47.180873677512764,-2166836000,-56.430430882985625,-0.22949,-52.217342829188375
2023-07-31,11,161632000000,14274000000,11369000000,7891000000,0.98,160224359793,5102699998,5043569998,1992899998,0.56872,1407640207,0.8785431933187839,9171300002,179.73425844346494,6325430002,125.41572744124329,5898100002,295.95564292835127,0.41128,72.31678154452102
2023-10-31,12,160804000000,4583000000,1597000000,453000000,0.0561,159650768926,9344876536,7643445896,4444298973,0.50739,1153231074,0.7223460818623029,-4761876536,-50.95708346338713,-6046445896,-79.1062824054822,-3991298973,-89.80716637759825,-0.45129,-88.9434163069828
2024-01-31,13,173388000000,11330000000,8213000000,5494000000,0.68,170853615528,9658134528,6453052801,4386423050,0.54755,2534384472,1.4833660172585914,1671865472,17.31043885496808,1759947199,27.273094661913643,1107576950,25.250116948934053,0.13245000000000007,24.189571728609273
2024-04-30,14,161508000000,10877000000,7749000000,5104000000,0.63,159567835801,9301415200,6980804600,4223819600,0.52475,1940164199,1.2158867664405844,1575584800,16.93919437119633,768195400,11.00439625541159,880180400,20.838494144020732,0.10524999999999995,20.05717008099094
2024-07-31,15,169335000000,10103000000,6892000000,4501000000,0.56,168564515191,9528734639,6366594663,5178390510,0.64641,770484809,0.457086005395006,574265361,6.026669676051203,525405337,8.252533179997107,-677390510,-13.081101332390633,-0.08640999999999999,-13.36767686143469
2024-10-31,16,169588000000,9976000000,6716000000,4577000000,0.57,167688841190,9479233917,6333520909,4267940360,0.53276,1899158810,1.1325493077074558,496766083,5.240572047801276,382479091,6.038964684816832,309059640,7.241423589152498,0.03723999999999994,6.990014265335224
2025-01-31,17,180554000000,11054000000,7680000000,5254000000,0.65,180074350487,10179370783,6801315197,5174304900,0.6459,479649513,0.26636192867158337,874629217,8.592173677971035,878684803,12.919336592245866,79695100,1.5402088114289514,0.0040999999999999925,0.6347731847035133
2025-04-30,18,165609000000,10000000000,6631000000,4487000000,0.56,165619785126,9362272846,6255373730,4610010060,0.57546,-10785126,-0.006511979225063543,637727154,6.811670248132821,375626270,6.004857362854961,-123010060,-2.6683251966699615,-0.015459999999999918,-2.6865464150418656
2025-07-31,19,177402000000,13575000000,10088000000,7026000000,0.88,175935107465,9945384714,6644978126,5870140360,0.73276,1466892535,0.8337690845994563,3629615286,36.49547393466472,3443021874,51.813893269691704,1155859640,19.69049407874806,0.14724000000000004,20.09389158796878
2025-10-31,20,179496000000,12476000000,8870000000,6143000000,0.77,177444408069,10030703530,6701983630,4813970120,0.60092,2051591931,1.1561885512910781,2445296470,24.37811528061382,2168016370,32.34887594018191,1329029880,27.607771690946848,0.16908,28.136856819543365
