symbol,date,fiscalYear,period,reportedCurrency,growthRevenue,growthCostOfRevenue,growthGrossProfit,growthGrossProfitRatio,growthResearchAndDevelopmentExpenses,growthGeneralAndAdministrativeExpenses,growthSellingAndMarketingExpenses,growthOtherExpenses,growthOperatingExpenses,growthCostAndExpenses,growthInterestIncome,growthInterestExpense,growthDepreciationAndAmortization,growthEBITDA,growthOperatingIncome,growthIncomeBeforeTax,growthIncomeTaxExpense,growthNetIncome,growthEPS,growthEPSDiluted,growthWeightedAverageShsOut,growthWeightedAverageShsOutDil,growthEBIT,growthNonOperatingIncomeExcludingInterest,growthNetInterestIncome,growthTotalOtherIncomeExpensesNet,growthNetIncomeFromContinuingOperations,growthOtherAdjustmentsToNetIncome,growthNetIncomeDeductions
WMT,2021-01-31,2021,Q4,USD,0.12895299462541202,0.14871585325745723,0.07125607378742471,-0.05110657491444239,0,0.0958343534678745,0,0.0,0.0958343534678745,0.13698906383308773,0.2,-0.031423290203327174,0.01732226632984482,-0.7362616284645631,-0.05036344755970924,-1.0833450456781448,-0.2607105538140021,-1.407205452775073,-1.4166666666666667,-1.4166666666666667,-0.0024708789269325803,-0.008073008073008073,-1.009012539184953,3.9584664536741214,0.04263565891472868,-5.547494390426327,-1.3860796000769082,0.0,0
WMT,2021-04-30,2022,Q1,USD,-0.0905384701372313,-0.10401610258456893,-0.04834591775761855,0.04639289434106802,0,-0.10219909993297373,0,0.0,-0.10219909993297373,-0.10362775594848286,0.0,0.08015267175572519,-0.056048244058176655,1.5712727272727274,0.25915800984144344,7.482293423271501,-0.26996466431095406,2.3055954088952655,2.2800000000000002,2.2800000000000002,-0.00389242745930644,0.0010615711252653928,64.91304347826087,-0.5502159827213823,-0.08502024291497975,0.49588815789473684,2.3999003984063747,0.0,0
WMT,2021-07-31,2022,Q2,USD,0.0197961101872605,0.01850453172205438,0.023602945373594385,0.0037329374776237058,0,0.013580290803085784,0,0.0,0.013580290803085784,0.01745039992085296,0.23333333333333334,-0.09010600706713781,-0.00751597143930853,0.283976806675152,0.06440874222029237,0.5408428720083247,0.5091965150048403,0.5663003663003663,0.59375,0.59375,-0.005683836589698046,-0.006009190526687876,0.4598639455782313,-0.633453381352541,0.10820895522388059,0.5331158238172921,0.552472429740306,0.0,0
WMT,2021-10-31,2022,Q3,USD,-0.0037079575747263342,-0.0015211583620927337,-0.010121288163948139,-0.006437199473865542,0,0.04205394409175406,0,0.0,0.04205394409175406,0.007771478151599922,0.1891891891891892,-0.05631067961165048,0.0034078000757288905,-0.19781914307743143,-0.21240141419635572,-0.299848049974675,-0.34894162924951894,-0.2738540692235734,-0.27450980392156865,-0.27450980392156865,-0.005001786352268668,-0.005334281650071123,-0.28036657347002175,0.2652838427947598,0.07531380753138076,-0.14954577218728163,-0.28230980751604035,0.0,0
WMT,2022-01-31,2022,Q4,USD,0.08785625333570539,0.0999685783114175,0.05202523801475973,-0.03293727008728387,0,0.05897004375631101,0,0.0,0.05897004375631101,0.0909279834932793,0.06818181818181818,-0.12139917695473251,0.021132075471698115,0.08677742688452561,0.01640193370165746,0.15312273932963588,0.13201970443349753,0.14718196457326893,0.16216216216216217,0.16216216216216217,-0.005745062836624776,-0.005362888809438684,0.12432549104252104,-0.41501294219154444,0.14027149321266968,0.3282674772036474,0.15996168582375478,0.0,0
WMT,2022-04-30,2023,Q1,USD,-0.07393161554513282,-0.07509392150412908,-0.07033655519558757,0.003882067953785098,0,-0.06541224334117347,0,0.0,-0.06541224334117347,-0.0730215533663528,-0.23404255319148937,0.06557377049180328,-0.009608277900960829,-0.2373973468098547,-0.09665364362153898,-0.3933500627352572,-0.30548302872062666,-0.4233576642335766,-0.41860465116279066,-0.41860465116279066,-0.005417118093174431,-0.006110711718188354,-0.35573046650028795,1.8938053097345133,-0.10263157894736842,-1.1873303167420814,-0.42113955408753095,0.0,0
WMT,2022-07-31,2023,Q2,USD,0.07974909761317803,0.08414836167604144,0.06621162375439203,-0.012537611089853106,0,0.025948850496531083,0,0.0,0.025948850496531083,0.07158846540575849,-0.1388888888888889,0.05274725274725275,0.0070895522388059705,0.6272365805168986,0.28883038736367056,1.2902447431920028,0.8759398496240601,1.5068159688412852,1.52,1.52,-0.005561365286855483,-0.007233273056057866,1.1224672228843862,-1.13710499490316,-0.06921241050119331,0.913115432354158,1.4474560152163576,0.0,0
WMT,2022-10-31,2023,Q3,USD,-0.00030093092326915653,-0.0019423677894991281,0.0048350935955268634,0.005137570717602143,0,0.1437995160274472,0,0.0,0.1437995160274472,0.028170268141502003,1.7096774193548387,0.21920668058455114,0.020748425342719527,-0.805742211362248,-0.6067989495185293,-1.215382299819386,-0.7755511022044088,-1.349194018255972,-1.349206349206349,-1.349206349206349,-0.010108504668665681,-0.01238615664845173,-1.11891057138846,14.16728624535316,-0.11607142857142858,-18.64761904761905,-1.3433067806489216,0.0,0
WMT,2023-01-31,2023,Q4,USD,0.07352123183237028,0.0848520495100032,0.038306451612903226,-0.03280305876317571,0,-0.04176206346906246,0,0.0,-0.04176206346906246,0.05574947707803195,0.2261904761904762,0.04452054794520548,0.020326678765880218,5.4585953878406706,1.0634508348794063,7.220824598183088,8.205357142857142,4.489988876529477,4.545454545454546,4.5,-0.005533013648100332,-0.0014754703061600886,12.230224321133411,-2.1154714850367022,-0.014,1.809743092583616,4.287492925863044,0.0,0
WMT,2023-04-30,2024,Q1,USD,-0.07160709060762703,-0.0808384427098698,-0.04163106796116505,0.03228807770654722,0,-0.06916888458746673,0,0.0,-0.06916888458746673,-0.07840390694504912,0.038834951456310676,0.08852459016393442,0.012095339736748489,-0.4971192079850686,0.12210034166516813,-0.6980453830599865,-0.7439379243452958,-0.733386454183267,-0.7307692307692308,-0.7272727272727273,-0.000741839762611276,-0.0011082379017362395,-0.6476030277544155,1.7309541888129587,-0.09861932938856016,-2.0631547440885964,-0.6736099156481322,0.0,0
