ticker,earnings_date,day0_date,est_end_date,alpha_1y,beta_1y,r2_1y,resid_vol_1y,n_1y,alpha_1q,beta_1q,r2_1q,resid_vol_1q,n_1q
BAC,2021-01-19,2021-01-19,2021-01-15,-0.0004465002042614852,1.3951787569169607,0.6643632386901979,0.021583988675932256,252,0.003911535351742199,1.1477554049864283,0.18227522262813767,0.02381974710943032,63
BAC,2021-04-15,2021-04-15,2021-04-14,0.0004981721257724162,1.295575717468406,0.34754788852965424,0.021119442112107447,252,0.0020487710101070827,0.6470827684004565,0.13374334131400678,0.01592896270856846,63
BAC,2021-07-14,2021-07-14,2021-07-13,0.001127827900971631,0.84911642210959,0.16545770055855546,0.01804400943185367,252,-0.00047989757809637715,1.0018013781514419,0.21451414124714507,0.01333261968610982,63
BAC,2021-10-14,2021-10-14,2021-10-13,0.0015506553625145845,0.9866994539908659,0.1906751784037194,0.01728030374823062,252,0.0018142196665543904,1.1722802920417559,0.33758722339190417,0.012071891276032923,63
BAC,2022-01-19,2022-01-19,2022-01-18,0.0008642043468730584,0.9146779547367947,0.22732411733038793,0.014089768402181492,252,-0.000110330065697457,0.8647474228602645,0.2339471512989526,0.014243589475589213,63
BAC,2022-04-18,2022-04-18,2022-04-14,-0.00018876383085328347,1.03786773725854,0.33566291062644493,0.013916765312424426,252,-0.002989618594394083,1.0040591381209514,0.4225215638503186,0.015882059646030573,63
BAC,2022-07-18,2022-07-18,2022-07-15,-8.292621417710133e-05,0.981582083513548,0.42403600997661584,0.014406194855557036,252,-0.0006304833245032379,0.9508701096741762,0.5691083811552528,0.014789948334342782,63
BAC,2022-10-17,2022-10-17,2022-10-14,-0.0003898196088260134,0.9686886058587152,0.48337753837315867,0.014191702873272389,252,0.0009861244142318315,1.0281484350323786,0.638937550076699,0.011704530696499951,63
BAC,2023-01-13,2023-01-13,2023-01-12,-0.0005923242537180774,0.9581707330072573,0.5302237175824354,0.013765489942797401,252,0.0008973060163306643,0.9103551077306592,0.5052202135086392,0.013386222220244744,63
BAC,2023-04-18,2023-04-18,2023-04-17,-0.0005171598334028,0.9775386779360236,0.5142076694227696,0.01384805508929852,252,-0.0028043200319123507,1.159497171020809,0.3482052624828883,0.0158556323038061,63
BAC,2023-07-18,2023-07-18,2023-07-17,-0.0006306373052680481,1.0465392458500522,0.46894495541923464,0.013515639622924938,252,-0.0017255681018063663,1.322553807003877,0.3969539070810423,0.012048223129097554,63
BAC,2023-10-17,2023-10-17,2023-10-16,-0.0011377741375564825,1.007261644227514,0.37786510625607206,0.013181485963772336,252,-0.001234327618900567,0.9628022228276407,0.2946160076400225,0.010718947617126747,63
BAC,2024-01-12,2024-01-12,2024-01-11,-0.0008303734981126296,1.1925754979705385,0.328806625459219,0.013830545947879408,252,0.0017587913549061088,1.2416610379188706,0.2768741710489736,0.015188409514369372,63
BAC,2024-04-16,2024-04-16,2024-04-15,0.0002611590200635877,1.0894321955572601,0.27526131379070296,0.013035397796853102,252,0.000970275042584461,0.7337428734044183,0.18338520435556038,0.01155474142182056,63
BAC,2024-07-16,2024-07-16,2024-07-15,0.000711758156302031,0.9712230316467306,0.21755502231181778,0.012910899934427034,252,0.0017962514055075121,0.5802794580752925,0.07428744752609373,0.01227729344543686,63
BAC,2024-10-15,2024-10-15,2024-10-14,0.0009390369137266571,0.8596631148216806,0.2018056457059625,0.013473252147685957,252,-0.0010327461289459843,0.7305201990168979,0.2539917985417963,0.012839224027131144,63
BAC,2025-01-16,2025-01-16,2025-01-15,0.0008835070168822248,0.8412447801827476,0.22310396585437386,0.012717572540557841,252,0.0017512715190300496,1.1203884176865175,0.3585401713688786,0.012559334684472264,63
BAC,2025-04-15,2025-04-15,2025-04-14,7.895423630257934e-05,0.9578898608415711,0.40321953905563035,0.013917451824999977,252,-0.0017912576619688316,1.0152495664342962,0.5933197314676226,0.01603194388516025,63
BAC,2025-07-16,2025-07-16,2025-07-15,0.00013954455377831153,0.9903480110948018,0.46204184429612094,0.013343874682499552,252,0.0016059732659712412,1.0376877452956357,0.5166141022944097,0.009556795013443455,63
BAC,2025-10-15,2025-10-15,2025-10-14,0.0005007449710155995,1.0321786429081643,0.4871358640507458,0.012575939655213675,252,0.0006022766990213588,0.935440628538234,0.2786479951255396,0.010005468157366332,63
