ticker,earnings_date,day0_date,section,speaker_type,n_tokens,n_tokens_raw,lm_pos,lm_neg,lm_unc,lm_lit,lm_constr,lm_strong,lm_weak,lm_complex,lm_pos_prop,lm_neg_prop,lm_unc_prop,lm_lit_prop,lm_constr_prop,lm_tone
BAC,2021-01-19,2021-01-19,all,all,10142.0,21000.0,264.0,308.0,158.0,30.0,20.0,94.0,64.0,38.0,0.026030368763557483,0.03036876355748373,0.015578781305462433,0.0029579964504042595,0.0019719976336028395,-0.004338394793926247
BAC,2021-01-19,2021-01-19,prepared,all,464.0,878.0,20.0,14.0,8.0,0.0,0.0,6.0,4.0,0.0,0.04310344827586207,0.03017241379310345,0.017241379310344827,0.0,0.0,0.01293103448275862
BAC,2021-01-19,2021-01-19,qa,all,9678.0,20122.0,244.0,294.0,150.0,30.0,20.0,88.0,60.0,38.0,0.02521182062409589,0.03037817730936144,0.015499070055796652,0.0030998140111593306,0.0020665426741062203,-0.0051663566852655505
BAC,2021-04-15,2021-04-15,all,all,10368.0,21586.0,268.0,162.0,194.0,20.0,34.0,78.0,104.0,48.0,0.025848765432098766,0.015625,0.01871141975308642,0.0019290123456790122,0.003279320987654321,0.010223765432098766
BAC,2021-04-15,2021-04-15,prepared,all,512.0,1018.0,16.0,12.0,12.0,0.0,0.0,4.0,4.0,6.0,0.03125,0.0234375,0.0234375,0.0,0.0,0.0078125
BAC,2021-04-15,2021-04-15,qa,all,9856.0,20568.0,252.0,150.0,182.0,20.0,34.0,74.0,100.0,42.0,0.02556818181818182,0.015219155844155844,0.018465909090909092,0.002029220779220779,0.0034496753246753245,0.010349025974025974
BAC,2021-07-14,2021-07-14,all,all,10136.0,20198.0,338.0,216.0,150.0,38.0,34.0,84.0,64.0,54.0,0.03334648776637727,0.021310181531176007,0.014798737174427782,0.003749013417521705,0.0033543804262036307,0.012036306235201263
BAC,2021-07-14,2021-07-14,prepared,all,2296.0,4284.0,80.0,36.0,26.0,8.0,2.0,18.0,8.0,6.0,0.03484320557491289,0.0156794425087108,0.01132404181184669,0.003484320557491289,0.0008710801393728223,0.01916376306620209
BAC,2021-07-14,2021-07-14,qa,all,7840.0,15914.0,258.0,180.0,124.0,30.0,32.0,66.0,56.0,48.0,0.03290816326530612,0.02295918367346939,0.015816326530612244,0.003826530612244898,0.004081632653061225,0.009948979591836734
BAC,2021-10-14,2021-10-14,all,all,10936.0,22470.0,366.0,194.0,166.0,14.0,26.0,74.0,92.0,44.0,0.03346744696415509,0.017739575713240672,0.015179224579370884,0.001280175566934894,0.002377468910021946,0.01572787125091441
