ticker,earnings_date,car_simple_m10_p10_pct,car_mm_1y_m10_p10_pct,car_mm_1q_m10_p10_pct,car_simple_m5_p5_pct,car_mm_1y_m5_p5_pct,car_mm_1q_m5_p5_pct,car_simple_m1_p1_pct,car_mm_1y_m1_p1_pct,car_mm_1q_m1_p1_pct,car_simple_p0_p1_pct,car_mm_1y_p0_p1_pct,car_mm_1q_p0_p1_pct,car_simple_p0_p5_pct,car_mm_1y_p0_p5_pct,car_mm_1q_p0_p5_pct,car_simple_p0_p10_pct,car_mm_1y_p0_p10_pct,car_mm_1q_p0_p10_pct
BAC,2021-01-19,0.3373280231664857,-0.1350649339638542,-7.9962565836504655,-7.870991298037225,-7.94822437725089,-11.978347963679028,-4.246418528594065,-5.0293572351272555,-5.354851401782329,-2.7057361382245064,-3.2117924309088783,-3.3027960711946003,-7.0462027617515455,-7.351256954818619,-9.199500830455477,-6.056090341992814,-5.929289770743293,-10.087159823348083
BAC,2021-04-15,0.4205009496876289,-2.3143973631238537,-1.601208551050321,-4.2404961134389785,-5.01710481518498,-5.956814016740397,-3.2705293142228404,-3.8047490147314273,-3.1613889548589973,0.6974573323804465,0.5409721768698261,0.6199416920570257,-0.0819359357165041,-0.08260058921438132,-1.4029364564495477,5.0681268533777395,4.274122566310519,3.3725792686471427
BAC,2021-07-14,-9.231825956280534,-11.10148167800881,-8.27663920161629,-3.1071448637995998,-4.226673548482997,-2.627346368897803,-2.3762523002245017,-2.6334627879484853,-2.2798949804344675,0.24902105230610716,0.08701640500716767,0.29759846305568194,-0.6039806001903649,-1.2171758139080386,-0.36344344896189973,-2.4113640812602246,-3.442936752954414,-1.932615681022818
BAC,2021-10-14,5.5252490111564265,2.5110327744483842,0.7686857744984916,2.7475561498724597,1.2418267998343728,0.3514155197432372,4.905863184207174,4.62834945608951,4.120530910007451,2.1383964475274393,1.9932533984126481,1.8284497586154826,1.3939200744221316,0.6516950862004971,0.05803524050756546,2.4226687370079483,0.9187799202183159,0.0026879122477114006
BAC,2022-01-19,2.110762770779269,0.023275115446549054,1.7622106335107424,1.1254559135814595,-0.4173348947244849,0.16009015602695773,0.9760166024390634,0.6263294093309659,0.7177456760588988,-0.38204370840467794,-0.5626373138384629,-0.5202940904549633,2.971100738618329,2.1904665124521747,2.473772471499021,-0.2835739465175931,-1.034419207777792,0.006453036008723795
BAC,2022-04-18,-3.3010413499869022,-2.5928864291934786,2.7136366073377256,-1.685308992906008,-1.3343761878405032,1.321692902232012,3.6749797435785623,3.6527017853107706,4.266468617926444,0.24754194143871353,0.20561181025036435,0.539985797481046,-1.8631325974299735,-1.6878805828506698,-0.3596546306455978,-1.7091194757447012,-1.3186472263821973,1.3021207520016653
BAC,2022-07-18,-0.5040824159840519,-0.1993558273173737,1.1273317953327568,4.359987033383491,4.497257949932992,5.135435140917909,1.4833352441601348,1.5354020875249959,1.7040792674565197,0.6159537598698007,0.675131938107373,0.8147395861657077,0.9848585319185603,1.0914624402829636,1.4738636285289315,-2.8393531071559748,-2.621056576371718,-1.8477687420886153
BAC,2022-10-17,10.078021076864257,11.027297076277705,7.9532715354343795,8.877430905207733,9.428142363664566,7.746667330032242,6.013762772320988,6.210420743328141,5.709833866052949,2.6049918356139075,2.6797551102869495,2.474212573957214,1.1582938985043152,1.4546881869965576,0.5739987876726246,1.9033472969096057,2.4571749262300506,0.7697823347147924
BAC,2023-01-13,2.099253223821608,3.4674266034120245,0.6979559340623458,-3.3396932425233006,-2.6133434349538285,-3.9497672034024296,-0.007152871693653917,0.11953714880486056,-0.16898659760751084,-1.8122878674573177,-1.761548837892649,-1.9202207854795996,-3.0885222685522504,-2.769068325672339,-3.487258257174414,-0.22038978046946076,0.39372346940964814,-1.0709994917020393
BAC,2023-04-18,-1.1347753598792292,-0.10185396531531173,4.48379379299142,1.5050809191109367,2.0023106163461333,4.450924247280606,-1.087611245855657,-0.9824476049115507,-0.5390438062281957,-1.6277066551840735,-1.5761799354305988,-1.3459306969671032,-3.7191027295878727,-3.505654124898499,-1.996466627234279,-7.2244050932934485,-6.72540996717602,-4.291098022408758
BAC,2023-07-18,5.530870421501615,6.666041158915581,8.108006980072696,7.5874750051975415,8.084993437010025,8.390423957662899,6.177829076033585,6.259859738147766,6.2173169795445515,2.4678089498105327,2.5198991434566316,2.5643104644547456,4.412434256623947,4.714843220927258,5.185743950084485,2.561167259548358,3.1691152909307405,4.129480736010295
BAC,2023-10-17,2.7214132744980235,5.002566723425154,5.161356005871359,-3.216101698968832,-2.0599092062718185,-2.07612211598643,2.561614035452507,2.7989706779491335,2.7582697557382216,0.21759666895386465,0.3411045556325914,0.2911850771088138,-5.129863864537175,-4.539999553911174,-4.620155989789511,-0.37705269482121057,0.7907666257795243,0.7033684548320911
