ticker,earnings_date,day0_date,tr_lm_constr_prop__all__all,tr_lm_constr_prop__prepared__all,tr_lm_constr_prop__qa__all,tr_lm_lit_prop__all__all,tr_lm_lit_prop__prepared__all,tr_lm_lit_prop__qa__all,tr_lm_neg_prop__all__all,tr_lm_neg_prop__prepared__all,tr_lm_neg_prop__qa__all,tr_lm_pos_prop__all__all,tr_lm_pos_prop__prepared__all,tr_lm_pos_prop__qa__all,tr_lm_tone__all__all,tr_lm_tone__prepared__all,tr_lm_tone__qa__all,tr_lm_unc_prop__all__all,tr_lm_unc_prop__prepared__all,tr_lm_unc_prop__qa__all,tr_n_tokens__all__all,tr_n_tokens__prepared__all,tr_n_tokens__qa__all
BAC,2021-01-19,2021-01-19,0.0019719976336028395,0.0,0.0020665426741062203,0.0029579964504042595,0.0,0.0030998140111593306,0.03036876355748373,0.03017241379310345,0.03037817730936144,0.026030368763557483,0.04310344827586207,0.02521182062409589,-0.004338394793926247,0.01293103448275862,-0.0051663566852655505,0.015578781305462433,0.017241379310344827,0.015499070055796652,10142.0,464.0,9678.0
BAC,2021-04-15,2021-04-15,0.003279320987654321,0.0,0.0034496753246753245,0.0019290123456790122,0.0,0.002029220779220779,0.015625,0.0234375,0.015219155844155844,0.025848765432098766,0.03125,0.02556818181818182,0.010223765432098766,0.0078125,0.010349025974025974,0.01871141975308642,0.0234375,0.018465909090909092,10368.0,512.0,9856.0
BAC,2021-07-14,2021-07-14,0.0033543804262036307,0.0008710801393728223,0.004081632653061225,0.003749013417521705,0.003484320557491289,0.003826530612244898,0.021310181531176007,0.0156794425087108,0.02295918367346939,0.03334648776637727,0.03484320557491289,0.03290816326530612,0.012036306235201263,0.01916376306620209,0.009948979591836734,0.014798737174427782,0.01132404181184669,0.015816326530612244,10136.0,2296.0,7840.0
BAC,2021-10-14,2021-10-14,0.002377468910021946,0.0038022813688212928,0.0020380434782608695,0.001280175566934894,0.0,0.001585144927536232,0.017739575713240672,0.008555133079847909,0.019927536231884056,0.03346744696415509,0.03326996197718631,0.03351449275362319,0.01572787125091441,0.024714828897338403,0.01358695652173913,0.015179224579370884,0.013307984790874524,0.015625,10936.0,2104.0,8832.0
BAC,2022-01-19,2022-01-19,0.0021706461846718985,0.0007751937984496124,0.002553734837199404,0.0018367006177992986,0.0007751937984496124,0.0021281123643328366,0.011187176490232093,0.0069767441860465115,0.012343051713130453,0.02604775421606278,0.034108527131782945,0.02383485848052777,0.014860577725830689,0.027131782945736434,0.011491806767397318,0.01385874102521289,0.010077519379844961,0.014896786550329857,11978.0,2580.0,9398.0
BAC,2022-04-18,2022-04-18,0.0015051173991571343,0.0011926058437686344,0.0016106301590497283,0.001806140878988561,0.002385211687537269,0.0016106301590497283,0.01971703792895846,0.020870602265951103,0.01932756190859674,0.027092113184828417,0.028622540250447227,0.026575397624320516,0.007375075255869958,0.007751937984496124,0.007247835715723777,0.01836243226971704,0.020274299344066785,0.01771693174954701,13288.0,3354.0,9934.0
BAC,2022-07-18,2022-07-18,0.002669717772692601,0.0007961783439490446,0.003259779338014042,0.002669717772692601,0.0023885350318471337,0.0027582748244734203,0.02269260106788711,0.01592356687898089,0.02482447342026078,0.020976353928299007,0.03184713375796178,0.017552657973921765,-0.0017162471395881006,0.01592356687898089,-0.007271815446339017,0.012013729977116704,0.015127388535031847,0.011033099297893681,10488.0,2512.0,7976.0
BAC,2022-10-17,2022-10-17,0.0017903645833333333,0.0009165902841429881,0.0019790223629527013,0.004231770833333333,0.0009165902841429881,0.004947555907381753,0.024088541666666668,0.02016498625114574,0.024935681773204037,0.025065104166666668,0.03299725022914757,0.023352463882841876,0.0009765625,0.012832263978001834,-0.001583217890362161,0.013509114583333334,0.012832263978001834,0.01365525430437364,12288.0,2182.0,10106.0
BAC,2023-01-13,2023-01-13,0.0014418455623197693,0.0011376564277588168,0.0015611061552185548,0.0006408202499198974,0.0005688282138794084,0.0006690454950936663,0.02194809355975649,0.016496018202502846,0.02408563782337199,0.02643383530919577,0.02104664391353811,0.028545941123996433,0.004485741749439282,0.004550625711035267,0.0044603033006244425,0.014578660685677668,0.008532423208191127,0.01694915254237288,12484.0,3516.0,8968.0
BAC,2023-04-18,2023-04-18,0.0009569377990430622,0.0016194331983805667,0.0005263157894736842,0.0014354066985645933,0.0016194331983805667,0.0013157894736842105,0.0189792663476874,0.017408906882591092,0.02,0.027432216905901117,0.021052631578947368,0.031578947368421054,0.008452950558213716,0.0036437246963562753,0.011578947368421053,0.011483253588516746,0.009716599190283401,0.01263157894736842,12540.0,4940.0,7600.0
