ticker,earnings_date,day0_date,section,speaker_type,n_tokens,n_tokens_raw,lm_pos,lm_neg,lm_unc,lm_lit,lm_constr,lm_strong,lm_weak,lm_complex,lm_pos_prop,lm_neg_prop,lm_unc_prop,lm_lit_prop,lm_constr_prop,lm_tone
MU,2021-03-31,2021-04-01,all,all,8740.0,17022.0,308.0,118.0,186.0,2.0,36.0,104.0,78.0,18.0,0.035240274599542334,0.013501144164759725,0.021281464530892448,0.0002288329519450801,0.004118993135011442,0.021739130434782608
MU,2021-03-31,2021-04-01,prepared,all,3970.0,7110.0,172.0,60.0,78.0,0.0,16.0,54.0,16.0,6.0,0.04332493702770781,0.015113350125944584,0.01964735516372796,0.0,0.004030226700251889,0.028211586901763223
MU,2021-03-31,2021-04-01,qa,all,4770.0,9912.0,136.0,58.0,108.0,2.0,20.0,50.0,62.0,12.0,0.02851153039832285,0.012159329140461216,0.022641509433962263,0.0004192872117400419,0.0041928721174004195,0.016352201257861635
MU,2021-06-30,2021-07-01,all,all,8466.0,16494.0,334.0,116.0,192.0,6.0,40.0,150.0,74.0,16.0,0.039451925348452634,0.013701866288684148,0.022678951098511695,0.0007087172218284905,0.004724781478856603,0.025750059059768484
MU,2021-06-30,2021-07-01,prepared,all,4534.0,8016.0,236.0,38.0,94.0,0.0,14.0,76.0,18.0,12.0,0.05205116894574327,0.008381120423467137,0.020732245258050286,0.0,0.0030877812086457872,0.043670048522276135
MU,2021-06-30,2021-07-01,qa,all,3932.0,8478.0,98.0,78.0,98.0,6.0,26.0,74.0,56.0,4.0,0.024923702950152594,0.019837232960325534,0.024923702950152594,0.001525940996948118,0.006612410986775178,0.00508646998982706
MU,2021-09-28,2021-09-29,all,all,9392.0,18500.0,350.0,128.0,144.0,4.0,30.0,152.0,60.0,18.0,0.03726575809199319,0.013628620102214651,0.015332197614991482,0.00042589437819420784,0.0031942078364565587,0.023637137989778536
MU,2021-09-28,2021-09-29,prepared,all,4430.0,7874.0,206.0,32.0,56.0,2.0,12.0,72.0,10.0,14.0,0.046501128668171555,0.007223476297968397,0.012641083521444696,0.0004514672686230248,0.002708803611738149,0.03927765237020316
MU,2021-09-28,2021-09-29,qa,all,4962.0,10626.0,144.0,96.0,88.0,2.0,18.0,80.0,50.0,4.0,0.02902055622732769,0.019347037484885126,0.0177347843611447,0.00040306328093510683,0.0036275695284159614,0.009673518742442563
MU,2021-12-20,2021-12-21,all,all,8286.0,16412.0,328.0,104.0,124.0,8.0,34.0,92.0,38.0,8.0,0.03958484190200338,0.01255129133478156,0.014965001206854936,0.0009654839488293508,0.0041033067825247405,0.02703355056722182
MU,2021-12-20,2021-12-21,prepared,all,4238.0,7608.0,194.0,54.0,58.0,0.0,14.0,38.0,12.0,6.0,0.045776309579990564,0.012741859367626238,0.01368570080226522,0.0,0.0033034450212364322,0.03303445021236432
MU,2021-12-20,2021-12-21,qa,all,4048.0,8804.0,134.0,50.0,66.0,8.0,20.0,54.0,26.0,2.0,0.033102766798418976,0.012351778656126482,0.016304347826086956,0.001976284584980237,0.004940711462450593,0.020750988142292492
MU,2022-03-29,2022-03-30,all,all,8036.0,16082.0,372.0,104.0,88.0,0.0,16.0,70.0,26.0,20.0,0.04629168740666999,0.012941762070681932,0.010950721752115481,0.0,0.001991040318566451,0.03334992533598805
MU,2022-03-29,2022-03-30,prepared,all,4018.0,7064.0,178.0,44.0,58.0,0.0,14.0,26.0,14.0,16.0,0.04430064708810354,0.010950721752115481,0.01443504230960677,0.0,0.003484320557491289,0.03334992533598805
MU,2022-03-29,2022-03-30,qa,all,4018.0,9018.0,194.0,60.0,30.0,0.0,2.0,44.0,12.0,4.0,0.04828272772523644,0.014932802389248382,0.007466401194624191,0.0,0.0004977600796416127,0.03334992533598805
MU,2022-06-30,2022-07-01,all,all,7742.0,14866.0,274.0,156.0,140.0,2.0,18.0,90.0,48.0,16.0,0.03539137173856884,0.020149832084732627,0.018083182640144666,0.0002583311805734952,0.002324980625161457,0.015241539653836218
MU,2022-06-30,2022-07-01,prepared,all,3912.0,6698.0,168.0,64.0,62.0,2.0,6.0,32.0,14.0,2.0,0.04294478527607362,0.016359918200409,0.015848670756646217,0.0005112474437627812,0.0015337423312883436,0.026584867075664622
MU,2022-06-30,2022-07-01,qa,all,3830.0,8168.0,106.0,92.0,78.0,0.0,12.0,58.0,34.0,14.0,0.027676240208877285,0.02402088772845953,0.020365535248041775,0.0,0.003133159268929504,0.0036553524804177544
MU,2022-09-29,2022-09-30,all,all,7932.0,14852.0,220.0,162.0,138.0,6.0,24.0,124.0,46.0,10.0,0.02773575390821987,0.02042360060514372,0.01739788199697428,0.0007564296520423601,0.0030257186081694403,0.007312153303076148
MU,2022-09-29,2022-09-30,prepared,all,4662.0,8006.0,164.0,96.0,70.0,4.0,18.0,46.0,14.0,6.0,0.03517803517803518,0.02059202059202059,0.015015015015015015,0.000858000858000858,0.003861003861003861,0.014586014586014585
MU,2022-09-29,2022-09-30,qa,all,3270.0,6846.0,56.0,66.0,68.0,2.0,6.0,78.0,32.0,4.0,0.01712538226299694,0.02018348623853211,0.020795107033639144,0.0006116207951070336,0.001834862385321101,-0.0030581039755351682
MU,2022-12-21,2022-12-22,all,all,7456.0,14494.0,230.0,214.0,148.0,2.0,4.0,104.0,50.0,4.0,0.03084763948497854,0.028701716738197425,0.01984978540772532,0.0002682403433476395,0.000536480686695279,0.002145922746781116
MU,2022-12-21,2022-12-22,prepared,all,4038.0,7124.0,128.0,112.0,76.0,2.0,2.0,44.0,18.0,0.0,0.0316988608221892,0.02773650321941555,0.018821198613174838,0.0004952947003467063,0.0004952947003467063,0.00396235760277365
MU,2022-12-21,2022-12-22,qa,all,3418.0,7370.0,102.0,102.0,72.0,0.0,2.0,60.0,32.0,4.0,0.02984201287302516,0.02984201287302516,0.021064950263311878,0.0,0.0005851375073142189,0.0
MU,2023-03-28,2023-03-29,all,all,7486.0,14710.0,268.0,212.0,130.0,4.0,12.0,96.0,38.0,4.0,0.03580016029922522,0.028319529788939354,0.017365749398877906,0.0005343307507347048,0.0016029922522041143,0.007480630510285867
MU,2023-03-28,2023-03-29,prepared,all,3944.0,6908.0,146.0,110.0,76.0,4.0,6.0,36.0,10.0,4.0,0.03701825557809331,0.027890466531440162,0.019269776876267748,0.0010141987829614604,0.0015212981744421906,0.009127789046653144
MU,2023-03-28,2023-03-29,qa,all,3542.0,7802.0,122.0,102.0,54.0,0.0,6.0,60.0,28.0,0.0,0.034443817052512704,0.028797289666854884,0.015245623941276116,0.0,0.0016939582156973462,0.00564652738565782
MU,2023-06-28,2023-06-29,all,all,7920.0,15474.0,290.0,152.0,166.0,12.0,28.0,82.0,72.0,20.0,0.036616161616161616,0.01919191919191919,0.02095959595959596,0.0015151515151515152,0.0035353535353535356,0.017424242424242425
MU,2023-06-28,2023-06-29,prepared,all,4222.0,7460.0,188.0,74.0,70.0,4.0,4.0,34.0,14.0,16.0,0.04452865940312648,0.01752723827569872,0.016579819990525817,0.0009474182851729038,0.0009474182851729038,0.02700142112742776
MU,2023-06-28,2023-06-29,qa,all,3698.0,8014.0,102.0,78.0,96.0,8.0,24.0,48.0,58.0,4.0,0.027582477014602487,0.021092482422931314,0.025959978366684695,0.002163331530557058,0.006489994591671174,0.006489994591671174
MU,2023-09-27,2023-09-28,all,all,7790.0,14358.0,338.0,142.0,106.0,2.0,30.0,104.0,44.0,20.0,0.04338896020539153,0.018228498074454428,0.013607188703465983,0.00025673940949935817,0.0038510911424903724,0.0251604621309371
MU,2023-09-27,2023-09-28,prepared,all,5340.0,9082.0,230.0,94.0,60.0,2.0,12.0,60.0,14.0,12.0,0.04307116104868914,0.017602996254681647,0.011235955056179775,0.0003745318352059925,0.0022471910112359553,0.02546816479400749
MU,2023-09-27,2023-09-28,qa,all,2450.0,5276.0,108.0,48.0,46.0,0.0,18.0,44.0,30.0,8.0,0.044081632653061226,0.019591836734693877,0.018775510204081632,0.0,0.007346938775510204,0.024489795918367346
MU,2023-12-20,2023-12-21,all,all,7900.0,15246.0,374.0,98.0,78.0,2.0,32.0,96.0,30.0,8.0,0.047341772151898734,0.01240506329113924,0.009873417721518988,0.00025316455696202533,0.004050632911392405,0.034936708860759495
MU,2023-12-20,2023-12-21,prepared,all,4536.0,7886.0,222.0,56.0,52.0,0.0,16.0,46.0,14.0,6.0,0.04894179894179894,0.012345679012345678,0.01146384479717813,0.0,0.003527336860670194,0.03659611992945326
MU,2023-12-20,2023-12-21,qa,all,3364.0,7360.0,152.0,42.0,26.0,2.0,16.0,50.0,16.0,2.0,0.04518430439952437,0.01248513674197384,0.0077288941736028535,0.0005945303210463733,0.0047562425683709865,0.032699167657550536
MU,2024-03-20,2024-03-21,all,all,7326.0,13786.0,316.0,72.0,90.0,8.0,24.0,88.0,30.0,8.0,0.043134043134043135,0.009828009828009828,0.012285012285012284,0.001092001092001092,0.003276003276003276,0.03330603330603331
MU,2024-03-20,2024-03-21,prepared,all,4300.0,7478.0,212.0,22.0,60.0,2.0,18.0,32.0,12.0,8.0,0.04930232558139535,0.0051162790697674414,0.013953488372093023,0.00046511627906976747,0.004186046511627907,0.044186046511627906
MU,2024-03-20,2024-03-21,qa,all,3026.0,6308.0,104.0,50.0,30.0,6.0,6.0,56.0,18.0,0.0,0.034368803701255786,0.016523463317911435,0.00991407799074686,0.0019828155981493722,0.0019828155981493722,0.01784534038334435
