ticker,earnings_date,date,offset,ret,ret_pct
MU,2021-03-31,2021-03-25,-5,,
MU,2021-03-31,2021-03-26,-4,0.04637911663944272,4.637911663944272
MU,2021-03-31,2021-03-29,-3,-0.015910883200159764,-1.5910883200159764
MU,2021-03-31,2021-03-30,-2,-0.0005776751883314057,-0.057767518833140574
MU,2021-03-31,2021-03-31,-1,0.019297570319770863,1.9297570319770863
MU,2021-03-31,2021-04-01,0,0.0476137837571422,4.76137837571422
MU,2021-03-31,2021-04-05,1,0.014500595997781973,1.4500595997781973
MU,2021-03-31,2021-04-06,2,-0.002773457977132132,-0.2773457977132132
MU,2021-03-31,2021-04-07,3,0.005027302769720965,0.5027302769720965
MU,2021-03-31,2021-04-08,4,0.014154867337648591,1.4154867337648591
MU,2021-03-31,2021-04-09,5,0.00010503591407662327,0.010503591407662327
MU,2021-03-31,2021-04-12,6,0.003043095976004384,0.3043095976004384
MU,2021-03-31,2021-04-13,7,-0.035987211440205,-3.5987211440205003
MU,2021-03-31,2021-04-14,8,-0.01606076466319506,-1.606076466319506
MU,2021-03-31,2021-04-15,9,-0.004411549611779475,-0.4411549611779475
MU,2021-03-31,2021-04-16,10,0.004320307184885186,0.4320307184885186
MU,2021-06-30,2021-06-24,-5,,
MU,2021-06-30,2021-06-25,-4,0.017994592190116343,1.7994592190116343
MU,2021-06-30,2021-06-28,-3,0.016457506635507047,1.6457506635507047
MU,2021-06-30,2021-06-29,-2,-0.005397170450090916,-0.5397170450090916
MU,2021-06-30,2021-06-30,-1,0.024719703093517564,2.4719703093517564
MU,2021-06-30,2021-07-01,0,-0.0573073825357614,-5.73073825357614
MU,2021-06-30,2021-07-02,1,0.002746122202926138,0.2746122202926138
MU,2021-06-30,2021-07-06,2,0.009336203994772418,0.9336203994772418
MU,2021-06-30,2021-07-07,3,-0.03527366762471118,-3.527366762471118
MU,2021-06-30,2021-07-08,4,-0.014190439859550152,-1.4190439859550152
MU,2021-06-30,2021-07-09,5,0.021138420130422553,2.1138420130422553
MU,2021-06-30,2021-07-12,6,0.010414123994293423,1.0414123994293423
MU,2021-06-30,2021-07-13,7,-0.013951727498546895,-1.3951727498546895
MU,2021-06-30,2021-07-14,8,0.0005099325206574523,0.05099325206574523
MU,2021-06-30,2021-07-15,9,-0.0200027575719659,-2.00027575719659
MU,2021-06-30,2021-07-16,10,-0.024831066931570445,-2.4831066931570445
MU,2021-09-28,2021-09-22,-5,,
MU,2021-09-28,2021-09-23,-4,0.0009463233193114373,0.09463233193114373
MU,2021-09-28,2021-09-24,-3,0.00013497071040524666,0.013497071040524666
MU,2021-09-28,2021-09-27,-2,0.015259980492078107,1.5259980492078107
MU,2021-09-28,2021-09-28,-1,-0.02766713772546514,-2.766713772546514
MU,2021-09-28,2021-09-29,0,-0.019972498276462414,-1.9972498276462414
MU,2021-09-28,2021-09-30,1,-0.007827726278876401,-0.7827726278876401
MU,2021-09-28,2021-10-01,2,0.0001409229141757784,0.01409229141757784
MU,2021-09-28,2021-10-04,3,-0.005212203194748577,-0.5212203194748577
MU,2021-09-28,2021-10-05,4,-0.0016992535690351085,-0.16992535690351085
MU,2021-09-28,2021-10-06,5,-0.007943089312931306,-0.7943089312931306
MU,2021-09-28,2021-10-07,6,0.008578649191549603,0.8578649191549603
MU,2021-09-28,2021-10-08,7,-0.005953689540727725,-0.5953689540727725
MU,2021-09-28,2021-10-11,8,-0.012835494928586377,-1.2835494928586377
MU,2021-09-28,2021-10-12,9,-0.0361167013360888,-3.6116701336088797
MU,2021-09-28,2021-10-13,10,-0.005096016544879012,-0.5096016544879012
MU,2021-12-20,2021-12-14,-5,,
MU,2021-12-20,2021-12-15,-4,0.028454722047220438,2.8454722047220438
MU,2021-12-20,2021-12-16,-3,-0.03467196301501707,-3.467196301501707
MU,2021-12-20,2021-12-17,-2,0.003748918762724651,0.3748918762724651
MU,2021-12-20,2021-12-20,-1,-0.011686808875743027,-1.1686808875743027
MU,2021-12-20,2021-12-21,0,0.10544915106771935,10.544915106771935
MU,2021-12-20,2021-12-22,1,-0.0037495177801353252,-0.3749517780135325
MU,2021-12-20,2021-12-23,2,0.0451627770007772,4.51627770007772
