ticker,earnings_date,day0_date,est_end_date,alpha_1y,beta_1y,r2_1y,resid_vol_1y,n_1y,alpha_1q,beta_1q,r2_1q,resid_vol_1q,n_1q
MU,2021-03-31,2021-04-01,2021-03-31,0.0007962788823173842,2.1531411772064106,0.42169937230153165,0.0248773065631289,252,0.0007962788823173842,2.1531411772064106,0.42169937230153165,0.0248773065631289,63
MU,2021-06-30,2021-07-01,2021-06-30,-0.0011803022815182252,2.144678172542727,0.4294611177501504,0.02099994549133906,252,-0.003054478140542886,2.1303592183439384,0.4522914777145298,0.016472967563816127,63
MU,2021-09-28,2021-09-29,2021-09-28,-0.001418458273747718,1.8384993199902124,0.3361497458912982,0.02071092877938649,252,-0.002027842535969444,0.9157998056351894,0.1009650153578262,0.01893685242653099,63
MU,2021-12-20,2021-12-21,2021-12-20,-0.0007659263774599953,1.6518436776910774,0.3111474048095584,0.020141297349931604,252,0.0013345367244289967,1.1548145615497223,0.27105281689324523,0.017165339370068207,63
MU,2022-03-29,2022-03-30,2022-03-29,-0.0009993280655024176,1.6965145750406005,0.3769440554081287,0.020467535985869423,252,-0.0005250472383748396,1.9127335378806454,0.5254209325130984,0.024130119247583296,63
MU,2022-06-30,2022-07-01,2022-06-30,-0.0006516817424526386,1.5310043684874797,0.47004319302837083,0.020307334503414876,252,-0.00102405236537431,1.427268964570423,0.72405589229637,0.015662182921301657,63
MU,2022-09-29,2022-09-30,2022-09-29,-2.7528488354244818e-05,1.5352148457963661,0.523617721439309,0.020118203421002217,252,-0.0004944097691031448,1.3697627568662742,0.4969796055721343,0.018542960179614206,63
MU,2022-12-21,2022-12-22,2022-12-21,-0.0009070062381843567,1.4705119523880685,0.5568806558028221,0.019880895839052528,252,0.00012740159391164303,1.2203029241282841,0.5055927983036657,0.01955204740448853,63
MU,2023-03-28,2023-03-29,2023-03-28,-0.00010735901504806773,1.3854002231816867,0.5624522364500388,0.017893035153751395,252,0.0021600650225943913,1.3838434385517224,0.38614023125516816,0.018439272652086225,63
MU,2023-06-28,2023-06-29,2023-06-28,0.00017957092135642333,1.3448470482270427,0.3966737787474305,0.020323408946327816,252,0.0001291639730895476,1.4123030865484758,0.15802943867526087,0.024941932218871032,63
MU,2023-09-27,2023-09-28,2023-09-27,0.0007684501330106911,1.3064908369253696,0.33169923247020205,0.020199541994911547,252,0.000926985187902781,1.2487331022691113,0.19497094945564497,0.017701667327093558,63
MU,2023-12-20,2023-12-21,2023-12-20,0.0008064749499655348,1.324111362813234,0.24799932852674533,0.019393133368263947,252,0.0010445817951379858,1.114025236312286,0.24765856505163264,0.015299055445831735,63
MU,2024-03-20,2024-03-21,2024-03-20,0.0007286232414067367,1.394497904018093,0.2108942005217549,0.01995786982447982,252,-0.00015968662948591178,1.97164691081826,0.3414738659333314,0.01949370673039581,63
MU,2024-06-26,2024-06-27,2024-06-26,0.0018223031336146087,1.6374497366160077,0.23269739722017269,0.02100352240680775,252,0.0011995437768080315,2.435835613991482,0.3715745416274633,0.021121182181158223,63
MU,2024-09-25,2024-09-26,2024-09-25,-0.000526086350045884,1.996896368140116,0.3215948841627416,0.02306454019092073,252,-0.007430003239396529,2.3612801563434394,0.48577938626647,0.02457606129255128,63
MU,2024-12-18,2024-12-19,2024-12-18,-0.000524375439446589,2.251054711878687,0.32562153613341493,0.025676507667478785,252,0.0019569037846592164,2.149972574089186,0.23906797139854385,0.02867218007392969,63
MU,2025-03-20,2025-03-21,2025-03-20,7.050933125164998e-05,2.3300063757398384,0.3122717219087038,0.029870026951149507,252,0.0025910748948504104,2.271106690676037,0.2987001513650339,0.03647313234661269,63
MU,2025-06-25,2025-06-26,2025-06-25,-0.0006715992142648818,2.199112534967619,0.47660947513599516,0.02877101813094306,252,0.0036698073691273213,2.131349630874311,0.8006935464110407,0.02045747688851884,63
MU,2025-09-23,2025-09-24,2025-09-23,0.0017911615918549898,2.1352338425627373,0.4280703834283577,0.029014418244276686,252,0.002375348943470382,1.5444653488787294,0.09433913855495468,0.026304017763523858,63
MU,2025-12-17,2025-12-18,2025-12-17,0.002867624547375151,2.2467118719425705,0.4479357937589491,0.029857997070921218,252,0.004616069201835026,3.21829410011299,0.4035354635355993,0.030929536971786437,63
