ticker,earnings_date,announce_timing,pre_date,react_date,d5,d10,d20,pre_adj_close,react_adj_close,adj_close_p5,adj_close_p10,adj_close_p20,delta_react_vs_pre,delta_p5_vs_pre,delta_p10_vs_pre,delta_p20_vs_pre,delta_drift_5_vs_react,delta_drift_10_vs_react,delta_drift_20_vs_react,retpct_react_vs_pre,retpct_p5_vs_pre,retpct_p10_vs_pre,retpct_p20_vs_pre,retpct_drift_5_vs_react,retpct_drift_10_vs_react,retpct_drift_20_vs_react
MU,2021-01-07,amc,2021-01-07,2021-01-08,2021-01-15,2021-01-25,2021-02-08,77.18739318847656,75.53844451904297,78.75826263427734,79.30464935302734,81.96829223632812,-1.6489486694335938,1.5708694458007812,2.1172561645507812,4.7808990478515625,3.219818115234375,3.766204833984375,6.429847717285156,-2.136292730351941,2.0351373208899792,2.743007733634495,6.1938858800135055,4.2624893002961795,4.985812003363299,8.512020280830935
MU,2021-03-31,amc,2021-03-31,2021-04-01,2021-04-09,2021-04-16,2021-04-30,86.06621551513672,90.1641616821289,92.98391723632812,88.45668029785156,83.97824096679688,4.0979461669921875,6.917701721191406,2.3904647827148438,-2.0879745483398438,2.8197555541992188,-1.7074813842773438,-6.185920715332031,4.761387662353367,8.037650638855819,2.777471704090928,-2.4260094810054977,3.127357368596395,-1.8937473076021227,-6.860731137433862
MU,2021-06-30,amc,2021-06-30,2021-07-01,2021-07-09,2021-07-16,2021-07-30,82.91471099853516,78.1630859375,76.82640075683594,73.18701934814453,75.69456481933594,-4.751625061035156,-6.088310241699219,-9.727691650390625,-7.220146179199219,-1.3366851806640625,-4.976066589355469,-2.4685211181640625,-5.73073825357614,-7.34285890691554,-11.73216614185929,-8.707919369491346,-1.7101233461187637,-6.366261681805119,-3.158167424630498
MU,2021-09-28,amc,2021-09-28,2021-09-29,2021-10-06,2021-10-13,2021-10-27,71.32344818115234,69.89892578125,68.33563232421875,64.8572998046875,66.67462158203125,-1.4245223999023438,-2.9878158569335938,-6.466148376464844,-4.648826599121094,-1.56329345703125,-5.0416259765625,-3.22430419921875,-1.997270794149264,-4.189107415761684,-9.065950316986449,-6.51794987156773,-2.236505696702129,-7.212737420801519,-4.612809371791016
MU,2021-12-20,amc,2021-12-20,2021-12-21,2021-12-29,2022-01-05,2022-01-20,80.14827728271484,88.599853515625,93.9639129638672,92.33287811279295,83.20718383789062,8.451576232910156,13.815635681152358,12.18460083007811,3.0589065551757812,5.364059448242202,3.7330245971679545,-5.392669677734375,10.544925629652768,17.23759530403768,15.20257358383159,3.816559330883429,6.054253179206692,4.213353012496368,-6.086544688003748
MU,2022-03-29,amc,2022-03-29,2022-03-30,2022-04-06,2022-04-13,2022-04-28,80.25331115722656,77.42660522460938,72.16439819335938,70.89179992675781,68.7370376586914,-2.8267059326171875,-8.088912963867188,-9.36151123046875,-11.516273498535156,-5.26220703125,-6.5348052978515625,-8.689567565917969,-3.522229664866172,-10.079226448389111,-11.664953252992072,-14.349904486773502,-6.796380928732049,-8.439999763510919,-11.222973731975095
MU,2022-06-30,amc,2022-06-30,2022-07-01,2022-07-11,2022-07-18,2022-08-01,54.14339065551758,52.546905517578125,56.732234954833984,59.32301330566406,61.374046325683594,-1.5964851379394531,2.5888442993164062,5.179622650146484,7.230655670166016,4.185329437255859,6.7761077880859375,8.827140808105469,-2.9486242339290203,4.781459505902941,9.566491103413455,13.354641411673684,7.964939887574873,12.895350775354753,16.798593030663977
MU,2022-09-29,amc,2022-09-29,2022-09-30,2022-10-07,2022-10-14,2022-10-28,49.07764434814453,49.16597366333008,52.03314208984375,51.84628677368164,53.1444206237793,0.08832931518554688,2.9554977416992188,2.7686424255371094,4.066776275634766,2.867168426513672,2.6803131103515625,3.9784469604492188,0.1799787181286927,6.022085576751923,5.641351499874481,8.28641294758581,5.831611199540054,5.451561131902571,8.091870584506488
MU,2022-12-21,amc,2022-12-21,2022-12-22,2022-12-30,2023-01-09,2023-01-24,50.34164047241211,48.610816955566406,49.263545989990234,55.55208969116211,60.38185501098633,-1.7308235168457031,-1.078094482421875,5.21044921875,10.040214538574219,0.6527290344238281,6.941272735595703,11.771038055419922,-3.4381547772449284,-2.1415561199533917,10.350177645890168,19.944154470048293,1.3427649961539778,14.27927603426311,24.214853385779243
MU,2023-03-28,amc,2023-03-28,2023-03-29,2023-04-05,2023-04-13,2023-04-27,58.43024063110352,62.629173278808594,56.202632904052734,62.222408294677734,61.135986328125,4.198932647705071,-2.2276077270507884,3.7921676635742116,2.7057456970214773,-6.426540374755859,-0.4067649841308594,-1.4931869506835938,7.186231996227477,-3.8124226479139156,6.490077094694646,4.630728314305732,-10.261256916399953,-0.6494816438340156,-2.3841715809281405
