ticker,earnings_date,day0_date,est_end_date,alpha_1y,beta_1y,r2_1y,resid_vol_1y,n_1y,alpha_1q,beta_1q,r2_1q,resid_vol_1q,n_1q
MSFT,2021-01-26,2021-01-27,2021-01-26,0.0008261401858818973,1.120828691456048,0.7651270322250672,0.013508359604647765,252,-0.0007238032419706296,1.191088639512635,0.47217873799653043,0.012205720709496718,63
MSFT,2021-04-27,2021-04-28,2021-04-27,6.187295958649439e-05,1.1321611587141998,0.5328647109943792,0.012079361890835333,252,0.0005673799553916619,1.07416591067714,0.5125323542540487,0.01025630875152053,63
MSFT,2021-07-27,2021-07-28,2021-07-27,-7.460132677282916e-05,1.2632646917697226,0.5543849593874428,0.010756815106778542,252,0.0006194735313884047,1.103705016644424,0.4908241447590094,0.008122367200964797,63
MSFT,2021-10-26,2021-10-27,2021-10-26,0.0002975282556419111,1.1348394225640108,0.4992989408950773,0.00954531358018597,252,0.0005680835853950867,1.2433169063947502,0.616470662842744,0.006873541083789406,63
MSFT,2022-01-25,2022-01-26,2022-01-25,0.00036967040538128226,1.1654072235790116,0.5365091754962099,0.009202022692162746,252,-1.0095268596665746e-05,1.2465094181156298,0.5403706965273323,0.011064066398571541,63
MSFT,2022-04-26,2022-04-27,2022-04-26,0.00022847214439030778,1.274570308393957,0.6518472554618364,0.009206185586556693,252,-8.128761750696525e-06,1.3368531829108028,0.7726094606555345,0.010246751254546617,63
MSFT,2022-07-26,2022-07-27,2022-07-26,0.0001365158131206784,1.215133162755793,0.7065551871372676,0.009919357176326736,252,3.497190958204419e-05,1.1280790256400857,0.7741775474967629,0.010870857852972435,63
MSFT,2022-10-25,2022-10-26,2022-10-25,0.00011097656634405807,1.223381179373648,0.7500115172123265,0.010186384278000601,252,-0.00023372603696424977,1.1886946786480808,0.8692965772246248,0.007015495542833742,63
MSFT,2023-01-24,2023-01-25,2023-01-24,-0.00020254186528015773,1.275702639222905,0.7577520202168788,0.010986288396842327,252,-0.0014109671202939948,1.4869456503760645,0.7041398809126613,0.013349387051094463,63
MSFT,2023-04-25,2023-04-26,2023-04-25,0.00040145633876068965,1.266711171865218,0.7133612829352189,0.01158141888932988,252,0.001903698268264502,1.3150905230060081,0.5077719281606519,0.012413679963831992,63
MSFT,2023-07-25,2023-07-26,2023-07-25,0.0005710571283846193,1.3472134847032113,0.6293738067616725,0.012333318889753777,252,0.0016092544260960582,1.287694015987336,0.31405398310063837,0.014163105384062014,63
MSFT,2023-10-24,2023-10-25,2023-10-24,0.0006968843989883667,1.3816619322731263,0.546956333751581,0.012443307492983348,252,0.0011734297720660909,1.2575000110528836,0.6002302344803825,0.007759671743175838,63
MSFT,2024-01-30,2024-01-31,2024-01-30,0.0012029429861127056,1.1734296921211171,0.38470187314403215,0.011774717967469943,252,0.0009344160269295701,0.8914081359282945,0.3056449162419739,0.008577290739955076,63
MSFT,2024-04-25,2024-04-26,2024-04-25,0.0005606383229346634,1.1804434079450556,0.39421557738309987,0.010802513536346226,252,-0.0008333122859312137,1.3710895407650874,0.6469743835009945,0.007645256415393687,63
MSFT,2024-07-30,2024-07-31,2024-07-30,0.00014563207935586436,1.2023599422583182,0.4983157294274295,0.008785103523356735,252,-0.0005630302461781102,1.4884026825143635,0.6207664904911467,0.00791381496879871,63
MSFT,2024-10-30,2024-10-31,2024-10-30,-0.0004174900080846607,1.112862593183251,0.5160831934280821,0.008216551418304224,252,-0.00036234948693852204,0.9548580358961862,0.6148644912393034,0.006857568528409117,63
MSFT,2025-01-29,2025-01-30,2025-01-29,-0.0005748745123439184,1.2064093348688953,0.569621031898341,0.008564820019479759,252,-0.00019656683223846414,1.3083307571318414,0.5657966122977316,0.009998776165765609,63
MSFT,2025-04-30,2025-05-01,2025-04-30,-0.0003788923100727155,0.993074785114704,0.605430601086664,0.009788729688459744,252,-0.0005385081568760035,0.9034271467321696,0.6889088899441085,0.011971325757257834,63
MSFT,2025-07-30,2025-07-31,2025-07-30,0.0002456413776813377,0.9524276869242039,0.5677771458655674,0.0102284702335007,252,0.0024183100446372344,0.8699747334195087,0.273248785234131,0.01035408247394472,63
MSFT,2025-10-29,2025-10-30,2025-10-29,0.0003676878149971414,0.9541716822086503,0.5331667572141672,0.01062452308031779,252,-0.0008868758564187331,0.8893400080836036,0.39236714535391337,0.00773617528878481,63
