ticker,earnings_date,day0_date,section,speaker_type,n_tokens,n_tokens_raw,lm_pos,lm_neg,lm_unc,lm_lit,lm_constr,lm_strong,lm_weak,lm_complex,lm_pos_prop,lm_neg_prop,lm_unc_prop,lm_lit_prop,lm_constr_prop,lm_tone
MSFT,2021-01-26,2021-01-27,all,all,8422.0,15890.0,312.0,58.0,136.0,20.0,20.0,60.0,56.0,26.0,0.037045832343861315,0.0068867252434101165,0.016148183329375444,0.0023747328425552127,0.0023747328425552127,0.0301591071004512
MSFT,2021-01-26,2021-01-27,prepared,all,2910.0,5232.0,86.0,16.0,30.0,4.0,4.0,28.0,12.0,8.0,0.029553264604810996,0.005498281786941581,0.010309278350515464,0.0013745704467353953,0.0013745704467353953,0.024054982817869417
MSFT,2021-01-26,2021-01-27,qa,all,5512.0,10658.0,226.0,42.0,106.0,16.0,16.0,32.0,44.0,18.0,0.04100145137880987,0.007619738751814224,0.019230769230769232,0.002902757619738752,0.002902757619738752,0.033381712626995644
MSFT,2021-04-27,2021-04-28,all,all,8994.0,16842.0,284.0,98.0,146.0,20.0,20.0,78.0,60.0,22.0,0.03157660662663998,0.01089615299088281,0.01623304425172337,0.0022237046920169003,0.0022237046920169003,0.02068045363575717
MSFT,2021-04-27,2021-04-28,prepared,all,3228.0,5700.0,96.0,22.0,42.0,4.0,4.0,40.0,22.0,4.0,0.02973977695167286,0.006815365551425031,0.013011152416356878,0.0012391573729863693,0.0012391573729863693,0.02292441140024783
MSFT,2021-04-27,2021-04-28,qa,all,5766.0,11142.0,188.0,76.0,104.0,16.0,16.0,38.0,38.0,18.0,0.03260492542490461,0.013180714533472077,0.018036767256330213,0.002774887270204648,0.002774887270204648,0.019424210891432536
MSFT,2021-07-27,2021-07-28,all,all,8704.0,16110.0,292.0,108.0,128.0,36.0,50.0,78.0,42.0,38.0,0.03354779411764706,0.012408088235294117,0.014705882352941176,0.004136029411764706,0.0057444852941176475,0.021139705882352942
MSFT,2021-07-27,2021-07-28,prepared,all,2982.0,5304.0,98.0,8.0,30.0,2.0,8.0,26.0,14.0,8.0,0.03286384976525822,0.0026827632461435278,0.01006036217303823,0.0006706908115358819,0.0026827632461435278,0.030181086519114688
MSFT,2021-07-27,2021-07-28,qa,all,5722.0,10806.0,194.0,100.0,98.0,34.0,42.0,52.0,28.0,30.0,0.03390422929045788,0.017476406850751487,0.017126878713736457,0.005941978329255505,0.007340090877315624,0.016427822439706398
MSFT,2021-10-26,2021-10-27,all,all,8916.0,16714.0,292.0,96.0,134.0,18.0,42.0,104.0,50.0,16.0,0.03275011215791835,0.010767160161507403,0.01502916105877075,0.002018842530282638,0.004710632570659489,0.021982951996410947
MSFT,2021-10-26,2021-10-27,prepared,all,2898.0,5276.0,90.0,10.0,28.0,2.0,4.0,38.0,12.0,6.0,0.031055900621118012,0.003450655624568668,0.00966183574879227,0.0006901311249137336,0.0013802622498274672,0.027605244996549344
MSFT,2021-10-26,2021-10-27,qa,all,6018.0,11438.0,202.0,86.0,106.0,16.0,38.0,66.0,38.0,10.0,0.03356596876038551,0.014290461947490861,0.017613825191093387,0.0026586905948820204,0.006314390162844799,0.01927550681289465
MSFT,2022-01-25,2022-01-26,all,all,9228.0,17096.0,306.0,74.0,122.0,14.0,36.0,82.0,38.0,18.0,0.03315994798439532,0.008019072388383182,0.013220632856523624,0.001517121803207629,0.0039011703511053317,0.025140875596012136
MSFT,2022-01-25,2022-01-26,prepared,all,3278.0,5748.0,78.0,22.0,28.0,2.0,6.0,30.0,12.0,4.0,0.023794996949359364,0.006711409395973154,0.008541793776693106,0.0006101281269066504,0.0018303843807199512,0.017083587553386213
MSFT,2022-01-25,2022-01-26,qa,all,5950.0,11348.0,228.0,52.0,94.0,12.0,30.0,52.0,26.0,14.0,0.03831932773109244,0.008739495798319327,0.015798319327731094,0.0020168067226890756,0.005042016806722689,0.02957983193277311
MSFT,2022-04-26,2022-04-27,all,all,9268.0,17600.0,262.0,126.0,172.0,24.0,32.0,92.0,74.0,30.0,0.028269313767803193,0.013595166163141994,0.01855848079413034,0.002589555459646094,0.0034527406128614588,0.0146741476046612
