ticker,event_date,window_start,window_end,symbol,symbols,publishedDate,publishedDateET,date_et,title,text,site,url,image
AVGO,2022-12-08,2022-12-01,2022-12-22,AVGO,,2022-12-01 13:06:55,2022-12-01T13:06:55-05:00,2022-12-01,My Dividend Growth Portfolio November Update - Healthcare Services Group Gets The Boot,"Estimated income for 2022 is up to a record $15,545, while the portfolio continues to crush the S&P 500. Buying was light as the market is up big from the October lows. I am skeptical of the market and expect better prices in the future.",seekingalpha.com,https://seekingalpha.com/article/4561771-my-dividend-growth-portfolio-november-update-healthcare-services-group-gets-the-boot,https://images.financialmodelingprep.com/news/my-dividend-growth-portfolio-november-update-healthcare-services-group-20221201.jpg
AVGO,2022-12-08,2022-12-01,2022-12-22,AVGO,,2022-12-01 22:51:55,2022-12-01T22:51:55-05:00,2022-12-01,These Are the 10 Biggest Companies Issuing Earnings Reports Next Week,"The third quarter 2022 earnings season is almost over. Over 70% of S&P 500 companies surpassed the EPS expectations, a drop of 5.7% from the second quarter.",247wallst.com,https://247wallst.com/investing/2022/12/01/these-are-the-10-biggest-companies-issuing-earnings-reports-next-week/,https://images.financialmodelingprep.com/news/these-are-the-10-biggest-companies-issuing-earnings-reports-20221201.jpg
AVGO,2022-12-08,2022-12-01,2022-12-22,AVGO,,2022-12-02 10:54:30,2022-12-02T10:54:30-05:00,2022-12-02,"Sellers Slam Costco Stock Ahead Of Earnings; Lululemon, Ollie's Bargain Outlet, Broadcom Also Set To Report","Sellers hit Costco stock ahead of its quarterly report after the company posted another slowdown in monthly revenue. The post Sellers Slam Costco Stock Ahead Of Earnings; Lululemon, Ollie's Bargain Outlet, Broadcom Also Set To Report appeared first on Investor's Business Daily.",investors.com,https://www.investors.com/research/earnings-preview/costco-stock-slammed-ahead-of-earnings-lululemon-ollies-bargain-outlet-broadcom-set-to-report/,https://images.financialmodelingprep.com/news/sellers-slam-costco-stock-ahead-of-earnings-lululemon-ollies-20221202.jpg
AVGO,2022-12-08,2022-12-01,2022-12-22,AVGO,,2022-12-02 15:48:04,2022-12-02T15:48:04-05:00,2022-12-02,Are We Headed for an Earnings Cliff?,"To get a sense of what is currently expected, take a look at the chart below that shows current earnings and revenue growth expectations for the S&P 500 index for 2022 Q3 and the following three quarters.",zacks.com,https://www.zacks.com/commentary/2025037/are-we-headed-for-an-earnings-cliff,https://images.financialmodelingprep.com/news/are-we-headed-for-an-earnings-cliff-20221202.jpg
AVGO,2022-12-08,2022-12-01,2022-12-22,AVGO,,2022-12-02 22:55:36,2022-12-02T22:55:36-05:00,2022-12-02,These Were the Five Best and Worst Performing Mega-Cap Stocks in November 2022,"While 2022 has been a dismal year for investors so far, November has offered some respite.",247wallst.com,https://247wallst.com/investing/2022/12/02/these-were-the-five-best-and-worst-performing-mega-cap-stocks-in-november-2022/,https://images.financialmodelingprep.com/news/these-were-the-five-best-and-worst-performing-megacap-20221202.jpg
AVGO,2022-12-08,2022-12-01,2022-12-22,AVGO,,2022-12-03 07:05:00,2022-12-03T07:05:00-05:00,2022-12-03,Get Ready To Buy Broadcom And Texas Instruments With Both Hands,"Chip makers have sold off recently, and likely have a bit more to fall. Be ready with your blue-chip watchlists for incredible bargains likely in the first half of 2023. TXN and AVGO are two of the best dividend chip makers on earth.",seekingalpha.com,https://seekingalpha.com/article/4561946-get-ready-buy-broadcom-texas-instruments-both-hands,https://images.financialmodelingprep.com/news/get-ready-to-buy-broadcom-and-texas-instruments-with-20221203.jpg
AVGO,2022-12-08,2022-12-01,2022-12-22,AVGO,,2022-12-05 09:54:00,2022-12-05T09:54:00-05:00,2022-12-05,These 2 Nasdaq Stocks Could Make or Break the Market This Week,The latest financial results from these two companies will give a broad indication of how well key parts of the economy are faring.,fool.com,https://www.fool.com/investing/2022/12/05/these-2-nasdaq-stocks-could-make-or-break-the-mark/,https://images.financialmodelingprep.com/news/these-2-nasdaq-stocks-could-make-or-break-the-20221205.jpg
AVGO,2022-12-08,2022-12-01,2022-12-22,AVGO,,2022-12-06 05:06:00,2022-12-06T05:06:00-05:00,2022-12-06,5 Must-Own Stocks for the Next Bull Market,These top-tier innovators and industry leaders are the companies you'll want in your portfolio when the next bull market takes shape.,fool.com,https://www.fool.com/investing/2022/12/06/5-must-own-stocks-for-the-next-bull-market/,https://images.financialmodelingprep.com/news/5-mustown-stocks-for-the-next-bull-market-20221206.jpg
AVGO,2022-12-08,2022-12-01,2022-12-22,AVGO,,2022-12-06 07:00:00,2022-12-06T07:00:00-05:00,2022-12-06,Broadcom Looks Likely To Extend The Standout Performance,Broadcom has performed remarkably well over the past year. The company has established an attractive dividend growth track record.,seekingalpha.com,https://seekingalpha.com/article/4562503-broadcom-q4-earnings-likely-extend-standout-performance,https://images.financialmodelingprep.com/news/broadcom-looks-likely-to-extend-the-standout-performance-20221206.jpg
AVGO,2022-12-08,2022-12-01,2022-12-22,AVGO,,2022-12-06 08:16:00,2022-12-06T08:16:00-05:00,2022-12-06,3 High-Yield Tech Stocks to Buy in December,"Dividend-paying tech stocks are hard to find, but here's a few you can count on.",fool.com,https://www.fool.com/investing/2022/12/06/3-high-yield-tech-stocks-to-buy-in-december/,https://images.financialmodelingprep.com/news/3-highyield-tech-stocks-to-buy-in-december-20221206.jpg
