ticker,earnings_date,day0_date,phase,n_tokens,n_tokens_raw,lm_pos,lm_neg,lm_unc,lm_lit,lm_constr,lm_strong,lm_weak,lm_complex,lm_pos_prop,lm_neg_prop,lm_unc_prop,lm_lit_prop,lm_constr_prop,lm_tone
WMT,2021-03-19,2021-03-19,post,2904.0,5626.0,52.0,86.0,29.0,99.0,16.0,26.0,19.0,36.0,0.01790633608815427,0.029614325068870524,0.009986225895316805,0.03409090909090909,0.005509641873278237,-0.011707988980716254
WMT,2021-03-19,2021-03-19,pre,2164.0,3927.0,54.0,85.0,32.0,72.0,10.0,10.0,20.0,22.0,0.024953789279112754,0.03927911275415896,0.014787430683918669,0.033271719038817,0.0046210720887245845,-0.01432532347504621
WMT,2021-05-18,2021-05-18,post,2530.0,4609.0,62.0,21.0,22.0,2.0,5.0,35.0,16.0,13.0,0.02450592885375494,0.008300395256916997,0.008695652173913044,0.0007905138339920949,0.001976284584980237,0.016205533596837945
WMT,2021-05-18,2021-05-18,pre,1514.0,2605.0,40.0,29.0,35.0,1.0,0.0,23.0,21.0,7.0,0.026420079260237782,0.01915455746367239,0.023117569352708058,0.0006605019815059445,0.0,0.00726552179656539
WMT,2021-08-17,2021-08-17,post,2536.0,4668.0,62.0,45.0,18.0,24.0,7.0,21.0,6.0,15.0,0.02444794952681388,0.01774447949526814,0.007097791798107256,0.00946372239747634,0.0027602523659305996,0.006703470031545741
WMT,2021-08-17,2021-08-17,pre,1500.0,2654.0,45.0,16.0,23.0,5.0,2.0,28.0,7.0,6.0,0.03,0.010666666666666666,0.015333333333333332,0.0033333333333333335,0.0013333333333333333,0.019333333333333334
WMT,2021-11-16,2021-11-16,post,2747.0,5084.0,87.0,57.0,25.0,19.0,8.0,37.0,8.0,14.0,0.03167091372406261,0.02074990899162723,0.009100837277029487,0.00691663633054241,0.0029122679286494356,0.010921004732435385
WMT,2021-11-16,2021-11-16,pre,2054.0,3621.0,41.0,34.0,25.0,3.0,1.0,23.0,10.0,10.0,0.019961051606621226,0.016553067185978577,0.012171372930866602,0.0014605647517039922,0.0004868549172346641,0.0034079844206426485
WMT,2022-02-17,2022-02-17,post,1534.0,2719.0,63.0,10.0,12.0,2.0,5.0,17.0,3.0,9.0,0.04106910039113429,0.00651890482398957,0.007822685788787484,0.001303780964797914,0.003259452411994785,0.03455019556714472
WMT,2022-02-17,2022-02-17,pre,1319.0,2264.0,20.0,23.0,24.0,0.0,9.0,20.0,9.0,7.0,0.015163002274450341,0.017437452615617893,0.01819560272934041,0.0,0.006823351023502654,-0.002274450341167551
WMT,2022-05-17,2022-05-17,post,3077.0,5700.0,65.0,64.0,69.0,15.0,8.0,69.0,36.0,15.0,0.021124471888202795,0.020799480012999676,0.022424439389015276,0.004874878128046799,0.0025999350016249595,0.00032499187520311994
WMT,2022-05-17,2022-05-17,pre,1623.0,2904.0,32.0,42.0,28.0,1.0,1.0,14.0,15.0,9.0,0.019716574245224893,0.025878003696857672,0.01725200246457178,0.0006161429451632779,0.0006161429451632779,-0.0061614294516327784
WMT,2022-08-16,2022-08-16,post,2546.0,5201.0,84.0,39.0,14.0,8.0,0.0,9.0,6.0,7.0,0.032992930086410056,0.015318146111547526,0.0054988216810683424,0.003142183817753339,0.0,0.01767478397486253
WMT,2022-08-16,2022-08-16,pre,2336.0,4078.0,59.0,22.0,30.0,5.0,0.0,35.0,13.0,14.0,0.025256849315068493,0.009417808219178082,0.012842465753424657,0.0021404109589041095,0.0,0.015839041095890412
WMT,2022-11-15,2022-11-15,post,1190.0,2146.0,47.0,28.0,11.0,12.0,0.0,10.0,5.0,6.0,0.03949579831932773,0.023529411764705882,0.009243697478991597,0.010084033613445379,0.0,0.015966386554621848
