ticker,earnings_date,day0_date,section,speaker_type,n_tokens,n_tokens_raw,lm_pos,lm_neg,lm_unc,lm_lit,lm_constr,lm_strong,lm_weak,lm_complex,lm_pos_prop,lm_neg_prop,lm_unc_prop,lm_lit_prop,lm_constr_prop,lm_tone
WMT,2021-03-19,2021-03-19,all,all,28216.0,61016.0,1086.0,292.0,338.0,16.0,28.0,490.0,210.0,74.0,0.03848880068046499,0.01034873830450808,0.011979018996314149,0.0005670541536716756,0.0009923447689254325,0.028140062375956905
WMT,2021-03-19,2021-03-19,prepared,all,3824.0,7472.0,168.0,50.0,44.0,2.0,2.0,72.0,10.0,18.0,0.043933054393305436,0.01307531380753138,0.011506276150627616,0.0005230125523012552,0.0005230125523012552,0.03085774058577406
WMT,2021-03-19,2021-03-19,qa,all,24392.0,53544.0,918.0,242.0,294.0,14.0,26.0,418.0,200.0,56.0,0.037635290259101346,0.009921285667431945,0.012053132174483438,0.0005739586749754018,0.001065923253525746,0.0277140045916694
WMT,2021-05-18,2021-05-18,all,all,10286.0,20718.0,576.0,184.0,108.0,0.0,12.0,66.0,58.0,24.0,0.05599844448765312,0.017888391989111414,0.01049970834143496,0.0,0.00116663426015944,0.038110052498541706
WMT,2021-05-18,2021-05-18,prepared,all,4180.0,7490.0,254.0,88.0,48.0,0.0,12.0,28.0,10.0,18.0,0.06076555023923445,0.021052631578947368,0.011483253588516746,0.0,0.0028708133971291866,0.03971291866028708
WMT,2021-05-18,2021-05-18,qa,all,6106.0,13228.0,322.0,96.0,60.0,0.0,0.0,38.0,48.0,6.0,0.05273501473960039,0.015722240419259743,0.00982640026203734,0.0,0.0,0.03701277432034065
WMT,2021-08-17,2021-08-17,all,all,9962.0,20610.0,474.0,106.0,130.0,4.0,18.0,62.0,88.0,50.0,0.047580807066854046,0.010640433647861875,0.013049588436057016,0.0004015257980325236,0.0018068660911463562,0.03694037341899217
WMT,2021-08-17,2021-08-17,prepared,all,4158.0,7574.0,210.0,46.0,58.0,2.0,14.0,24.0,30.0,30.0,0.050505050505050504,0.011063011063011063,0.013949013949013949,0.000481000481000481,0.003367003367003367,0.039442039442039445
WMT,2021-08-17,2021-08-17,qa,all,5804.0,13036.0,264.0,60.0,72.0,2.0,4.0,38.0,58.0,20.0,0.04548587181254307,0.010337698139214336,0.012405237767057202,0.00034458993797381116,0.0006891798759476223,0.03514817367332874
WMT,2021-11-16,2021-11-16,all,all,9734.0,19634.0,434.0,116.0,124.0,2.0,12.0,58.0,84.0,42.0,0.044585987261146494,0.011916991986850216,0.012738853503184714,0.0002054653790836244,0.0012327922745017466,0.03266899527429628
