ticker,earnings_date,announce_timing,day0_date,date,offset,open,high,low,close,adj_close,volume
WMT,2021-03-19,bmo,2021-03-19,2021-03-05,-10,42.276668548583984,43.25,42.25,43.040000915527344,40.21243667602539,34073700.0
WMT,2021-03-19,bmo,2021-03-19,2021-03-08,-9,43.11000061035156,43.279998779296875,42.60333251953125,42.62666702270508,39.826263427734375,40988400.0
WMT,2021-03-19,bmo,2021-03-19,2021-03-09,-8,42.93333435058594,43.293331146240234,42.77333450317383,42.96333312988281,40.14080429077149,31988700.0
WMT,2021-03-19,bmo,2021-03-19,2021-03-10,-7,42.95333480834961,44.349998474121094,42.823333740234375,44.060001373291016,41.165435791015625,44929200.0
WMT,2021-03-19,bmo,2021-03-19,2021-03-11,-6,44.45333480834961,44.49666595458984,43.84333419799805,44.043331146240234,41.14986038208008,35489700.0
WMT,2021-03-19,bmo,2021-03-19,2021-03-12,-5,44.17333221435547,44.84000015258789,44.026668548583984,44.706668853759766,41.76961135864258,28437600.0
WMT,2021-03-19,bmo,2021-03-19,2021-03-15,-4,44.913333892822266,44.91666793823242,44.27333450317383,44.47666549682617,41.55471420288086,25071900.0
WMT,2021-03-19,bmo,2021-03-19,2021-03-16,-3,44.27333450317383,44.7599983215332,44.27333450317383,44.46333312988281,41.54227066040039,19881000.0
WMT,2021-03-19,bmo,2021-03-19,2021-03-17,-2,44.16666793823242,44.380001068115234,43.99333190917969,44.09333419799805,41.19657897949219,24156300.0
WMT,2021-03-19,bmo,2021-03-19,2021-03-18,-1,43.720001220703125,43.98333358764648,43.310001373291016,43.336666107177734,40.65866470336914,29815500.0
WMT,2021-03-19,bmo,2021-03-19,2021-03-19,0,43.37666702270508,44.16666793823242,43.29999923706055,43.913333892822266,41.19969177246094,57703500.0
WMT,2021-03-19,bmo,2021-03-19,2021-03-22,1,43.66666793823242,44.150001525878906,43.663333892822266,44.12333297729492,41.39672088623047,24654000.0
WMT,2021-03-19,bmo,2021-03-19,2021-03-23,2,43.9033317565918,44.76666641235352,43.87666702270508,44.64666748046875,41.88771057128906,29154900.0
WMT,2021-03-19,bmo,2021-03-19,2021-03-24,3,44.810001373291016,44.810001373291016,44.349998474121094,44.369998931884766,41.628143310546875,23547300.0
WMT,2021-03-19,bmo,2021-03-19,2021-03-25,4,44.41999816894531,44.84333419799805,44.290000915527344,44.66999816894531,41.90960311889648,28125900.0
WMT,2021-03-19,bmo,2021-03-19,2021-03-26,5,44.66666793823242,45.06666564941406,44.473331451416016,45.043331146240234,42.25986862182617,28653600.0
WMT,2021-03-19,bmo,2021-03-19,2021-03-29,6,45.0,45.66999816894531,44.866668701171875,45.55666732788086,42.74148178100586,30146400.0
WMT,2021-03-19,bmo,2021-03-19,2021-03-30,7,45.44333267211914,45.86333465576172,45.15666580200195,45.24666595458984,42.450645446777344,27230100.0
WMT,2021-03-19,bmo,2021-03-19,2021-03-31,8,45.18333435058594,45.619998931884766,44.98666763305664,45.276668548583984,42.478790283203125,24546000.0
WMT,2021-03-19,bmo,2021-03-19,2021-04-01,9,45.313331604003906,45.630001068115234,45.11000061035156,45.206668853759766,42.41312026977539,25595100.0
WMT,2021-03-19,bmo,2021-03-19,2021-04-05,10,45.573333740234375,46.720001220703125,45.400001525878906,46.47666549682617,43.60463333129883,40043100.0
WMT,2021-05-18,bmo,2021-05-18,2021-05-04,-10,47.18000030517578,47.34333419799805,46.70000076293945,46.90666580200195,44.00806427001953,19084200.0
