ticker,earnings_date,day0_date,tr_lm_constr_prop__all__all,tr_lm_constr_prop__prepared__all,tr_lm_constr_prop__qa__all,tr_lm_lit_prop__all__all,tr_lm_lit_prop__prepared__all,tr_lm_lit_prop__qa__all,tr_lm_neg_prop__all__all,tr_lm_neg_prop__prepared__all,tr_lm_neg_prop__qa__all,tr_lm_pos_prop__all__all,tr_lm_pos_prop__prepared__all,tr_lm_pos_prop__qa__all,tr_lm_tone__all__all,tr_lm_tone__prepared__all,tr_lm_tone__qa__all,tr_lm_unc_prop__all__all,tr_lm_unc_prop__prepared__all,tr_lm_unc_prop__qa__all,tr_n_tokens__all__all,tr_n_tokens__prepared__all,tr_n_tokens__qa__all
WMT,2021-03-19,2021-03-19,0.0009923447689254325,0.0005230125523012552,0.001065923253525746,0.0005670541536716756,0.0005230125523012552,0.0005739586749754018,0.01034873830450808,0.01307531380753138,0.009921285667431945,0.03848880068046499,0.043933054393305436,0.037635290259101346,0.028140062375956905,0.03085774058577406,0.0277140045916694,0.011979018996314149,0.011506276150627616,0.012053132174483438,28216.0,3824.0,24392.0
WMT,2021-05-18,2021-05-18,0.00116663426015944,0.0028708133971291866,0.0,0.0,0.0,0.0,0.017888391989111414,0.021052631578947368,0.015722240419259743,0.05599844448765312,0.06076555023923445,0.05273501473960039,0.038110052498541706,0.03971291866028708,0.03701277432034065,0.01049970834143496,0.011483253588516746,0.00982640026203734,10286.0,4180.0,6106.0
WMT,2021-08-17,2021-08-17,0.0018068660911463562,0.003367003367003367,0.0006891798759476223,0.0004015257980325236,0.000481000481000481,0.00034458993797381116,0.010640433647861875,0.011063011063011063,0.010337698139214336,0.047580807066854046,0.050505050505050504,0.04548587181254307,0.03694037341899217,0.039442039442039445,0.03514817367332874,0.013049588436057016,0.013949013949013949,0.012405237767057202,9962.0,4158.0,5804.0
WMT,2021-11-16,2021-11-16,0.0012327922745017466,0.002544529262086514,0.00034458993797381116,0.0002054653790836244,0.0,0.00034458993797381116,0.011916991986850216,0.008142493638676845,0.014472777394900068,0.044585987261146494,0.05597964376590331,0.0368711233631978,0.03266899527429628,0.04783715012722646,0.022398345968297727,0.012738853503184714,0.011704834605597965,0.013439007580978636,9734.0,3930.0,5804.0
WMT,2022-02-17,2022-02-17,0.0006146281499692685,0.0,0.001168679392286716,0.0004097520999795124,0.0,0.0007791195948578107,0.013521819299323909,0.013828867761452032,0.013245033112582781,0.04507273099774636,0.04407951598962835,0.04596805609661083,0.03155091169842245,0.03025064822817632,0.03272302298402805,0.015365703749231715,0.015557476231633534,0.015192832099727308,9762.0,4628.0,5134.0
WMT,2022-05-17,2022-05-17,0.00021263023601956197,,0.00021263023601956197,0.0,,0.0,0.019561981713799702,,0.019561981713799702,0.03657240059536466,,0.03657240059536466,0.01701041888156496,,0.01701041888156496,0.012119923453115033,,0.012119923453115033,9406.0,,9406.0
WMT,2022-08-16,2022-08-16,0.00018521948508983145,0.0,0.00031436655139893113,0.0009260974254491572,0.001352569882777277,0.0006287331027978623,0.01907760696425264,0.014878268710550046,0.022005658597925182,0.04223004260048157,0.05139765554553652,0.03583778685947815,0.02315243563622893,0.03651938683498648,0.013832128261552971,0.013706241896647528,0.009918845807033363,0.01634706067274442,10798.0,4436.0,6362.0
WMT,2022-11-15,2022-11-15,0.0011076241462063873,0.0016240357287860333,0.0006770480704129993,0.0022152482924127745,0.00243605359317905,0.002031144211238998,0.014029905851947572,0.014210312626877792,0.013879485443466486,0.03655159682481078,0.0438489646772229,0.03046716316858497,0.022521690972863207,0.029638652050345108,0.016587677725118485,0.01366069780321211,0.013398294762484775,0.013879485443466486,10834.0,4926.0,5908.0
WMT,2023-02-21,2023-02-21,0.0007230657989877079,0.0,0.0007262164124909223,0.0009038322487346348,0.0,0.0009077705156136529,0.0160882140274765,0.0,0.01615831517792302,0.04193781634128706,0.0,0.04212055192447349,0.025849602313810557,0.0,0.02596223674655047,0.01898047722342733,0.041666666666666664,0.01888162672476398,11064.0,48.0,11016.0
WMT,2023-05-18,2023-05-18,0.0006816632583503749,0.0007980845969672786,0.000594883997620464,0.0011929107021131562,0.0015961691939345571,0.000892325996430696,0.011247443762781187,0.009177972865123703,0.012790005948839975,0.04294478527607362,0.04668794892258579,0.04015466983938132,0.03169734151329243,0.03750997605746209,0.027364663890541343,0.013462849352419905,0.013567438148443736,0.01338488994646044,11736.0,5012.0,6724.0
