ticker,earnings_date,date,offset,ret,ret_pct,alpha_1y,beta_1y,alpha_1q,beta_1q,mkt_ret,abn_simple,abn_mm_1y,abn_mm_1q
WMT,2021-03-19,2021-03-12,-5,,,-0.0002542591726277,0.3314683311310466,-0.0021781595680542,0.5548575077349698,0.0010153984958789497,,,
WMT,2021-03-19,2021-03-15,-4,-0.0051444562023027,-0.514445620230275,-0.0002542591726277,0.3314683311310466,-0.0021781595680542,0.5548575077349698,0.006491921301497117,-0.011636377503799818,-0.007042063349316341,-0.006568387908008752
WMT,2021-03-19,2021-03-16,-3,-0.0002996331421795,-0.0299633142179511,-0.0002542591726277,0.3314683311310466,-0.0021781595680542,0.5548575077349698,-0.0015696837343783798,0.0012700505921988798,0.0004749264782861506,0.002749477230664008
WMT,2021-03-19,2021-03-17,-2,-0.008321444047538,-0.8321444047538096,-0.0002542591726277,0.3314683311310466,-0.0021781595680542,0.5548575077349698,0.00287938213053085,-0.01120082617806885,-0.009021608864405919,-0.007740931272246755
WMT,2021-03-19,2021-03-18,-1,-0.0130570707581395,-1.3057070758139555,-0.0002542591726277,0.3314683311310466,-0.0021781595680542,0.5548575077349698,-0.014760539319459198,0.0017034685613196987,-0.007910160250696465,-0.0026889151304661414
WMT,2021-03-19,2021-03-19,0,0.0133067477968371,1.330674779683716,-0.0002542591726277,0.3314683311310466,-0.0021781595680542,0.5548575077349698,-0.0006027039747036333,0.013909451771540734,0.013760784250125863,0.01581932219019732
WMT,2021-03-19,2021-03-22,1,0.0047820162781326,0.4782016278132683,-0.0002542591726277,0.3314683311310466,-0.0021781595680542,0.5548575077349698,0.007025118077311765,-0.0022431017991791646,0.0027076712856752227,0.0030622363382657117
WMT,2021-03-19,2021-03-23,2,0.0118607768609799,1.1860776860979971,-0.0002542591726277,0.3314683311310466,-0.0021781595680542,0.5548575077349698,-0.007630854183940605,0.019491631044920507,0.014644422535062757,0.018272973163424352
WMT,2021-03-19,2021-03-24,3,-0.0061971028034404,-0.6197102803440435,-0.0002542591726277,0.3314683311310466,-0.0021781595680542,0.5548575077349698,-0.00546733601831495,-0.0007297667851254496,-0.004130594885089182,-0.0009853507983143333
WMT,2021-03-19,2021-03-25,4,0.006761287238832,0.676128723883207,-0.0002542591726277,0.3314683311310466,-0.0021781595680542,0.5548575077349698,0.005240265846959469,0.001521021391872531,0.005278564236485024,0.006031845959173589
WMT,2021-03-19,2021-03-26,5,0.0083576438034469,0.8357643803446946,-0.0002542591726277,0.3314683311310466,-0.0021781595680542,0.5548575077349698,0.016631202604519668,-0.008273558801072767,0.0030991860040521504,0.00130785574372198
WMT,2021-03-19,2021-03-29,6,0.0113966476412621,1.1396647641262136,-0.0002542591726277,0.3314683311310466,-0.0021781595680542,0.5548575077349698,-0.0008680126852336212,0.012264660326495721,0.011938625530064768,0.014056430564527366
WMT,2021-03-19,2021-03-30,7,-0.0068046335983,-0.680463359830008,-0.0002542591726277,0.3314683311310466,-0.0021781595680542,0.5548575077349698,-0.0031578329337678124,-0.0036468006645321875,-0.005503652813125626,-0.0028743267187719837
WMT,2021-03-19,2021-03-31,8,0.000662911516005,0.066291151600506,-0.0002542591726277,0.3314683311310466,-0.0021781595680542,0.5548575077349698,0.0036224990395776757,-0.0029595875235726757,-0.00028357302253993136,0.000831100295186809
WMT,2021-03-19,2021-04-01,9,-0.0015458586317939,-0.1545858631793906,-0.0002542591726277,0.3314683311310466,-0.0021781595680542,0.5548575077349698,0.011825201774944727,-0.013371060406738626,-0.005211279356795019,-0.005929001049048672
