ticker,earnings_date,px_-10,px_-5,px_-1,px_+0,px_+1,px_+5,px_+10,pct_m10_p10,logpct_m10_p10,pct_m5_p5,logpct_m5_p5,pct_m1_p1,logpct_m1_p1,pct_p0_p1,logpct_p0_p1,pct_p0_p5,logpct_p0_p5,pct_p0_p10,logpct_p0_p10
ORCL,2021-03-10,60.98017120361328,61.269649505615234,67.34899139404297,62.95059967041016,62.71712493896485,62.32491683959961,64.0898666381836,5.099519029205446,4.97375155685049,1.7223329046262226,1.7076688874464439,-6.877410276240314,-7.125339178428651,-0.37088563519285245,-0.3715751212960407,-0.9939267204545077,-0.9988991477070901,1.809779372616438,1.7935978078438417
ORCL,2021-06-15,75.28414916992188,79.27020263671875,76.56908416748047,72.29232025146484,72.74249267578125,73.24895477294922,73.00509643554688,-3.0272677044287377,-3.07403573585661,-7.595852746036035,-7.8998324646787355,-4.997567273142867,-5.126768706429311,0.6227112682930969,0.6207804332140848,1.3232865097658753,1.3146075549497631,0.9859639054365266,0.981134996246978
ORCL,2021-09-13,84.20343017578125,83.51627349853516,83.67627716064453,81.32291412353516,82.58432006835938,81.82182312011719,85.18244171142578,1.1626741732501555,1.155967054978196,-2.0288864761760284,-2.04975107287551,-1.3049781005299521,-1.3135677502795393,1.5511076532600088,1.539200944568004,0.6134912920412017,0.6116170956624509,4.745928782172926,4.636750601754301
ORCL,2021-12-09,87.21686553955078,83.35336303710938,83.8540267944336,96.94645690917967,95.3028335571289,91.26927947998048,84.58137512207031,-3.0217669497481947,-3.068363421029809,9.496817110242928,9.072529535963062,13.653258168223491,12.79820323396829,-1.6953929049625116,-1.7099292231929968,-5.85599268936422,-6.034458335535995,-12.754547387629733,-13.64447453197282
ORCL,2022-03-10,72.38976287841797,72.52247619628906,72.67417907714844,73.7834701538086,73.07240295410156,77.44327545166016,77.49067687988281,7.046457673900752,6.809273811150502,6.785205791998172,6.564920839603541,0.547957860700965,0.5464620334628129,-0.9637215466075877,-0.9683953955380967,4.960196762530078,4.8411013848938005,5.024440729537649,4.9022905935705285
ORCL,2022-06-13,68.4562759399414,69.18920135498047,60.96530532836914,67.31407165527344,66.34319305419922,63.32586669921875,65.87678527832031,-3.7680849946966966,-3.8409126523668715,-8.474349379579383,-8.855091834362586,8.821226592508458,8.453622676235089,-1.4423115066434344,-1.452813926446344,-5.924771534366469,-6.107542096374734,-2.135194531559026,-2.158319578972098
ORCL,2022-09-12,70.93278503417969,70.5886001586914,73.69590759277344,72.70156860351562,68.95366668701172,65.11972045898438,59.67953109741211,-15.864672353334331,-17.274364007041186,-7.747539528213265,-8.06412316422544,-6.434876861773986,-6.651248798774705,-5.155187141756756,-5.292817894390232,-10.428727041474882,-11.013553171713534,-17.911632109508314,-19.73738617784013
ORCL,2022-12-12,77.69774627685547,75.83338928222656,78.11099243164062,77.4190444946289,78.62992858886719,77.78424835205078,77.1980209350586,-0.643165813350921,-0.6452430361161914,2.572559512754702,2.5400259834401,0.6643573984554285,0.6621602705105717,1.5640648914522437,1.5519594579252067,0.4717235401261233,0.47061441128143516,-0.2854899088629903,-0.2858982085914797
ORCL,2023-03-09,85.52274322509766,86.09185791015625,83.79608154296875,81.09516906738281,81.92472076416016,82.24303436279297,84.89573669433594,-0.733145952897496,-0.7358466760970251,-4.470601100721783,-4.573614399773654,-2.2332318461084633,-2.2585460617846556,1.0229360223517947,1.0177394402504891,1.4154545931785112,1.4055305716961726,4.686552442840575,4.580048469806187
ORCL,2023-06-12,101.8539810180664,103.74285125732422,112.7803955078125,113.02255249023438,118.43733978271484,118.2726593017578,112.87725830078124,10.822627817325635,10.276078965261098,14.005599295120374,13.107737782408515,5.015893275982064,4.894151724813941,4.790890997571773,4.679666415916405,4.645185138582897,4.540525265848564,-0.12855327211416245,-0.1286359727168373
ORCL,2023-09-11,113.57472229003906,120.5151824951172,123.16889190673828,106.54676055908205,108.7144546508789,109.61846160888672,101.94895935058594,-10.236223963430946,-10.798867695495009,-9.041782670554376,-9.476993513885553,-11.735460985395619,-12.483175570331051,2.0345002329703377,2.014080768488603,2.8829605270836556,2.8421850594604923,-4.315289535195721,-4.411166555106464
ORCL,2023-12-11,113.40494537353516,111.7366714477539,112.32202911376952,98.35128784179688,100.4781265258789,103.65862274169922,103.35618591308594,-8.860953486067514,-9.278386198091672,-7.229541207366141,-7.50419288502435,-10.54459457449266,-11.142994828389272,2.162491951811707,2.139441807585148,5.396304427085363,5.255738714285267,5.088797697636349,4.963549913157488
ORCL,2024-03-11,109.08454132080078,108.65362548828124,111.77787017822266,124.91150665283205,122.9331283569336,126.52749633789062,123.86355590820312,13.548220864714033,12.705741414230372,16.45032162459885,15.229457224998471,9.979844991611131,9.51269356671537,-1.5838238997444631,-1.5965004177887063,1.2937076241902323,1.285410709036424,-0.8389545308595925,-0.8424935621937409
ORCL,2024-06-11,121.5809097290039,120.49027252197266,121.71847534179688,137.93057250976562,137.40982055664062,140.41641235351562,137.7340545654297,13.285922002418072,12.47447201546129,16.5375506374668,15.304335815112783,12.891506544738562,12.12570524415875,-0.3775464305334708,-0.3782609360298015,1.802239922968485,1.7861921058843186,-0.14247598683897467,-0.1425775803821714
ORCL,2024-09-09,136.86170959472656,137.4529266357422,137.8372039794922,153.6024169921875,154.87347412109375,165.0124969482422,163.36697387695312,19.366457105288013,17.702804673610046,20.050188080414166,18.273970336194335,12.359703802564258,11.65351800978434,0.827498130430393,0.8240931359319116,7.4283205821136455,7.165365389678817,6.357033356618524,6.163148752516551
ORCL,2024-12-09,185.6478729248047,180.6114044189453,188.0772247314453,175.52557373046875,176.3551025390625,167.59561157226562,169.27442932128906,-8.819623594689697,-9.233048305480988,-7.206517710525251,-7.4793782612081365,-6.232611210166883,-6.435305791205187,0.4725971212989899,0.4714838871342452,-4.517838620131853,-4.623074778301556,-3.5613866836172514,-3.6263511497048833
ORCL,2025-03-10,166.84925842285156,155.89031982421875,147.2974090576172,142.733642578125,149.3763427734375,147.95079040527344,152.38584899902344,-8.668548820980092,-9.067497600944801,-5.093022727708741,-5.227296071139722,1.4113851215177275,1.4015178171050604,4.6539134539894,4.548865784723472,3.655163374880477,3.5899467136598715,6.762390594505652,6.543553052781875
ORCL,2025-06-11,161.8451690673828,170.03179931640625,175.23788452148438,198.5658264160156,213.8263702392578,203.84144592285156,208.8786163330078,29.06076686542496,25.511316843147767,19.884307960259907,18.13569914191397,22.02062974176251,19.90199406939618,7.685382776424898,7.404366729586859,2.6568617581672838,2.6221801401219613,5.193637849539057,5.063263577131963
ORCL,2025-09-09,233.1878662109375,222.4748077392578,240.45599365234375,326.8970642089844,306.51641845703125,300.0945739746094,307.1138000488281,31.702307259426,27.537394166179496,34.889238482373486,29.928380000624006,27.472979068344227,24.273422727456037,-6.234575951689747,-6.43740114880496,-8.199061162947686,-8.554766143080114,-6.05183292423479,-6.242696989034995
ORCL,2025-12-10,204.41964721679688,213.7649383544922,222.4220428466797,198.32574462890625,189.4691619873047,179.55535888671875,197.468017578125,-3.400666097079863,-3.4598340208297955,-16.00336319468947,-17.439342597833864,-14.815474418643904,-16.03503932805429,-4.465674720230295,-4.568457606652672,-9.464422169350417,-9.942728733512851,-0.43248396842586745,-0.43342188554491257
