ticker,earnings_date,day0_date,phase,n_tokens,n_tokens_raw,lm_pos,lm_neg,lm_unc,lm_lit,lm_constr,lm_strong,lm_weak,lm_complex,lm_pos_prop,lm_neg_prop,lm_unc_prop,lm_lit_prop,lm_constr_prop,lm_tone
ORCL,2021-03-10,2021-03-11,post,713.0,1125.0,22.0,4.0,4.0,1.0,3.0,3.0,2.0,3.0,0.030855539971949508,0.005610098176718092,0.005610098176718092,0.001402524544179523,0.004207573632538569,0.025245441795231416
ORCL,2021-03-10,2021-03-11,pre,432.0,758.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.020833333333333332,0.0,0.004629629629629629,0.0,0.0,0.020833333333333332
ORCL,2021-06-15,2021-06-16,post,632.0,1038.0,20.0,7.0,3.0,0.0,4.0,6.0,2.0,5.0,0.03164556962025317,0.011075949367088608,0.004746835443037975,0.0,0.006329113924050633,0.020569620253164556
ORCL,2021-06-15,2021-06-16,pre,465.0,794.0,21.0,4.0,7.0,0.0,4.0,2.0,6.0,1.0,0.04516129032258064,0.008602150537634409,0.015053763440860216,0.0,0.008602150537634409,0.03655913978494624
ORCL,2021-09-13,2021-09-14,post,828.0,1384.0,25.0,12.0,6.0,3.0,2.0,6.0,1.0,3.0,0.030193236714975844,0.014492753623188406,0.007246376811594203,0.0036231884057971015,0.0024154589371980675,0.01570048309178744
ORCL,2021-09-13,2021-09-14,pre,330.0,567.0,10.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.030303030303030304,0.0030303030303030303,0.006060606060606061,0.0,0.0,0.02727272727272727
ORCL,2021-12-09,2021-12-10,post,1268.0,2172.0,18.0,9.0,19.0,2.0,1.0,13.0,17.0,7.0,0.014195583596214511,0.007097791798107256,0.01498422712933754,0.0015772870662460567,0.0007886435331230284,0.007097791798107256
ORCL,2021-12-09,2021-12-10,pre,210.0,360.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.009523809523809525,0.0,0.004761904761904762,0.004761904761904762,0.004761904761904762,0.009523809523809525
ORCL,2022-03-10,2022-03-11,post,530.0,866.0,25.0,2.0,2.0,0.0,2.0,5.0,1.0,3.0,0.04716981132075472,0.0037735849056603774,0.0037735849056603774,0.0,0.0037735849056603774,0.04339622641509434
ORCL,2022-03-10,2022-03-11,pre,236.0,398.0,6.0,4.0,1.0,1.0,0.0,3.0,0.0,2.0,0.025423728813559324,0.01694915254237288,0.00423728813559322,0.00423728813559322,0.0,0.00847457627118644
ORCL,2022-06-13,2022-06-14,post,1218.0,2037.0,30.0,21.0,11.0,3.0,4.0,8.0,6.0,3.0,0.024630541871921183,0.017241379310344827,0.0090311986863711,0.0024630541871921183,0.003284072249589491,0.007389162561576354
ORCL,2022-06-13,2022-06-14,pre,637.0,1100.0,9.0,6.0,11.0,2.0,1.0,7.0,9.0,0.0,0.0141287284144427,0.009419152276295133,0.01726844583987441,0.0031397174254317113,0.0015698587127158557,0.004709576138147566
ORCL,2022-09-12,2022-09-13,post,746.0,1267.0,25.0,10.0,2.0,0.0,1.0,4.0,2.0,2.0,0.03351206434316354,0.013404825737265416,0.002680965147453083,0.0,0.0013404825737265416,0.020107238605898123
ORCL,2022-09-12,2022-09-13,pre,668.0,1100.0,21.0,7.0,18.0,1.0,2.0,4.0,6.0,1.0,0.03143712574850299,0.010479041916167664,0.02694610778443114,0.0014970059880239522,0.0029940119760479044,0.020958083832335328
ORCL,2022-12-12,2022-12-13,post,373.0,611.0,11.0,2.0,1.0,0.0,1.0,4.0,1.0,3.0,0.029490616621983913,0.005361930294906166,0.002680965147453083,0.0,0.002680965147453083,0.024128686327077747
ORCL,2022-12-12,2022-12-13,pre,422.0,711.0,8.0,1.0,6.0,4.0,0.0,3.0,6.0,3.0,0.018957345971563982,0.002369668246445498,0.014218009478672985,0.009478672985781991,0.0,0.016587677725118485
ORCL,2023-03-09,2023-03-10,post,619.0,1017.0,29.0,3.0,5.0,0.0,1.0,2.0,4.0,3.0,0.046849757673667204,0.004846526655896607,0.008077544426494346,0.0,0.0016155088852988692,0.0420032310177706
ORCL,2023-03-09,2023-03-10,pre,539.0,941.0,7.0,7.0,6.0,1.0,0.0,5.0,5.0,0.0,0.012987012987012988,0.012987012987012988,0.011131725417439703,0.0018552875695732839,0.0,0.0
ORCL,2023-06-12,2023-06-13,post,1533.0,2543.0,52.0,18.0,26.0,7.0,5.0,5.0,14.0,11.0,0.033920417482061316,0.011741682974559686,0.016960208741030658,0.0045662100456621,0.0032615786040443573,0.02217873450750163
ORCL,2023-06-12,2023-06-13,pre,475.0,851.0,4.0,4.0,5.0,1.0,2.0,3.0,4.0,0.0,0.008421052631578947,0.008421052631578947,0.010526315789473684,0.002105263157894737,0.004210526315789474,0.0
ORCL,2023-09-11,2023-09-12,post,2954.0,4660.0,120.0,47.0,8.0,1.0,2.0,14.0,5.0,11.0,0.040622884224779957,0.015910629654705483,0.002708192281651997,0.00033852403520649965,0.0006770480704129993,0.024712254570074477
ORCL,2023-09-11,2023-09-12,pre,650.0,1159.0,11.0,9.0,3.0,1.0,0.0,5.0,3.0,1.0,0.016923076923076923,0.013846153846153847,0.004615384615384616,0.0015384615384615385,0.0,0.003076923076923077
ORCL,2023-12-11,2023-12-12,post,1025.0,1665.0,34.0,28.0,6.0,0.0,2.0,8.0,3.0,1.0,0.033170731707317075,0.027317073170731707,0.005853658536585366,0.0,0.001951219512195122,0.005853658536585366
ORCL,2023-12-11,2023-12-12,pre,616.0,1084.0,8.0,4.0,3.0,0.0,1.0,4.0,2.0,1.0,0.012987012987012988,0.006493506493506494,0.00487012987012987,0.0,0.0016233766233766235,0.006493506493506494
ORCL,2024-03-11,2024-03-12,post,2195.0,3472.0,93.0,16.0,11.0,14.0,4.0,11.0,6.0,9.0,0.04236902050113895,0.007289293849658315,0.005011389521640091,0.006378132118451025,0.0018223234624145787,0.03507972665148064
ORCL,2024-03-11,2024-03-12,pre,703.0,1227.0,16.0,4.0,8.0,0.0,2.0,4.0,7.0,0.0,0.02275960170697013,0.005689900426742532,0.011379800853485065,0.0,0.002844950213371266,0.017069701280227598
ORCL,2024-06-11,2024-06-12,post,1979.0,3468.0,65.0,28.0,25.0,8.0,2.0,10.0,20.0,1.0,0.032844871147043965,0.01414855987872663,0.012632642748863061,0.00404244567963618,0.001010611419909045,0.01869631126831733
ORCL,2024-06-11,2024-06-12,pre,1110.0,1894.0,36.0,13.0,6.0,2.0,2.0,14.0,6.0,5.0,0.032432432432432434,0.011711711711711712,0.005405405405405406,0.0018018018018018018,0.0018018018018018018,0.02072072072072072
ORCL,2024-09-09,2024-09-10,post,3136.0,4992.0,125.0,26.0,26.0,6.0,8.0,19.0,11.0,7.0,0.03985969387755102,0.008290816326530613,0.008290816326530613,0.001913265306122449,0.002551020408163265,0.031568877551020405
ORCL,2024-09-09,2024-09-10,pre,721.0,1205.0,23.0,4.0,5.0,0.0,1.0,4.0,2.0,5.0,0.0319001386962552,0.005547850208044383,0.006934812760055479,0.0,0.0013869625520110957,0.026352288488210817
ORCL,2024-12-09,2024-12-10,post,2951.0,5296.0,101.0,75.0,36.0,2.0,6.0,23.0,12.0,8.0,0.03422568620806506,0.025415113520840395,0.012199254490003388,0.0006777363605557439,0.0020332090816672314,0.00881057268722467
ORCL,2024-12-09,2024-12-10,pre,1962.0,3751.0,47.0,59.0,33.0,3.0,5.0,23.0,20.0,14.0,0.023955147808358817,0.030071355759429153,0.016819571865443424,0.0015290519877675841,0.0025484199796126403,-0.0061162079510703364
ORCL,2025-03-10,2025-03-11,post,2477.0,4142.0,107.0,59.0,29.0,13.0,2.0,15.0,17.0,5.0,0.04319741622930965,0.023819136051675415,0.011707710940654016,0.005248284214775939,0.0008074283407347598,0.019378280177634235
