period_end,quarter_rank,actual_revenue,actual_ebitda,actual_ebit,actual_netIncome,actual_eps,est_revenue,est_ebitda,est_ebit,est_netIncome,est_eps,surprise_revenue,surprise_revenue_pct,surprise_ebitda,surprise_ebitda_pct,surprise_ebit,surprise_ebit_pct,surprise_netIncome,surprise_netIncome_pct,surprise_eps,surprise_eps_pct
2021-01-31,1,6655000000,3487000000,1954000000,1378000000,0.32,6617570584,3124454886,1451421052,1259293232,0.65626,37429416,0.5656066002604802,362545114,11.603467716064184,502578948,34.62668171358452,118706768,9.426459619057177,-0.33625999999999995,-51.23883826532166
2021-05-02,2,6610000000,3456000000,1952000000,1493000000,0.35,6505687779,3460422255,1822998475,1367496950,0.64331,104312221,1.6034003558657406,-4422255,-0.12779524214451685,129001525,7.07633751586106,125503050,9.177574399708899,-0.29331000000000007,-45.593881643375674
2021-08-01,3,6778000000,3644000000,2141000000,1876000000,0.44,6755170664,3353878693,1916640746,1448883359,0.68801,22829336,0.33795350458965107,290121307,8.650322016879219,224359254,11.70585851669043,427116641,29.479021782318643,-0.24801,-36.04744117091322
2021-10-31,4,7407000000,4104000000,2603000000,1989000000,0.46,7356459805,3456039933,2016339434,1779234608,0.77393,50540195,0.6870178909378273,647960067,18.7486278967136,586660566,29.0953277066147,209765392,11.78964207737578,-0.31393,-40.56310002196581
2022-01-30,5,7706000000,4381000000,3094000000,2472000000,0.58,7606374830,4066883720,2557657622,1971011627,0.81276,99625170,1.3097588828658868,314116280,7.723758573554693,536342378,20.970061566747106,500988373,25.41782940989216,-0.23276000000000008,-28.63822038486147
2022-05-01,6,8103000000,4572000000,3308000000,2590000000,0.62,7911628296,4212917079,2988757425,2377158415,0.87134,191371704,2.4188662161587478,359082921,8.523379745352923,319242575,10.681448160685038,212841585,8.953613846555532,-0.25134,-28.845226891913605
2022-07-31,7,8464000000,4960000000,3743000000,3074000000,0.74,8410775320,3689266562,2108304820,1593771694,0.95592,53224680,0.632815382351695,1270733438,34.44406677166528,1634695180,77.53599785442789,1480228306,92.87580596220577,-0.21592,-22.587664239685328
2022-10-30,8,8930000000,5242000000,4026000000,3359000000,0.81,8901091151,3801643926,2217973377,1957158069,1.02807,28908849,0.324778709818652,1440356074,37.88771652571651,1808026623,81.51705704626228,1401841931,71.62640326318987,-0.21806999999999999,-21.211590650442087
2023-01-29,9,8915000000,5278000000,4246000000,3774000000,0.9,8895846962,4473572092,2813423384,2168112790,1.01666,19153038,0.21530314181229956,804427908,17.981780363806866,1432576616,50.919339909773065,1605887210,74.06843488064105,-0.11665999999999987,-11.474829343143222
2023-04-30,10,8733000000,5060000000,4121000000,3481000000,0.84,8703053752,4634208786,3287633167,2614874256,1.01194,29946248,0.3440889698413987,425791214,9.188002389670494,833366833,25.3485346651511,866125744,33.123036108241834,-0.1719400000000001,-16.99112595608436
2023-07-30,11,8876000000,4912000000,3980000000,3303000000,0.8,8855211153,4058193217,2319135301,1753148863,1.04404,20788847,0.2347639897096873,853806783,21.039086542832788,1660864699,71.61568789383884,1549851137,88.40385261682138,-0.24404000000000003,-23.374583349296962
2023-10-29,12,9295000000,5304000000,4372000000,3524000000,0.85,9276866849,4181808318,2439770714,2152873875,1.09596,18133151,0.19546632818120768,1122191682,26.835081779566156,1932229286,79.19716696787927,1371126125,63.68817704195514,-0.24596000000000007,-22.442424906018474
2024-02-04,13,11961000000,4613000000,2268000000,1325000000,0.29,11794525537,6350872517,4443254754,5068719641,1.03676,166474463,1.4114553610296703,-1737872517,-27.36431116115254,-2175254754,-48.95633661431964,-3743719641,-73.8592762305829,-0.7467599999999999,-72.02824183031751
2024-05-05,14,12487000000,5582000000,3052000000,2121000000,0.46,12048842543,5097629664,3616396484,2876361681,1.08387,438157457,3.636510772186626,484370336,9.501873771268137,-564396484,-15.606598626479585,-755361681,-26.26101181884018,-0.6238699999999999,-57.55948591620766
2024-08-04,15,13072000000,6394000000,3870000000,-1875000000,-0.4,12978623398,6988461078,4889330218,5947908511,1.21659,93376602,0.719464608352757,-594461078,-8.506323085512934,-1019330218,-20.848054284559268,-7822908511,-131.5236859567089,-1.61659,-132.8787841425624
2024-11-03,16,14054000000,7290000000,4679000000,4324000000,0.92,14068143104,7575123148,5299776030,6813994861,1.39374,-14143104,-0.1005328414378916,-285123148,-3.7639407628017083,-620776030,-11.713250267294786,-2489994861,-36.54236482113484,-0.47373999999999994,-33.990557779786755
2025-02-02,17,14916000000,6260000000,6363000000,5503000000,1.17,14615690282,7869955044,5506048982,7371243081,1.50772,300309718,2.054707729882915,-1609955044,-20.456978915367742,856951018,15.563810289401452,-1868243081,-25.345020649441803,-0.33772,-22.399384501101004
2025-05-04,18,15004000000,10194000000,5854000000,4965000000,1.05,14958375428,8054477063,5635145943,7671427681,1.56912,45624572,0.3050102079574573,2139522937,26.563151403439534,218854057,3.883733610694881,-2706427681,-35.27932209676005,-0.51912,-33.08351177730193
2025-08-03,19,15952000000,8028000000,5826000000,4140000000,0.88,15826050860,8521685010,5962018184,8124686871,1.66183,125949140,0.7958342931800739,-493685010,-5.793279256633777,-136018184,-2.281411760283219,-3984686871,-49.04419006254647,-0.7818299999999999,-47.046328445147815
2025-11-02,20,18015000000,9863000000,7630000000,8518000000,1.8,17465943054,9404700290,6579801304,9128936361,1.86724,549056946,3.143586030839924,458299710,4.873092133380467,1050198696,15.960948476689746,-610936361,-6.69230605670557,-0.06723999999999997,-3.601036824403931
