ticker,earnings_date,date,offset,ret,ret_pct
GOOGL,2021-02-02,2021-01-27,-5,,
GOOGL,2021-02-02,2021-01-28,-4,0.01883526387660006,1.8835263876600061
GOOGL,2021-02-02,2021-01-29,-3,-0.01394368833196058,-1.394368833196058
GOOGL,2021-02-02,2021-02-01,-2,0.035959178117274115,3.5959178117274115
GOOGL,2021-02-02,2021-02-02,-1,0.013760631923561473,1.3760631923561473
GOOGL,2021-02-02,2021-02-03,0,0.07282508418765365,7.2825084187653655
GOOGL,2021-02-02,2021-02-04,1,-0.0025499759518652354,-0.25499759518652354
GOOGL,2021-02-02,2021-02-05,2,0.017140396932355806,1.7140396932355806
GOOGL,2021-02-02,2021-02-08,3,-0.0020634151091447617,-0.20634151091447617
GOOGL,2021-02-02,2021-02-09,4,-0.004379856304426499,-0.43798563044264993
GOOGL,2021-02-02,2021-02-10,5,0.0053436187221553855,0.5343618722155385
GOOGL,2021-02-02,2021-02-11,6,0.0010879485365342667,0.10879485365342667
GOOGL,2021-02-02,2021-02-12,7,0.003006511249410204,0.3006511249410204
GOOGL,2021-02-02,2021-02-16,8,0.007479695129370301,0.7479695129370301
GOOGL,2021-02-02,2021-02-17,9,0.003752289322593416,0.3752289322593416
GOOGL,2021-02-02,2021-02-18,10,-0.00604645691615513,-0.604645691615513
GOOGL,2021-04-27,2021-04-21,-5,,
GOOGL,2021-04-27,2021-04-22,-4,-0.01133721526558662,-1.133721526558662
GOOGL,2021-04-27,2021-04-23,-3,0.02104752626930928,2.104752626930928
GOOGL,2021-04-27,2021-04-26,-2,0.004347989132734487,0.43479891327344866
GOOGL,2021-04-27,2021-04-27,-1,-0.008203684646366116,-0.8203684646366116
GOOGL,2021-04-27,2021-04-28,0,0.0297077993433581,2.97077993433581
GOOGL,2021-04-27,2021-04-29,1,0.014293936993279743,1.4293936993279743
GOOGL,2021-04-27,2021-04-30,2,-0.01640777408925609,-1.6407774089256089
GOOGL,2021-04-27,2021-05-03,3,-0.004427551865225143,-0.44275518652251433
GOOGL,2021-04-27,2021-05-04,4,-0.015471125010957598,-1.5471125010957598
GOOGL,2021-04-27,2021-05-05,5,0.0034420619341886116,0.34420619341886116
GOOGL,2021-04-27,2021-05-06,6,0.009754710249173737,0.9754710249173737
GOOGL,2021-04-27,2021-05-07,7,0.006237771477636267,0.6237771477636267
GOOGL,2021-04-27,2021-05-10,8,-0.025587494329331606,-2.5587494329331606
GOOGL,2021-04-27,2021-05-11,9,-0.009464342664200154,-0.9464342664200154
GOOGL,2021-04-27,2021-05-12,10,-0.030752495292913018,-3.075249529291302
GOOGL,2021-07-27,2021-07-21,-5,,
GOOGL,2021-07-27,2021-07-22,-4,0.006840404169704772,0.6840404169704772
GOOGL,2021-07-27,2021-07-23,-3,0.03576892314569524,3.576892314569524
GOOGL,2021-07-27,2021-07-26,-2,0.007668489888751573,0.7668489888751573
