ticker,earnings_date,px_-10,px_-5,px_-1,px_+0,px_+1,px_+5,px_+10,pct_m10_p10,logpct_m10_p10,pct_m5_p5,logpct_m5_p5,pct_m1_p1,logpct_m1_p1,pct_p0_p1,logpct_p0_p1,pct_p0_p5,logpct_p0_p5,pct_p0_p10,logpct_p0_p10
GOOGL,2021-02-02,93.2985610961914,90.2649917602539,95.23641967773438,102.1720199584961,101.91149139404295,103.54166412353516,104.50090026855467,12.006979572614828,11.339100097797381,14.708551016704718,13.722438651668876,7.008948613246924,6.7742276876366425,-0.2549901279811917,-0.25531578151540024,1.3405276372097097,1.3316220649726764,2.279371897516169,2.2537823406223887
GOOGL,2021-04-27,111.2548828125,113.06324005126952,113.69000244140624,117.06747436523438,118.74082946777344,114.87056732177734,109.18750762939452,-1.8582332126399037,-1.8757152764108695,1.598510063649572,1.5858684320903433,4.442630766034417,4.346774678291191,1.4293936993279743,1.4192741853878583,-1.8766160757880401,-1.8944479583314702,-6.731132433296927,-6.9683814775765835
GOOGL,2021-07-27,127.2753448486328,126.59252166748048,130.91085815429688,135.0734100341797,134.75929260253906,134.1121826171875,135.2570343017578,6.271198449799953,6.082411673764634,5.940051474334984,5.770319601013255,2.9397366288029803,2.8973549740947475,-0.23255312171444054,-0.23282394644224572,-0.7116333383076268,-0.7141775257243965,0.135944052594561,0.1358517323271853
GOOGL,2021-10-26,136.55027770996094,140.70587158203125,138.2638397216797,145.1210174560547,144.75526428222656,145.49868774414062,144.79945373535156,6.041127241727229,5.865682572069822,3.4062659277976026,3.349537316506775,4.6949546415128385,4.588074201203172,-0.252033220438852,-0.25235135881522613,0.26024506629462874,0.259907015202481,-0.22158314925024847,-0.22182900796520522
GOOGL,2022-02-01,134.103271484375,128.2638702392578,136.61178588867188,146.89015197753906,142.01695251464844,140.53018188476562,136.70509338378906,1.9401628838840113,1.9215816763257694,9.563341276562731,9.133265517215595,3.956588804410588,3.8803210669041,-3.3175807889665676,-3.3738607596270667,-4.329745736627699,-4.426275858886499,-6.9337926720284155,-7.185903936786159
GOOGL,2022-04-26,126.75675964355467,127.0798110961914,117.76023864746094,113.43740844726562,117.63369750976562,121.34416198730467,112.75057983398438,-11.049651197266531,-11.70918505491018,-4.5134227533161875,-4.618450077056513,-0.1074565907378422,-0.10751436672541997,3.6992109745267676,3.632432048678286,6.9701464871834595,6.737960475205859,-0.6054692386599614,-0.6073096361087488
GOOGL,2022-07-26,110.51846313476562,113.04586029052734,104.2324447631836,112.21215057373048,113.36346435546876,117.19451141357422,118.80235290527344,7.495480425208667,7.227861813961464,3.6698832777996904,3.604146544487458,8.760246977830043,8.397570462529242,1.026015254009227,1.0207874458335116,4.440125970645226,4.3443763995357365,5.8729846080374015,5.7069931223608386
GOOGL,2022-10-25,96.82838439941406,98.88286590576172,103.69650268554688,94.2181167602539,91.5284423828125,86.31780242919922,86.66517639160156,-10.496104082341795,-11.088803184843927,-12.707017905950835,-13.590011475817073,-11.734301531492585,-12.481861966588621,-2.8547316269179057,-2.896271569369052,-8.385132926353977,-8.757662318047862,-8.016441665748264,-8.356033866839091
GOOGL,2023-02-02,97.2849349975586,98.62481689453124,106.93203735351562,103.99425506591795,102.12834930419922,93.86082458496094,93.64246368408205,-3.744126789587676,-3.8160194313944436,-4.830419421376353,-4.950982698906122,-4.49228142304583,-4.5963118972061325,-1.7942392688288455,-1.8105309098076914,-9.744221423129407,-10.252256227225859,-9.954195426732282,-10.485170542073726
GOOGL,2023-04-25,103.85530090332033,103.39875030517578,103.07121276855467,102.93225860595705,106.78317260742188,104.6195297241211,110.91197967529295,6.794721801000558,6.57383179777824,1.180652005311722,1.173736686869101,3.6013545772497713,3.538021882179182,3.7412119908947217,3.6729265832935587,1.6392053774154647,1.6259154422837578,7.75240063456073,7.466582241867488
GOOGL,2023-07-25,118.03813934326172,121.11488342285156,121.29354095458984,128.3006134033203,128.4296112060547,127.41727447509766,128.6876678466797,9.022108076821267,8.638050206741607,5.203647044965054,5.072778144241102,5.883306065024896,5.7167415524668455,0.1005434029600849,0.10049289193485812,-0.6884915861203433,-0.6908726245675184,0.30167778087126784,0.3012236465728479
GOOGL,2023-10-24,139.49598693847656,136.92543029785156,137.76904296875,124.66805267333984,121.36302185058594,125.50174713134766,130.85133361816406,-6.197062374364326,-6.397401249578021,-8.342995995451075,-8.711679340521114,-11.90835093620083,-12.679244682592902,-2.6510647691063927,-2.6868391765459565,0.668731435303882,0.6665053455049292,4.9597958837344525,4.840719450052271
GOOGL,2024-01-30,140.40911865234375,147.5848846435547,150.32421875,139.0493927001953,140.1014404296875,144.4485626220703,144.84559631347656,3.1596791602386043,3.110788490232756,-2.1250970443614126,-2.148002319088688,-6.800486578489206,-7.04276851094147,0.7566000174919818,0.7537521551570638,3.8829151404610407,3.8094262989346483,4.1684494270165295,4.083910887316244
GOOGL,2024-04-25,156.5471649169922,152.93447875976562,154.8301239013672,170.66053771972656,164.90403747558594,165.98587036132812,167.38526916503906,6.923219755396848,6.694081851605812,8.53397592707923,8.189308015870383,6.50642996361368,6.303517258407555,-3.3730704948290113,-3.4312710274232683,-2.7391612735192306,-2.7773757499554343,-1.9191715896655803,-1.9378267564097624
