ticker,earnings_date,car_simple_m10_p10_pct,car_mm_1y_m10_p10_pct,car_mm_1q_m10_p10_pct,car_simple_m5_p5_pct,car_mm_1y_m5_p5_pct,car_mm_1q_m5_p5_pct,car_simple_m1_p1_pct,car_mm_1y_m1_p1_pct,car_mm_1q_m1_p1_pct,car_simple_p0_p1_pct,car_mm_1y_p0_p1_pct,car_mm_1q_p0_p1_pct,car_simple_p0_p5_pct,car_mm_1y_p0_p5_pct,car_mm_1q_p0_p5_pct,car_simple_p0_p10_pct,car_mm_1y_p0_p10_pct,car_mm_1q_p0_p10_pct
GOOGL,2021-02-02,10.139131526749004,9.251905897572547,10.947562591150394,9.882770210232582,9.554422547406054,8.814231191555697,5.841309159646764,5.787434824700857,5.476892917957976,-1.3403223510232691,-1.3503927117451398,-1.738039374790781,-0.7200763093940916,-0.8854776531587103,-1.2386617687479209,0.1011174507043096,-0.29692757877558695,-0.07689123548195098
GOOGL,2021-04-27,-0.21567899687236283,-1.3527926401598813,-2.487979334456308,1.8210635035891636,1.1495429006602425,0.5233415695011132,3.8084400418884825,3.567530789238978,3.3816098467782134,0.7531130259233977,0.566834261046115,0.4364060510471401,-1.4911836097279731,-1.774181820336117,-2.057249791518753,-3.9703458409926284,-4.166721617896467,-4.522465900771564
GOOGL,2021-07-27,4.671824223877931,2.8573825894524,1.6910510879605019,4.888660448734461,3.9139431533635345,3.313654556959643,2.5451419739479335,2.2897199701596773,2.1543197498327045,-0.6531684197151882,-0.847789601224537,-0.9324638218862329,-0.7613431661504797,-1.1098172426795827,-1.3747286051629064,-0.8035744604556736,-1.758903430053727,-2.3542734985753646
GOOGL,2021-10-26,-0.13401515306740475,-3.637643778576529,-1.2795398067824193,0.88101375994327,-0.7342939172648838,0.44431415252121387,4.229682846569373,3.926752835341761,4.162408982093662,-1.2349613780849624,-1.6153529119998615,-1.4967803753695674,-2.040168513779751,-3.15981837601126,-2.569499737975378,-2.2014715792155277,-3.621039440611604,-2.4430679117339174
GOOGL,2022-02-01,3.6620593763397347,2.643981567182879,4.596762780675008,4.1824626920078725,2.193313470494598,3.0703848701879526,5.703052846876729,5.9455066148333096,6.163885571074032,-0.8784725812221595,-0.33753758704029857,-0.2001846158194126,-4.3142352399952255,-4.636647284941859,-4.153007749061518,-4.562901852406062,-4.605466108312954,-3.5977738535166335
GOOGL,2022-04-26,-0.20489562495327324,2.8927999367314454,3.8943510402462964,-0.6723590572107179,0.22801312090953257,0.6311195720761621,-2.656157902505353,-3.592259215629918,-3.6797489245211854,1.2245209672328152,0.3807946188083222,0.2804679796602483,4.103104117786579,3.0325889638777523,3.0051042394678547,5.667099082058096,7.380996007879897,7.906630168775052
GOOGL,2022-07-26,-2.435049350026743,-5.058270833782341,-4.246805669521476,-0.7561790161364345,-1.9804845272255744,-1.5824330640097202,4.852737251916405,3.751845189529388,3.9067691322279456,-0.18731861570887176,-0.5271622910451536,-0.46822912632541147,1.1573883851657463,0.30438591250939157,0.5246016152217632,1.2175708405850696,0.0850530013613353,0.4750289802548646
GOOGL,2022-10-25,-14.926964344831726,-16.061389277998643,-14.766907262524581,-14.638026845005946,-15.030673741851025,-14.465758808887635,-10.648205802180401,-10.246437216591358,-10.35996536983012,-2.246470565096775,-2.0638353833899705,-2.111993079689271,-6.631945992868404,-6.065522742499348,-6.1427807792075075,-5.781264626632549,-5.081343580118341,-5.031689648136315
GOOGL,2023-02-02,-5.504292145915525,-5.740252223696725,-8.91646059803946,-4.615762352448954,-4.443851957169145,-5.923747425456232,-2.8920678323209414,-2.2353055094640895,-2.2989659030122427,-1.1801929670534006,-0.9263546150027739,-0.9860097447653777,-8.623265661337426,-8.05168466788554,-8.610360655783458,-8.548199069751728,-7.7010905982487765,-8.928951814249059
GOOGL,2023-04-25,5.697289813613661,5.550931412789287,3.287047391463399,2.7855693492796227,3.4624738969644513,2.948924155017367,2.0339019927498807,1.4986033474969604,0.842964406151657,1.7845970186450164,1.0977578109024049,0.4243452184785147,0.8252848166579272,0.5781564987727453,-0.1613891448686601,5.6144886544439405,5.021233435616915,3.460524650912806
