ticker,earnings_date,day0_date,phase,n_tokens,n_tokens_raw,lm_pos,lm_neg,lm_unc,lm_lit,lm_constr,lm_strong,lm_weak,lm_complex,lm_pos_prop,lm_neg_prop,lm_unc_prop,lm_lit_prop,lm_constr_prop,lm_tone
GOOGL,2021-02-02,2021-02-03,post,1542.0,2771.0,39.0,46.0,23.0,27.0,6.0,16.0,14.0,14.0,0.02529182879377432,0.029831387808041506,0.014915693904020753,0.017509727626459144,0.0038910505836575876,-0.004539559014267186
GOOGL,2021-02-02,2021-02-03,pre,1423.0,2525.0,33.0,38.0,18.0,18.0,1.0,19.0,10.0,6.0,0.023190442726633873,0.026704146170063246,0.012649332396345749,0.012649332396345749,0.0007027406886858749,-0.0035137034434293743
GOOGL,2021-04-27,2021-04-28,post,1356.0,2511.0,27.0,34.0,16.0,17.0,1.0,12.0,14.0,6.0,0.01991150442477876,0.025073746312684365,0.011799410029498525,0.012536873156342183,0.0007374631268436578,-0.005162241887905605
GOOGL,2021-04-27,2021-04-28,pre,977.0,1715.0,12.0,61.0,7.0,31.0,4.0,2.0,7.0,5.0,0.012282497441146366,0.062436028659160696,0.007164790174002047,0.03172978505629478,0.0040941658137154556,-0.05015353121801433
GOOGL,2021-07-27,2021-07-28,post,1606.0,2901.0,18.0,33.0,28.0,13.0,9.0,8.0,16.0,13.0,0.0112079701120797,0.02054794520547945,0.017434620174346202,0.00809464508094645,0.00560398505603985,-0.00933997509339975
GOOGL,2021-07-27,2021-07-28,pre,1071.0,1888.0,18.0,39.0,14.0,33.0,3.0,9.0,11.0,0.0,0.01680672268907563,0.036414565826330535,0.013071895424836602,0.03081232492997199,0.0028011204481792717,-0.0196078431372549
GOOGL,2021-10-26,2021-10-27,post,1443.0,2603.0,22.0,28.0,13.0,15.0,4.0,15.0,12.0,5.0,0.015246015246015246,0.019404019404019403,0.009009009009009009,0.010395010395010396,0.002772002772002772,-0.004158004158004158
GOOGL,2021-10-26,2021-10-27,pre,988.0,1791.0,14.0,34.0,8.0,12.0,3.0,9.0,6.0,1.0,0.01417004048582996,0.03441295546558704,0.008097165991902834,0.012145748987854251,0.003036437246963563,-0.020242914979757085
GOOGL,2022-02-01,2022-02-02,post,2187.0,3893.0,64.0,72.0,29.0,63.0,8.0,13.0,20.0,5.0,0.029263831732967534,0.03292181069958848,0.013260173754000914,0.02880658436213992,0.003657978966620942,-0.003657978966620942
GOOGL,2022-02-01,2022-02-02,pre,877.0,1590.0,24.0,28.0,12.0,17.0,0.0,19.0,8.0,9.0,0.027366020524515394,0.03192702394526796,0.013683010262257697,0.019384264538198404,0.0,-0.004561003420752566
GOOGL,2022-04-26,2022-04-27,post,1964.0,3510.0,44.0,96.0,30.0,38.0,10.0,13.0,26.0,4.0,0.02240325865580448,0.048879837067209775,0.015274949083503055,0.019348268839103868,0.0050916496945010185,-0.026476578411405296
