ticker,event_date,window_start,window_end,symbol,symbols,publishedDate,publishedDateET,date_et,title,text,site,url,image
XOM,2024-11-01,2024-10-25,2024-11-15,XOM,,2024-10-25 04:40:00,2024-10-25T04:40:00-04:00,2024-10-25,3 Sweet Dividend Stocks to Treat Your Portfolio With This Halloween,There are more reasons to buy these stocks besides their high payouts.,fool.com,https://www.fool.com/investing/2024/10/25/sweet-dividend-stocks-treat-portfolio-halloween/,https://images.financialmodelingprep.com/news/3-sweet-dividend-stocks-to-treat-your-portfolio-with-20241025.jpg
XOM,2024-11-01,2024-10-25,2024-11-15,XOM,,2024-10-25 11:06:41,2024-10-25T11:06:41-04:00,2024-10-25,Exxon Mobil (XOM) Expected to Beat Earnings Estimates: Can the Stock Move Higher?,Exxon (XOM) possesses the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,zacks.com,https://www.zacks.com/stock/news/2357856/exxon-mobil-xom-expected-to-beat-earnings-estimates-can-the-stock-move-higher?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_9-2357856,https://images.financialmodelingprep.com/news/exxon-mobil-xom-expected-to-beat-earnings-estimates-can-20241025.jpg
XOM,2024-11-01,2024-10-25,2024-11-15,XOM,,2024-10-25 13:36:11,2024-10-25T13:36:11-04:00,2024-10-25,"ExxonMobil, QatarEnergy Secure Extension for Golden Pass LNG Project","XOM secures a 3-year extension for the Golden Pass LNG project, aiming to overcome delays and complete the Texas facility by the end of 2025 despite contractor bankruptcy challenges.",zacks.com,https://www.zacks.com/stock/news/2358067/exxonmobil-qatarenergy-secure-extension-for-golden-pass-lng-project?cid=CS-STOCKNEWSAPI-FT-analyst_blog|company_news_energy_sector-2358067,https://images.financialmodelingprep.com/news/exxonmobil-qatarenergy-secure-extension-for-golden-pass-lng-project-20241025.jpg
XOM,2024-11-01,2024-10-25,2024-11-15,XOM,,2024-10-27 12:16:00,2024-10-27T12:16:00-04:00,2024-10-27,3 Dividend Stocks to Double Up on Right Now,"While tech-based growth stocks might seem like the right play, you can't ignore dividends if you want to have a strong portfolio.",fool.com,https://www.fool.com/investing/2024/10/27/3-dividend-stocks-to-double-up-on-right-now/,https://images.financialmodelingprep.com/news/3-dividend-stocks-to-double-up-on-right-now-20241027.jpg
XOM,2024-11-01,2024-10-25,2024-11-15,XOM,,2024-10-27 14:00:00,2024-10-27T14:00:00-04:00,2024-10-27,"Apple, Microsoft, Exxon, and More Stocks to Watch","Third-quarter earnings reports from Alphabet, Chipotle, Eli Lilly, Meta Platforms, Microsoft, Amazon.com, and Apple. Plus, October jobs data and third-quarter GDP.",barrons.com,https://www.barrons.com/articles/apple-microsoft-exxon-mobil-chipotle-eli-lilly-stocks-598b9e0e,https://images.financialmodelingprep.com/news/apple-microsoft-exxon-and-more-stocks-to-watch-20241027.jpg
XOM,2024-11-01,2024-10-25,2024-11-15,XOM,,2024-10-28 06:58:00,2024-10-28T06:58:00-04:00,2024-10-28,"Exxon, Chevron Stocks Slip as Oil Prices Tumble. Why They May Fall Further.",Oil stocks fell Monday after Israel's strike on Iran avoided the country's oil facilities.,barrons.com,https://www.barrons.com/articles/exxon-chevron-occidental-oil-stocks-2bae852c,https://images.financialmodelingprep.com/news/exxon-chevron-stocks-slip-as-oil-prices-tumble-why-20241028.jpg
XOM,2024-11-01,2024-10-25,2024-11-15,XOM,,2024-10-28 08:27:00,2024-10-28T08:27:00-04:00,2024-10-28,The 2 Best High-Yield Energy Stocks in Vanguard High Dividend Yield ETF,These investments can produce a lot of passive dividend income.,fool.com,https://www.fool.com/investing/2024/10/28/the-2-best-high-yield-energy-stocks-in-vanguard-hi/,https://images.financialmodelingprep.com/news/the-2-best-highyield-energy-stocks-in-vanguard-high-20241028.jpg
XOM,2024-11-01,2024-10-25,2024-11-15,XOM,,2024-10-28 09:59:00,2024-10-28T09:59:00-04:00,2024-10-28,3 Oil Stocks to Watch Before Earnings Come Out,"Earnings season can be a volatile period for stock ownership due to the uncertainty surrounding whether the underlying companies' results will beat or disappoint. However, there are ways for investors to gauge the trends behind certain companies, landing them on the bullish or bearish side of earnings expectations.",marketbeat.com,https://www.marketbeat.com/stock-ideas/3-oil-stocks-to-watch-before-earnings-come-out/,https://images.financialmodelingprep.com/news/3-oil-stocks-to-watch-before-earnings-come-out-20241028.jpg
XOM,2024-11-01,2024-10-25,2024-11-15,XOM,,2024-10-28 10:05:40,2024-10-28T10:05:40-04:00,2024-10-28,Is Trending Stock Exxon Mobil Corporation (XOM) a Buy Now?,"Zacks.com users have recently been watching Exxon (XOM) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects.",zacks.com,https://www.zacks.com/stock/news/2358354/is-trending-stock-exxon-mobil-corporation-xom-a-buy-now?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|most_searched_stocks-2358354,https://images.financialmodelingprep.com/news/is-trending-stock-exxon-mobil-corporation-xom-a-buy-20241028.jpg
XOM,2024-11-01,2024-10-25,2024-11-15,XOM,,2024-10-28 12:53:14,2024-10-28T12:53:14-04:00,2024-10-28,Stock Of The Day: Can Exxon Mobil's Selloff Reverse At Critical Support Zone?,"Oil is making a big move lower, with some analysts attributing the decline to Israel's decision not to target Iranian oil facilities.",benzinga.com,https://www.benzinga.com/trading-ideas/technicals/24/10/41581789/stock-of-the-day-can-exxon-mobils-selloff-reverse-at-critical-support-zone,https://images.financialmodelingprep.com/news/stock-of-the-day-can-exxon-mobils-selloff-reverse-20241028.jpg
