ticker,earnings_date,announce_timing,pre_date,react_date,d5,d10,d20,pre_adj_close,react_adj_close,adj_close_p5,adj_close_p10,adj_close_p20
NVDA,2021-02-24,amc,2021-02-24,2021-02-25,2021-03-04,2021-03-11,2021-03-25,14.458340644836426,13.270179748535156,12.33556079864502,12.961535453796388,12.504411697387695
NVDA,2021-05-26,amc,2021-05-26,2021-05-27,2021-06-04,2021-06-11,2021-06-25,15.661375999450684,15.449898719787598,17.53500747680664,17.78547477722168,18.988534927368164
NVDA,2021-08-18,amc,2021-08-18,2021-08-19,2021-08-26,2021-09-02,2021-09-17,18.99751091003418,19.753816604614254,22.01875114440918,22.349964141845703,21.854982376098633
NVDA,2021-11-17,amc,2021-11-17,2021-11-18,2021-11-26,2021-12-03,2021-12-17,29.200849533081055,31.609893798828125,31.438247680664062,30.63365936279297,27.747249603271484
NVDA,2022-02-16,amc,2022-02-16,2022-02-17,2022-02-25,2022-03-04,2022-03-18,26.459741592407227,24.45961570739746,24.11029815673828,22.89556121826172,26.406354904174805
NVDA,2022-05-25,amc,2022-05-25,2022-05-26,2022-06-03,2022-06-10,2022-06-27,16.945072174072266,17.81952476501465,18.68699073791504,16.947656631469727,16.842819213867188
NVDA,2022-08-24,amc,2022-08-24,2022-08-25,2022-09-01,2022-09-09,2022-09-23,17.195268630981445,17.885194778442383,13.915366172790527,14.368935585021973,12.500285148620604
NVDA,2022-11-16,amc,2022-11-16,2022-11-17,2022-11-25,2022-12-02,2022-12-16,15.890024185180664,15.657316207885742,16.249568939208984,16.859119415283203,16.554428100585938
NVDA,2023-02-22,amc,2023-02-22,2023-02-23,2023-03-02,2023-03-09,2023-03-23,20.73324203491211,23.640331268310547,23.29068374633789,23.41653823852539,27.16842269897461
NVDA,2023-05-24,amc,2023-05-24,2023-05-25,2023-06-02,2023-06-09,2023-06-26,30.51264190673828,37.94845199584961,39.294342041015625,38.74181365966797,40.60245895385742
NVDA,2023-08-23,amc,2023-08-23,2023-08-24,2023-08-31,2023-09-08,2023-09-22,47.08175277709961,47.12871170043945,49.31911849975586,45.54261779785156,41.58317947387695
NVDA,2023-11-21,amc,2023-11-21,2023-11-22,2023-11-30,2023-12-07,2023-12-21,49.91180038452149,48.684593200683594,46.73984909057617,46.5700569152832,48.96272659301758
NVDA,2024-02-21,amc,2024-02-21,2024-02-22,2024-02-29,2024-03-07,2024-03-21,67.43444061279297,78.49427032470703,79.06795501708984,92.62174224853516,91.38836669921876
NVDA,2024-05-22,amc,2024-05-22,2024-05-23,2024-05-31,2024-06-07,2024-06-24,94.9015884399414,103.74607849121094,109.5771026611328,120.82635498046876,118.05946350097656
NVDA,2024-08-28,amc,2024-08-28,2024-08-29,2024-09-06,2024-09-13,2024-09-27,125.55626678466795,117.53968811035156,102.7860107421875,119.0592269897461,121.3584442138672
NVDA,2024-11-20,amc,2024-11-20,2024-11-21,2024-11-29,2024-12-06,2024-12-20,145.84005737304688,146.6197967529297,138.2026824951172,142.4010467529297,134.6631622314453
NVDA,2025-02-26,amc,2025-02-26,2025-02-27,2025-03-06,2025-03-13,2025-03-27,131.24411010742188,120.11714935302734,110.53976440429688,115.55902862548828,111.40978240966795
NVDA,2025-05-28,amc,2025-05-28,2025-05-29,2025-06-05,2025-06-12,2025-06-27,134.78553771972656,139.1647491455078,139.964599609375,144.98374938964844,157.73231506347656
NVDA,2025-08-27,amc,2025-08-27,2025-08-28,2025-09-05,2025-09-12,2025-09-26,181.57965087890625,180.1498107910156,167.0012969970703,177.8101043701172,178.18008422851562
NVDA,2025-11-19,amc,2025-11-19,2025-11-20,2025-11-28,2025-12-05,2025-12-19,186.50961303710935,180.62994384765625,176.99014282226562,182.41000366210935,180.9900054931641
