ticker,earnings_date,day0_date,est_end_date,alpha_1y,beta_1y,r2_1y,resid_vol_1y,n_1y,alpha_1q,beta_1q,r2_1q,resid_vol_1q,n_1q
NVDA,2021-02-24,2021-02-25,2021-02-24,0.0006147059796702526,1.515627400982194,0.24354819079771517,0.023516381751542824,252,0.0006147059796702526,1.515627400982194,0.24354819079771517,0.023516381751542824,63
NVDA,2021-05-26,2021-05-27,2021-05-26,-0.0004472270619566925,2.046446449820714,0.42173902648984896,0.021943655225799927,252,-0.00020161954403161413,2.1637907779894303,0.46389792221337744,0.02069897139990045,63
NVDA,2021-08-18,2021-08-19,2021-08-18,0.0006976387595770002,1.7782094673068503,0.3066379602338637,0.021669610347828255,252,0.004028705271700166,0.9318011882052486,0.07083552881142019,0.0201246400610454,63
NVDA,2021-11-17,2021-11-18,2021-11-17,0.0019125306160542063,1.8805348943390778,0.3076191472556342,0.02189403798964822,252,0.004306640908706711,2.2353995502158535,0.3356508609760246,0.02188665858325854,63
NVDA,2022-02-16,2022-02-17,2022-02-16,0.001441329192479353,2.31417481446248,0.45291717635086226,0.02228771556912209,252,0.0006514316989162682,2.7246141564005177,0.6349786281206666,0.02398709323433963,63
NVDA,2022-05-25,2022-05-26,2022-05-25,0.0012697447607958278,2.357603386389244,0.5688279156684455,0.023018728206715366,252,-0.0018893024198821996,2.3128134304710395,0.7239828853542581,0.023523237979568738,63
NVDA,2022-08-24,2022-08-25,2022-08-24,0.0003150808606682204,2.32757944370126,0.6472028793303799,0.022383234955176096,252,-0.00017951033436258766,2.084037086005601,0.7008843794079631,0.01991473966049219,63
NVDA,2022-11-16,2022-11-17,2022-11-16,-0.00046098665099155627,2.225850271041696,0.6923697483397218,0.022450564437755963,252,0.0003799898009624748,1.990052357788237,0.7254022189299878,0.0211137227105443,63
NVDA,2023-02-22,2023-02-23,2023-02-22,0.0007516878792213989,2.1667843262141644,0.6832753589608214,0.02216910678073795,252,0.004972346026991982,2.4126690374597346,0.5823913624482867,0.023209854760497365,63
NVDA,2023-05-24,2023-05-25,2023-05-24,0.0024984328811264124,2.0513506792617417,0.6048941935804768,0.022060419606627676,252,0.0035996211522206873,1.5286395027599669,0.432482313304242,0.015914193404108063,63
NVDA,2023-08-23,2023-08-24,2023-08-23,0.003952533195374709,2.1203795207597054,0.4632274796837448,0.026500844082499357,252,0.0042270792480367525,3.060315096390671,0.2501939596397851,0.03532478428728561,63
NVDA,2023-11-21,2023-11-22,2023-11-21,0.003934068556480429,2.152213171953892,0.3636916443733694,0.025638566814858727,252,0.0004885540682378984,1.6838445006052205,0.44043735934075456,0.01614939763446797,63
NVDA,2024-02-21,2024-02-22,2024-02-21,0.003353113264799967,1.9591276246057185,0.2791062698889978,0.024539485020815335,252,0.0022274753489859808,1.890765578124612,0.30178787944782504,0.01817012294352654,63
NVDA,2024-05-22,2024-05-23,2024-05-22,0.0025556731753013143,2.4276550820715426,0.3209528350112477,0.025609705347455377,252,0.0015792700111427432,2.6924175249443723,0.39057971017165205,0.023108937472573508,63
NVDA,2024-08-28,2024-08-29,2024-08-28,0.0019652673746747905,2.5635579741253993,0.4106536179561242,0.024076748263773616,252,-0.0010142471372362842,3.2261152413906533,0.5623047303036346,0.026127113625077223,63
NVDA,2024-11-20,2024-11-21,2024-11-20,0.00177428241450105,2.77430949606127,0.42534217397011354,0.02484633058858752,252,0.00045268005276227416,2.628204467741407,0.49505444544727417,0.0210087700186234,63
NVDA,2025-02-26,2025-02-27,2025-02-26,0.000794411275951253,2.7811920074737495,0.42118526717103877,0.02612239129373888,252,-0.0012420419099273714,2.7557769911858383,0.38389589262755464,0.028130604897415507,63
NVDA,2025-05-28,2025-05-29,2025-05-28,0.0006043795378437074,2.1732522845241617,0.5271643579646654,0.02561470945092448,252,0.0012801852702973681,1.8189112781693826,0.7400022510963484,0.021964968806162444,63
NVDA,2025-08-27,2025-08-28,2025-08-27,0.0006318886018352589,1.9879759615044608,0.5344471109695629,0.022172552255079903,252,0.002570098211547623,1.4953473680594935,0.2911106321381396,0.01387543328799997,63
NVDA,2025-11-19,2025-11-20,2025-11-19,0.0004907930377608034,1.94506607725362,0.5366645273766543,0.021402713621827503,252,-0.0001740068793676373,2.104770708264269,0.4465129241799254,0.017252980114527812,63
