ticker,earnings_date,day0_date,section,speaker_type,n_tokens,n_tokens_raw,lm_pos,lm_neg,lm_unc,lm_lit,lm_constr,lm_strong,lm_weak,lm_complex,lm_pos_prop,lm_neg_prop,lm_unc_prop,lm_lit_prop,lm_constr_prop,lm_tone
NVDA,2021-02-24,2021-02-25,all,all,8236.0,17032.0,234.0,66.0,96.0,20.0,28.0,102.0,62.0,16.0,0.02841185041282176,0.008013598834385623,0.011656143759106362,0.0024283632831471587,0.003399708596406022,0.020398251578436135
NVDA,2021-02-24,2021-02-25,prepared,all,3298.0,6156.0,116.0,26.0,36.0,16.0,10.0,54.0,16.0,6.0,0.0351728320194057,0.007883565797453002,0.010915706488781079,0.004851425106124924,0.0030321406913280777,0.0272892662219527
NVDA,2021-02-24,2021-02-25,qa,all,4938.0,10876.0,118.0,40.0,60.0,4.0,18.0,48.0,46.0,10.0,0.02389631429728635,0.008100445524503848,0.012150668286755772,0.0008100445524503848,0.0036452004860267314,0.015795868772782502
NVDA,2021-05-26,2021-05-27,all,all,7908.0,16438.0,226.0,66.0,114.0,14.0,28.0,92.0,60.0,10.0,0.028578654527061202,0.00834597875569044,0.014415781487101669,0.0017703591299949419,0.0035407182599898838,0.020232675771370764
NVDA,2021-05-26,2021-05-27,prepared,all,3516.0,6704.0,108.0,8.0,38.0,6.0,16.0,42.0,18.0,6.0,0.030716723549488054,0.0022753128555176336,0.01080773606370876,0.0017064846416382253,0.004550625711035267,0.02844141069397042
NVDA,2021-05-26,2021-05-27,qa,all,4392.0,9734.0,118.0,58.0,76.0,8.0,12.0,50.0,42.0,4.0,0.02686703096539162,0.013205828779599272,0.017304189435336976,0.0018214936247723133,0.00273224043715847,0.01366120218579235
NVDA,2021-08-18,2021-08-19,all,all,8306.0,17076.0,246.0,98.0,170.0,18.0,32.0,70.0,126.0,22.0,0.02961714423308452,0.011798699735131231,0.020467132193594993,0.0021671081146159405,0.003852636648206116,0.017818444497953285
NVDA,2021-08-18,2021-08-19,prepared,all,2720.0,5036.0,64.0,22.0,34.0,12.0,10.0,24.0,16.0,12.0,0.023529411764705882,0.008088235294117648,0.0125,0.004411764705882353,0.003676470588235294,0.015441176470588236
NVDA,2021-08-18,2021-08-19,qa,all,5586.0,12040.0,182.0,76.0,136.0,6.0,22.0,46.0,110.0,10.0,0.03258145363408521,0.013605442176870748,0.02434658073755818,0.0010741138560687433,0.003938417472252059,0.018976011457214465
NVDA,2021-11-17,2021-11-18,all,all,7936.0,16248.0,210.0,118.0,166.0,18.0,16.0,58.0,102.0,12.0,0.026461693548387098,0.014868951612903226,0.020917338709677418,0.0022681451612903227,0.0020161290322580645,0.011592741935483871
NVDA,2021-11-17,2021-11-18,prepared,all,3068.0,5622.0,74.0,36.0,44.0,14.0,6.0,20.0,16.0,8.0,0.024119947848761408,0.011734028683181226,0.014341590612777053,0.0045632333767926985,0.001955671447196871,0.012385919165580182
NVDA,2021-11-17,2021-11-18,qa,all,4868.0,10626.0,136.0,82.0,122.0,4.0,10.0,38.0,86.0,4.0,0.027937551355792935,0.01684470008216927,0.02506162695152013,0.0008216926869350862,0.002054231717337716,0.011092851273623664
NVDA,2022-02-16,2022-02-17,all,all,7388.0,15352.0,244.0,60.0,126.0,20.0,30.0,116.0,80.0,16.0,0.03302652950730915,0.008121277747698972,0.01705468327016784,0.0027070925825663237,0.004060638873849486,0.02490525175961018
NVDA,2022-02-16,2022-02-17,prepared,all,2842.0,5376.0,86.0,22.0,38.0,12.0,6.0,50.0,16.0,8.0,0.030260380014074596,0.007741027445460943,0.013370865587614356,0.00422237860661506,0.00211118930330753,0.022519352568613652
NVDA,2022-02-16,2022-02-17,qa,all,4546.0,9976.0,158.0,38.0,88.0,8.0,24.0,66.0,64.0,8.0,0.034755829300483945,0.008358996920369555,0.01935767707875055,0.0017597888253409592,0.005279366476022877,0.026396832380114386
NVDA,2022-05-25,2022-05-26,all,all,8046.0,16438.0,250.0,118.0,128.0,6.0,44.0,66.0,74.0,6.0,0.03107133979617201,0.01466567238379319,0.01590852597564007,0.0007457121551081282,0.005468555804126274,0.01640566741237882
NVDA,2022-05-25,2022-05-26,prepared,all,2768.0,5086.0,94.0,34.0,36.0,4.0,10.0,22.0,16.0,0.0,0.03395953757225433,0.012283236994219654,0.01300578034682081,0.001445086705202312,0.0036127167630057803,0.02167630057803468
