ticker,earnings_date,day0_date,tr_lm_constr_prop__all__all,tr_lm_constr_prop__prepared__all,tr_lm_constr_prop__qa__all,tr_lm_lit_prop__all__all,tr_lm_lit_prop__prepared__all,tr_lm_lit_prop__qa__all,tr_lm_neg_prop__all__all,tr_lm_neg_prop__prepared__all,tr_lm_neg_prop__qa__all,tr_lm_pos_prop__all__all,tr_lm_pos_prop__prepared__all,tr_lm_pos_prop__qa__all,tr_lm_tone__all__all,tr_lm_tone__prepared__all,tr_lm_tone__qa__all,tr_lm_unc_prop__all__all,tr_lm_unc_prop__prepared__all,tr_lm_unc_prop__qa__all,tr_n_tokens__all__all,tr_n_tokens__prepared__all,tr_n_tokens__qa__all
TSLA,2021-01-27,2021-01-28,0.0055438225976768745,0.0009606147934678194,0.0072806698216235895,0.0026399155227032735,0.0009606147934678194,0.0032763014197306154,0.016631467793030624,0.01440922190201729,0.017473607571896616,0.03537486800422387,0.04130643611911623,0.03312704768838733,0.01874340021119324,0.026897214217098942,0.015653440116490717,0.018479408658922915,0.023054755043227664,0.016745540589734254,7576.0,2082.0,5494.0
TSLA,2021-04-26,2021-04-27,0.0028630921395106715,0.0028169014084507044,0.0028808066258552397,0.0018219677251431546,0.0,0.0025207057976233344,0.021863612701717855,0.03192488262910798,0.018005041411595247,0.03019260801665799,0.0431924882629108,0.025207057976233346,0.008328995314940135,0.011267605633802818,0.007202016564638099,0.02706923477355544,0.01784037558685446,0.030608570399711918,7684.0,2130.0,5554.0
TSLA,2021-07-26,2021-07-27,0.004497751124437781,0.0035629453681710215,0.007416563658838072,0.0029985007496251873,0.0027711797307996833,0.003708281829419036,0.029385307346326838,0.027711797307996833,0.034610630407911,0.030584707646176913,0.03483768804433888,0.0173053152039555,0.0011994002998500749,0.007125890736342043,-0.0173053152039555,0.022188905547226388,0.01979414093428345,0.029666254635352288,6670.0,5052.0,1618.0
TSLA,2021-10-20,2021-10-21,0.00550314465408805,,0.00550314465408805,0.006551362683438155,,0.006551362683438155,0.022536687631027254,,0.022536687631027254,0.028825995807127882,,0.028825995807127882,0.006289308176100629,,0.006289308176100629,0.0220125786163522,,0.0220125786163522,7632.0,,7632.0
TSLA,2022-01-26,2022-01-27,0.005757575757575757,0.009784735812133072,0.003950834064969272,0.0018181818181818182,0.0029354207436399216,0.0013169446883230904,0.022727272727272728,0.018590998043052837,0.024582967515364356,0.03090909090909091,0.040117416829745595,0.026777875329236173,0.008181818181818182,0.021526418786692758,0.0021949078138718174,0.022424242424242423,0.01761252446183953,0.024582967515364356,6600.0,2044.0,4556.0
TSLA,2022-04-20,2022-04-21,0.004780876494023904,0.0014245014245014246,0.00555011426705844,0.005046480743691899,0.002849002849002849,0.00555011426705844,0.027622841965471448,0.03276353276353276,0.02644466209598433,0.028154050464807436,0.04985754985754986,0.02317988899771466,0.0005312084993359894,0.017094017094017096,-0.00326477309826967,0.022841965471447543,0.014245014245014245,0.024812275546849494,7530.0,1404.0,6126.0
TSLA,2022-07-20,2022-07-21,0.0030071077091306723,0.0047562425683709865,0.0024849130280440185,0.002186987424822307,0.0047562425683709865,0.0014199503017394391,0.028704209950792783,0.03804994054696789,0.025914093006744764,0.03335155822854018,0.0535077288941736,0.027334043308484202,0.004647348277747403,0.015457788347205707,0.0014199503017394391,0.02186987424822307,0.020214030915576695,0.022364217252396165,7316.0,1682.0,5634.0
TSLA,2022-10-19,2022-10-20,0.005121201775349949,0.004571428571428572,0.005355404089581304,0.004438374871969956,0.001142857142857143,0.005842259006815969,0.01604643222942984,0.009142857142857144,0.0189873417721519,0.03311710481392967,0.046857142857142854,0.027263875365141188,0.01707067258449983,0.037714285714285714,0.008276533592989289,0.024581768521679755,0.02057142857142857,0.02629016553067186,5858.0,1750.0,4108.0
TSLA,2023-01-25,2023-01-26,0.0021609940572663426,0.0012315270935960591,0.002422145328719723,0.0005402485143165856,0.0,0.0006920415224913495,0.020529443544030253,0.01600985221674877,0.02179930795847751,0.03889789303079417,0.054187192118226604,0.03460207612456748,0.018368449486763912,0.038177339901477834,0.012802768166089966,0.021339816315505133,0.023399014778325122,0.020761245674740483,7404.0,1624.0,5780.0
TSLA,2023-04-19,2023-04-20,0.0028328611898017,0.0029895366218236174,0.0028002489110143126,0.0020602626834921455,0.0,0.002489110143123833,0.019057429822302345,0.007473841554559043,0.021468574984443062,0.031161473087818695,0.052316890881913304,0.026757934038581208,0.012104043265516354,0.04484304932735426,0.005289359054138146,0.02240535668297708,0.02092675635276532,0.02271313005600498,7766.0,1338.0,6428.0
