ticker,earnings_date,px_-5,px_-1,px_+0,px_+1,px_+5,px_+10,pct_m5_p5,logpct_m5_p5,pct_m1_p1,logpct_m1_p1,pct_p0_p1,logpct_p0_p1,pct_p0_p5,logpct_p0_p5,pct_p0_p10,logpct_p0_p10
TSLA,2021-01-27,281.663330078125,288.0533447265625,278.4766540527344,264.510009765625,283.3299865722656,270.5533447265625,0.5917193742182691,0.5899755906181103,-8.173255194549556,-8.526659304224314,-5.015373491403896,-5.145513370813109,1.742814863974984,1.7278020253745578,-2.8452328806965133,-2.886494168963655
TSLA,2021-04-26,239.663330078125,246.0666656494141,234.913330078125,231.46665954589844,224.53334045410156,205.73333740234375,-6.313018190597363,-6.521094119431227,-5.9333539002463525,-6.116665387939317,-1.4672094304228334,-1.4780794025162398,-4.418646494250189,-4.519243196586302,-12.421599347332425,-13.26357863405286
TSLA,2021-07-26,220.1666717529297,219.2066650390625,214.9266662597656,215.66000366210935,236.5800018310547,236.663330078125,7.454956714131544,7.190156646112979,-1.6179532571790833,-1.6311850376838644,0.34120354402995545,0.3406227654540995,10.074755240058654,9.59895420769515,10.11352578841378,9.6341700226102
TSLA,2021-10-20,272.7733459472656,288.6000061035156,298.0,303.2266540527344,359.0133361816406,409.9700012207031,31.615988701127517,27.471832021266223,5.068138475358319,4.943889156086333,1.7539107559511269,1.7387072543931938,20.474273886456594,18.62660494311742,37.57382591298764,31.89905027616758
TSLA,2022-01-26,332.0899963378906,312.4700012207031,276.3666687011719,282.1166687011719,297.0466613769531,301.51666259765625,-10.552360910408776,-11.151677001397612,-9.71399891220026,-10.218776429621581,2.0805692766870276,2.0592210362891428,7.4828099831901085,7.216074166000213,9.100226888676799,8.709678648833869
TSLA,2022-04-20,340.7900085449219,325.73333740234375,336.260009765625,335.01666259765625,292.5033264160156,291.09332275390625,-14.169042788278007,-15.279043790581992,2.8499769993900914,2.8101206478278984,-0.3697576672395231,-0.3704429607069112,-13.01275265533598,-13.940866032297606,-13.432072116812277,-14.424078678456857
TSLA,2022-07-20,238.31333923339844,247.5,271.7066650390625,272.24334716796875,280.8999938964844,308.6333312988281,17.870025572247794,16.441235320334354,9.997311987058088,9.528574302445907,0.19752262198982073,0.19732780255828208,3.3835492611490325,3.3275665374147834,13.590636893083484,12.743089518628894
TSLA,2022-10-19,221.72000122070312,222.0399932861328,207.27999877929688,214.44000244140625,225.08999633789065,215.30999755859375,1.5199328426094505,1.508497589900261,-3.4228026817370694,-3.4827525240394377,3.454266549727758,3.3959459979664812,8.592241250231346,8.242977559150924,3.873986311552846,3.8008308406357534
TSLA,2023-01-25,127.16999816894533,144.42999267578125,160.27000427246094,177.89999389648438,188.27000427246097,207.32000732421875,48.04592827181165,39.23523657957095,23.173857867484028,20.84266499612276,11.000180416824756,10.436164069972145,17.47051803430397,16.101720576650575,29.35671167249252,25.740360898621162
TSLA,2023-04-19,185.8999938964844,180.58999633789065,162.99000549316406,165.0800018310547,160.19000244140625,161.1999969482422,-13.830011995263636,-14.884823594106336,-8.588512554048776,-8.979903220936421,1.2822849668400638,1.2741333042302827,-1.7178986179463895,-1.7328256979918737,-1.0982320906768428,-1.1043071792973835
