ticker,earnings_date,day0_date,phase,n_tokens,n_tokens_raw,lm_pos,lm_neg,lm_unc,lm_lit,lm_constr,lm_strong,lm_weak,lm_complex,lm_pos_prop,lm_neg_prop,lm_unc_prop,lm_lit_prop,lm_constr_prop,lm_tone
TSLA,2021-01-27,2021-01-28,post,4006.0,7594.0,67.0,101.0,101.0,25.0,4.0,29.0,70.0,10.0,0.01672491263105342,0.025212181727408887,0.025212181727408887,0.006240639041437843,0.000998502246630055,-0.008487269096355467
TSLA,2021-01-27,2021-01-28,pre,2357.0,4456.0,52.0,52.0,46.0,5.0,4.0,14.0,31.0,0.0,0.02206194314806958,0.02206194314806958,0.01951633432329232,0.0021213406873143827,0.0016970725498515061,0.0
TSLA,2021-04-26,2021-04-27,post,2186.0,4101.0,37.0,67.0,53.0,19.0,4.0,10.0,33.0,9.0,0.016925892040256175,0.030649588289112534,0.0242451967063129,0.00869167429094236,0.0018298261665141812,-0.013723696248856358
TSLA,2021-04-26,2021-04-27,pre,2905.0,5286.0,58.0,68.0,37.0,15.0,2.0,29.0,20.0,6.0,0.019965576592082618,0.023407917383821,0.012736660929432014,0.0051635111876075735,0.0006884681583476765,-0.0034423407917383822
TSLA,2021-07-26,2021-07-27,post,1658.0,3101.0,33.0,38.0,29.0,10.0,9.0,16.0,21.0,4.0,0.019903498190591073,0.022919179734620022,0.017490952955367914,0.006031363088057901,0.005428226779252111,-0.0030156815440289505
TSLA,2021-07-26,2021-07-27,pre,1587.0,2946.0,18.0,33.0,15.0,1.0,0.0,35.0,11.0,3.0,0.011342155009451797,0.020793950850661626,0.00945179584120983,0.000630119722747322,0.0,-0.00945179584120983
TSLA,2021-10-20,2021-10-21,post,4148.0,7725.0,71.0,72.0,44.0,8.0,4.0,34.0,29.0,15.0,0.017116682738669238,0.017357762777242044,0.010607521697203472,0.0019286403085824494,0.0009643201542912247,-0.00024108003857280618
TSLA,2021-10-20,2021-10-21,pre,1796.0,3386.0,42.0,46.0,32.0,10.0,3.0,22.0,23.0,3.0,0.02338530066815145,0.025612472160356347,0.017817371937639197,0.005567928730512249,0.0016703786191536749,-0.0022271714922048997
TSLA,2022-01-26,2022-01-27,post,3023.0,5606.0,56.0,155.0,66.0,37.0,11.0,27.0,52.0,10.0,0.018524644392987098,0.05127356930201786,0.02183261660602051,0.01223949718822362,0.0036387694343367515,-0.032748924909030766
TSLA,2022-01-26,2022-01-27,pre,1804.0,3341.0,32.0,42.0,38.0,14.0,4.0,16.0,26.0,3.0,0.017738359201773836,0.02328159645232816,0.02106430155210643,0.007760532150776054,0.0022172949002217295,-0.005543237250554324
TSLA,2022-04-20,2022-04-21,post,3056.0,5626.0,47.0,92.0,62.0,34.0,10.0,27.0,41.0,11.0,0.015379581151832461,0.030104712041884817,0.020287958115183247,0.01112565445026178,0.0032722513089005235,-0.014725130890052356
TSLA,2022-04-20,2022-04-21,pre,2032.0,3723.0,22.0,96.0,29.0,30.0,6.0,21.0,22.0,10.0,0.010826771653543307,0.047244094488188976,0.014271653543307087,0.014763779527559055,0.002952755905511811,-0.03641732283464567
TSLA,2022-07-20,2022-07-21,post,1524.0,2733.0,46.0,43.0,21.0,20.0,3.0,10.0,12.0,2.0,0.030183727034120734,0.02821522309711286,0.013779527559055118,0.013123359580052493,0.001968503937007874,0.001968503937007874
TSLA,2022-07-20,2022-07-21,pre,1166.0,2116.0,19.0,45.0,14.0,15.0,2.0,11.0,11.0,4.0,0.016295025728987993,0.038593481989708404,0.012006861063464836,0.012864493996569469,0.0017152658662092624,-0.022298456260720412
TSLA,2022-10-19,2022-10-20,post,2950.0,5506.0,70.0,138.0,48.0,29.0,6.0,25.0,32.0,5.0,0.023728813559322035,0.04677966101694915,0.016271186440677966,0.00983050847457627,0.002033898305084746,-0.02305084745762712
TSLA,2022-10-19,2022-10-20,pre,1209.0,2174.0,15.0,42.0,25.0,3.0,1.0,14.0,16.0,2.0,0.01240694789081886,0.034739454094292806,0.0206782464846981,0.0024813895781637717,0.0008271298593879239,-0.022332506203473945
TSLA,2023-01-25,2023-01-26,post,4663.0,8631.0,127.0,147.0,57.0,49.0,4.0,52.0,32.0,7.0,0.02723568518121381,0.03152476946171992,0.012223890199442419,0.010508256487239975,0.0008578168561012224,-0.004289084280506112
TSLA,2023-01-25,2023-01-26,pre,2636.0,4949.0,42.0,114.0,28.0,48.0,8.0,30.0,16.0,3.0,0.015933232169954476,0.04324734446130501,0.010622154779969651,0.018209408194233688,0.0030349013657056147,-0.027314112291350532
TSLA,2023-04-19,2023-04-20,post,3005.0,5528.0,51.0,114.0,68.0,31.0,1.0,27.0,49.0,9.0,0.01697171381031614,0.03793677204658902,0.022628951747088188,0.010316139767054908,0.00033277870216306157,-0.020965058236272878
TSLA,2023-04-19,2023-04-20,pre,2040.0,3752.0,35.0,75.0,31.0,13.0,4.0,25.0,23.0,1.0,0.01715686274509804,0.03676470588235294,0.015196078431372549,0.006372549019607843,0.00196078431372549,-0.0196078431372549
TSLA,2023-07-19,2023-07-20,post,3881.0,7087.0,97.0,156.0,60.0,7.0,3.0,26.0,35.0,3.0,0.0249935583612471,0.04019582581808812,0.01545993300695697,0.0018036588508116465,0.0007729966503478485,-0.01520226745684102
TSLA,2023-07-19,2023-07-20,pre,2772.0,5208.0,46.0,77.0,43.0,28.0,3.0,36.0,24.0,11.0,0.016594516594516596,0.027777777777777776,0.015512265512265512,0.010101010101010102,0.0010822510822510823,-0.011183261183261184
TSLA,2023-10-18,2023-10-19,post,4340.0,7918.0,88.0,182.0,83.0,24.0,3.0,28.0,47.0,15.0,0.020276497695852536,0.041935483870967745,0.01912442396313364,0.005529953917050691,0.0006912442396313364,-0.02165898617511521
TSLA,2023-10-18,2023-10-19,pre,2194.0,3960.0,63.0,72.0,22.0,16.0,1.0,26.0,11.0,4.0,0.02871467639015497,0.032816773017319965,0.010027347310847767,0.007292616226071103,0.00045578851412944393,-0.004102096627164996
TSLA,2024-01-24,2024-01-25,post,5212.0,9625.0,98.0,312.0,91.0,99.0,6.0,43.0,59.0,23.0,0.018802762854950115,0.059861857252494245,0.01745970836531082,0.018994627782041442,0.0011511895625479663,-0.04105909439754413
TSLA,2024-01-24,2024-01-25,pre,2067.0,3750.0,54.0,64.0,39.0,2.0,0.0,16.0,20.0,1.0,0.026124818577648767,0.030962747943880018,0.018867924528301886,0.0009675858732462506,0.0,-0.004837929366231253
TSLA,2024-04-23,2024-04-24,post,7142.0,12900.0,162.0,288.0,110.0,58.0,25.0,56.0,57.0,24.0,0.022682721926631195,0.04032483898067768,0.015401848221786614,0.008120974516942034,0.003500420050406049,-0.017642117054046485
TSLA,2024-04-23,2024-04-24,pre,5584.0,10070.0,72.0,305.0,122.0,39.0,7.0,47.0,67.0,33.0,0.012893982808022923,0.05462034383954155,0.02184813753581662,0.006984240687679083,0.0012535816618911176,-0.041726361031518625
TSLA,2024-07-23,2024-07-24,post,4539.0,8577.0,109.0,353.0,111.0,70.0,3.0,22.0,67.0,6.0,0.024014100022031283,0.07777043401630315,0.024454725710508923,0.015421899096717338,0.0006609385327164573,-0.05375633399427186
TSLA,2024-07-23,2024-07-24,pre,3739.0,6740.0,72.0,147.0,66.0,8.0,2.0,39.0,42.0,9.0,0.019256485691361326,0.03931532495319604,0.01765177855041455,0.0021396095212623694,0.0005349023803155924,-0.020058839261834716
TSLA,2024-10-23,2024-10-24,post,5389.0,9642.0,220.0,121.0,109.0,34.0,4.0,42.0,55.0,8.0,0.040823900538133236,0.022453145295973278,0.020226387084802375,0.006309148264984227,0.0007422527370569679,0.018370755242159954
TSLA,2024-10-23,2024-10-24,pre,2597.0,4791.0,56.0,119.0,46.0,27.0,2.0,14.0,14.0,6.0,0.0215633423180593,0.04582210242587601,0.01771274547554871,0.010396611474778591,0.0007701193685021178,-0.02425876010781671
TSLA,2025-01-29,2025-01-30,post,5074.0,9543.0,143.0,218.0,102.0,23.0,5.0,41.0,49.0,12.0,0.02818289318092235,0.04296413086322428,0.02010248324793063,0.004532912889239259,0.0009854158454867955,-0.014781237682301931
TSLA,2025-01-29,2025-01-30,pre,2786.0,5286.0,64.0,83.0,53.0,14.0,1.0,40.0,20.0,0.0,0.02297200287150036,0.029791816223977027,0.019023689877961235,0.005025125628140704,0.0003589375448671931,-0.0068198133524766695
TSLA,2025-04-22,2025-04-23,post,8470.0,15629.0,235.0,371.0,129.0,24.0,17.0,68.0,66.0,8.0,0.027744982290436836,0.043801652892561986,0.015230224321133412,0.002833530106257379,0.0020070838252656434,-0.016056670602125147
TSLA,2025-04-22,2025-04-23,pre,4974.0,9042.0,100.0,210.0,79.0,14.0,12.0,36.0,33.0,14.0,0.02010454362685967,0.04221954161640531,0.01588258946521914,0.0028146361077603537,0.0024125452352231603,-0.022114997989545637
