ticker,earnings_date,announce_timing,pre_date,react_date,d5,d10,d20,pre_adj_close,react_adj_close,adj_close_p5,adj_close_p10,adj_close_p20,delta_react_vs_pre,delta_p5_vs_pre,delta_p10_vs_pre,delta_p20_vs_pre,delta_drift_5_vs_react,delta_drift_10_vs_react,delta_drift_20_vs_react,retpct_react_vs_pre,retpct_p5_vs_pre,retpct_p10_vs_pre,retpct_p20_vs_pre,retpct_drift_5_vs_react,retpct_drift_10_vs_react,retpct_drift_20_vs_react,eps_est,eps_actual,revenue_est,revenue_actual,eps_surprise_pct,revenue_surprise_pct,km_freeCashFlowYield,km_earningsYield,km_enterpriseValueOverEBITDA,km_peRatio,km_pfcfRatio,km_pocfratio,km_priceToSalesRatio,km_evToSales,km_pbRatio,km_roic,km_incomeQuality,km_netDebtToEBITDA,km_debtToEquity,km_capexToRevenue,km_researchAndDdevelopementToRevenue,km_freeCashFlowPerShare,km_operatingCashFlowPerShare,km_revenuePerShare,km_cashPerShare,km_bookValuePerShare,km_enterpriseValue,km_marketCap,rt_operatingProfitMargin,rt_netProfitMargin,rt_grossProfitMargin,rt_returnOnEquity,rt_returnOnAssets,rt_returnOnCapitalEmployed,rt_ebitPerRevenue,rt_interestCoverage,rt_debtEquityRatio,rt_debtRatio,rt_cashFlowToDebtRatio,rt_operatingCashFlowSalesRatio,rt_enterpriseValueMultiple,rt_effectiveTaxRate,rt_priceEarningsRatio,rt_currentRatio,rt_priceToFreeCashFlowsRatio,rt_quickRatio,rt_cashRatio,rt_priceToOperatingCashFlowsRatio,rt_cashConversionCycle,rt_daysOfSalesOutstanding,rt_daysOfInventoryOutstanding,rt_priceFairValue,rt_daysOfPayablesOutstanding,rt_receivablesTurnover,rt_inventoryTurnover,rt_assetTurnover,rt_dividendYield,rt_payoutRatio
TSLA,2021-01-27,amc,2021-01-27,2021-01-28,2021-02-04,2021-02-11,2021-02-26,288.0533447265625,278.4766540527344,283.3299865722656,270.5533447265625,225.1666717529297,-9.576690673828123,-4.723358154296875,-17.5,-62.88667297363281,4.85333251953125,-7.923309326171875,-53.30998229980469,-3.3246240146660666,-1.6397511921899643,-6.075263599737768,-21.831606584304243,1.742814863974984,-2.8452328806965133,-19.14342962829104,0.3,0.27,10196800000.0,10744000000.0,-9.999999999999991,5.366389455515455,0.0027567393858753,0.0003561409260671,534.9780048270313,701.969309623431,362.7473837837838,222.28640609473337,62.46115599404319,61.892931868950114,30.19494533183352,0.0111375342166711,10.199324324324325,-4.911504424778761,0.5974803149606299,0.1088049143708116,0.0485852568875651,0.6484402383456012,1.0581843673326323,3.765860497721696,6.794251664914126,8.299684542586752,664977660000.0,671082660000.0,0.053518242740134,0.0222449739389426,0.1922933730454207,0.0107536557930258,0.0045831096111068,0.0151715039577836,0.053518242740134,2.33739837398374,0.5974803149606299,0.2546406381836312,0.2273514571880412,0.280994043186895,534.9780048270313,0.2189973614775725,701.969309623431,1.8751403705783267,362.7473837837838,1.5873104997192589,1.360471645143178,222.28640609473337,-4.424968557355349,15.798585256887565,42.531689329338555,30.19494533183352,62.755243143581474,5.696712619300106,2.116069251402097,0.2060289944005522,0.0,0.0
TSLA,2021-04-26,amc,2021-04-26,2021-04-27,2021-05-04,2021-05-11,2021-05-25,246.0666656494141,234.913330078125,224.53334045410156,205.73333740234375,201.56333923339844,-11.153335571289093,-21.53332519531253,-40.33332824707034,-44.50332641601565,-10.379989624023438,-29.17999267578125,-33.34999084472656,-4.532647907368292,-8.75101271376284,-16.391219891822185,-18.085881847735607,-4.418646494250189,-12.421599347332425,-14.19672133277212,0.26,0.31,9976330000.0,10389000000.0,19.230769230769226,4.1364910743730405,0.0027567393858753,0.0003561409260671,534.9780048270313,701.969309623431,362.7473837837838,222.28640609473337,62.46115599404319,61.892931868950114,30.19494533183352,0.0111375342166711,10.199324324324325,-4.911504424778761,0.5974803149606299,0.1088049143708116,0.0485852568875651,0.6484402383456012,1.0581843673326323,3.765860497721696,6.794251664914126,8.299684542586752,664977660000.0,671082660000.0,0.053518242740134,0.0222449739389426,0.1922933730454207,0.0107536557930258,0.0045831096111068,0.0151715039577836,0.053518242740134,2.33739837398374,0.5974803149606299,0.2546406381836312,0.2273514571880412,0.280994043186895,534.9780048270313,0.2189973614775725,701.969309623431,1.8751403705783267,362.7473837837838,1.5873104997192589,1.360471645143178,222.28640609473337,-4.424968557355349,15.798585256887565,42.531689329338555,30.19494533183352,62.755243143581474,5.696712619300106,2.116069251402097,0.2060289944005522,0.0,0.0
TSLA,2021-07-26,amc,2021-07-26,2021-07-27,2021-08-03,2021-08-10,2021-08-24,219.2066650390625,214.9266662597656,236.5800018310547,236.663330078125,236.163330078125,-4.279998779296903,17.373336791992188,17.4566650390625,16.9566650390625,21.65333557128909,21.736663818359403,21.236663818359403,-1.9524948196872671,7.925551346213067,7.963564901620002,7.735469647348925,10.074755240058654,10.11352578841378,9.880888299217494,0.33,0.48,8644038631.0,11958000000.0,45.45454545454544,38.33811382002835,0.0009227294956665,0.0017303071987703,319.6205026842362,144.48301444833623,1083.7412315270935,310.7337146892655,55.1930431510286,54.7668849305904,26.60854741170779,0.0294215701744451,1.8598949211908933,-2.4870668618838456,0.4488388969521045,0.1266934269944807,0.0481685900652283,0.2090628218331617,0.729145211122554,4.105046343975284,5.571232406453828,9.011328527291452,654902410000.0,659998410000.0,0.1097173440374644,0.0955009198862686,0.2411774544238167,0.0460409611353007,0.0207086642730207,0.0338362346872985,0.1097173440374644,17.493333333333332,0.4488388969521045,0.2018822761397019,0.1907841552142279,0.1776216758655293,319.6205026842362,0.0889404485692188,144.48301444833623,1.5083379146050944,1083.7412315270935,1.2192291246716755,0.9913261254657626,310.7337146892655,-11.996033947779097,16.023582538886103,46.9440158695173,26.60854741170779,74.9636323561825,5.61672146547675,1.917177266004648,0.2168425633772168,0.0,0.0
TSLA,2021-10-20,amc,2021-10-20,2021-10-21,2021-10-28,2021-11-04,2021-11-18,288.6000061035156,298.0,359.0133361816406,409.9700012207031,365.4599914550781,9.399993896484377,70.413330078125,121.3699951171875,76.8599853515625,61.013336181640625,111.97000122070312,67.45999145507812,3.257101073349511,24.398242754322407,42.05474447344755,26.632010993095463,20.474273886456594,37.57382591298764,22.637581025194,0.53,0.62,13148600000.0,13757000000.0,16.98113207547169,4.627108589507628,0.0017081889674612,0.0020906579041999,277.34924521487903,119.5795828182942,585.4153252647503,245.9228026692088,56.25638293232536,55.82467543795886,28.607513399622967,0.0422193992165558,1.9449938195302845,-2.144817623690863,0.3743022954940302,0.1326597368612342,0.0444137529984735,0.4415497661990648,1.0511022044088176,4.594856379425518,5.375751503006012,9.517034068136272,767980060000.0,773919060000.0,0.1456712946136512,0.1176128516391655,0.2660463763902013,0.0598085240084279,0.0279766227478645,0.050373275016967,0.1456712946136512,15.904761904761903,0.3743022954940302,0.1750873188781685,0.310784120086905,0.2287562695355092,277.34924521487903,0.118490967056323,119.5795828182942,1.3850756190792757,585.4153252647503,1.097058334718298,0.8899783945487785,245.9228026692088,-14.448694576902229,12.835647306825615,46.34148757056551,28.607513399622967,73.62582945429335,7.011722731906218,1.9421042508174648,0.2378704568247052,0.0,0.0
TSLA,2022-01-26,amc,2022-01-26,2022-01-27,2022-02-03,2022-02-10,2022-02-25,312.4700012207031,276.3666687011719,297.0466613769531,301.51666259765625,269.9566650390625,-36.10333251953125,-15.42333984375,-10.953338623046877,-42.513336181640625,20.67999267578125,25.149993896484375,-6.410003662109375,-11.554175561970448,-4.935942581206765,-3.505404864549011,-13.605573660049595,7.4828099831901085,9.1002268886768,-2.3193837709280185,0.79,0.85,15747600000.0,17719000000.0,7.594936708860751,12.518733013284564,0.0025833657535946,0.0021638368509899,299.3609172763084,115.53551271003876,387.0919162757127,233.9436641221374,60.53567921440262,60.04451154128337,35.530547550432274,0.0523544458114003,1.95689287238583,-2.4487900956668542,0.2939150021531021,0.1023759805858118,0.0417630791805406,0.910016420361248,1.5057471264367817,5.819047619047619,5.815106732348112,10.372085385878488,1063928700000.0,1072631700000.0,0.1474688187820983,0.1309893334838309,0.2735481686325413,0.0768823081254761,0.03735655308944,0.0615895912883609,0.1474688187820983,36.80281690140845,0.2939150021531021,0.1428111570713492,0.51673616589654,0.2587617811388905,299.3609172763084,0.1108159392789373,115.53551271003876,1.3752854605430094,387.0919162757127,1.083126110124334,0.8919563562547577,233.9436641221374,-20.12482816916288,9.71668830069417,40.252486016159104,35.530547550432274,70.09400248601617,9.262415054887612,2.2358867465693937,0.2851877484669489,0.0,0.0
TSLA,2022-04-20,amc,2022-04-20,2022-04-21,2022-04-28,2022-05-05,2022-05-19,325.73333740234375,336.260009765625,292.5033264160156,291.09332275390625,236.47332763671875,10.52667236328125,-33.230010986328125,-34.6400146484375,-89.260009765625,-43.756683349609375,-45.16668701171875,-99.78668212890624,3.2316840662454993,-10.201599643232909,-10.6344701849324,-27.402786118686898,-13.01275265533598,-13.432072116812275,-29.67545328939296,0.75,1.07,17868578587.0,18756000000.0,42.66666666666667,4.966379439076532,0.0019863670978656,0.0029768590924652,241.75992993212176,83.98113321277879,503.4316169828365,278.9981476846057,59.426188952868415,58.86743442098528,32.700531025377735,0.0698813161712084,1.2179878048780488,-2.294723012918765,0.2061023910811207,0.0949562806568564,0.0461185753892087,0.7135030615533354,1.2874637447631323,6.044473090557525,5.805027392845633,11.41024814695456,1104117600000.0,1114597600000.0,0.1920985284708893,0.1769033909149072,0.291106845809341,0.0973448731113393,0.0502437990248039,0.0808155574994953,0.1920985284708893,59.0655737704918,0.2061023910811207,0.1063781459159877,0.5686832740213523,0.2129985071443804,241.75992993212176,0.0954219525648097,83.98113321277879,1.3539967373572597,503.4316169828365,1.0421347005360055,0.8158937310650198,278.9981476846057,-19.23565830775307,11.089251439539348,45.29106498194946,32.700531025377735,75.61597472924188,8.115967113803547,1.9871469137647584,0.2840182924982585,0.0,0.0
TSLA,2022-07-20,amc,2022-07-20,2022-07-21,2022-07-28,2022-08-04,2022-08-18,247.5,271.7066650390625,280.8999938964844,308.6333312988281,302.8699951171875,24.2066650390625,33.399993896484375,61.133331298828125,55.3699951171875,9.193328857421877,36.926666259765625,31.163330078125,9.78047072285353,13.494947028882589,24.70033587831439,22.37171519886363,3.3835492611490325,13.590636893083484,11.469475757484538,0.6,0.76,16539370385.0,16934000000.0,26.66666666666667,2.38600143665626,0.0008892692651057,0.0032348780513266,199.61254941860463,77.28266600265604,1124.518792270531,297.03367503190134,41.238110901145625,40.549614385260426,19.19744254453486,0.0464698461366087,1.0421099290780145,-3.3892441860465117,0.1832252034308335,0.1021613322310145,0.0393882130624778,0.1996142719382835,0.7557055609128898,5.443265830922533,6.080038572806171,12.104789456766314,686667170000.0,698326170000.0,0.1455060824376993,0.13340025983229,0.2500295263965985,0.0621013855289201,0.0329718447593887,0.0527713526942516,0.1455060824376993,56.0,0.1832252034308335,0.0972808080218352,0.3527381845461365,0.1388331168064249,199.61254941860463,0.0828617623282134,77.28266600265604,1.4308235186288438,1124.518792270531,1.059254846249026,0.839741533385271,297.03367503190134,-10.936852755812524,11.059997637888271,57.45826771653543,19.19744254453486,79.45511811023621,8.137433925997117,1.5663542180562406,0.247164771649176,0.0,0.0
TSLA,2022-10-19,amc,2022-10-19,2022-10-20,2022-10-27,2022-11-03,2022-11-17,222.0399932861328,207.27999877929688,225.08999633789065,215.30999755859375,183.1699981689453,-14.759994506835938,3.050003051757841,-6.7299957275390625,-38.8699951171875,17.80999755859378,8.029998779296875,-24.11000061035156,-6.64744863679374,1.3736277895790794,-3.030983575497781,-17.505853131195835,8.592241250231346,3.873986311552846,-11.63160978017126,0.99,1.05,21982042234.0,21454000000.0,6.060606060606066,-2.4021527589609852,0.0039509800455734,0.0039449882650979,176.71011840688914,63.37154465370595,253.10175917500757,163.6228431372549,38.89607998508437,38.25946210496877,20.939913678452236,0.0653457771895091,1.5492102065613609,-2.940365984930032,0.1473990615041027,0.0840402722103104,0.0341661228675305,1.047997457088366,1.621106166560712,6.819453273998729,6.709154481881755,13.071837253655437,820818500000.0,834476500000.0,0.1719026754917497,0.1534445790994686,0.2508623100587303,0.0826077137336578,0.044231854459463,0.0740339255244404,0.1719026754917497,69.58490566037736,0.1473990615041027,0.0789240319243275,0.8682328907048008,0.2377179080824088,176.71011840688914,0.0838833883388338,63.37154465370595,1.4623542318475478,253.10175917500757,1.0427451139734265,0.7936288651416034,163.6228431372549,-10.795801177724384,9.195488020881887,57.829143852663016,20.939913678452236,77.82043305126929,9.787408759124087,1.5563087053355282,0.2882594792142531,0.0,0.0
TSLA,2023-01-25,amc,2023-01-25,2023-01-26,2023-02-02,2023-02-09,2023-02-24,144.42999267578125,160.27000427246094,188.27000427246097,207.32000732421875,196.8800048828125,15.840011596679688,43.84001159667971,62.8900146484375,52.45001220703125,28.00000000000003,47.05000305175781,36.61000061035156,10.967259156647335,30.353814179782223,43.54359747813186,36.31518027198955,17.47051803430397,29.35671167249252,22.842702710679497,1.13,1.19,24669077753.0,24318000000.0,5.309734513274342,-1.4231490796501525,0.0036480523510926,0.0095414552337733,75.67308691308692,26.20145395799677,274.1188732394366,118.7458206223307,16.006612385886996,15.574627847684845,8.707247673586256,0.0630151719857994,0.8890697043666937,-2.098901098901099,0.128579098067287,0.0764043095649313,0.0333086602516654,0.4493670886075949,1.0373417721518987,7.695569620253164,7.0205696202531644,14.524683544303798,378743800000.0,389248800000.0,0.1604161526441319,0.152726375524303,0.2375606546591002,0.0830798138869005,0.0451067550827078,0.0701252943608549,0.1604161526441319,118.21212121212122,0.128579098067287,0.0698098083509436,0.570285316631872,0.1347972695122954,75.67308691308692,0.0692945016319357,26.20145395799677,1.53195552061103,274.1188732394366,1.0512561308922086,0.6085214721629413,118.7458206223307,-0.8022822247899057,10.925240562546264,62.32188123617928,8.707247673586256,74.04940402351545,8.237804878048781,1.44411558532596,0.295343583764483,0.0,0.0
TSLA,2023-04-19,amc,2023-04-19,2023-04-20,2023-04-27,2023-05-04,2023-05-18,180.58999633789065,162.99000549316406,160.19000244140625,161.1999969482422,176.88999938964844,-17.59999084472659,-20.399993896484403,-19.389999389648462,-3.699996948242216,-2.8000030517578125,-1.790008544921875,13.899993896484377,-9.745828230593878,-11.29630340005946,-10.737028508140089,-2.0488382652820825,-1.7178986179463895,-1.0982320906768428,8.528126528020374,0.85,0.85,23290300000.0,23329000000.0,0.0,0.16616359600348643,0.000669896012042,0.0038260197233219,166.79854451612903,65.34205730202945,1492.769,261.3682292081178,28.15458699472759,27.705617900467228,13.66833895201232,0.0394029579470067,1.0,-2.702967741935484,0.1159945061805468,0.0888593595953534,0.0330489948133224,0.1389766266582438,0.793746051800379,7.368603916614024,7.075805432722678,15.551168667087808,646344360000.0,656818360000.0,0.1141926357752153,0.1077200051438124,0.1933644819752239,0.0522953344154492,0.0289406101366991,0.0448507500378807,0.1141926357752153,91.86206896551724,0.1159945061805468,0.0641921849987907,0.450843200574094,0.1077200051438124,166.79854451612903,0.0932142857142857,65.34205730202945,1.567174515235457,1492.769,1.043227875783642,0.5849249161685377,261.3682292081178,4.233893585414705,11.546572934973636,68.75066425762567,13.66833895201232,76.0633436071846,7.794520547945205,1.3090782608695652,0.2686651388297076,0.0,0.0
