earnings_date,fiscalYear,period,transcript_dir,symbol,fiscal_period_end,calendarYear,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare
2021-02-02,2020,Q4,data/GOOGL/transcripts/2021-02-02,GOOGL,2020-12-31,2020,4.211037713210264,1.1269547481291555,1.6783314391097959,1.2728290377832283,10.116763140524515,16.470546888267865,14.796434035921278,16.470546888267865,1.9853261390007617,1184024480321.97,1184331480321.97,19.43955605703635,20.809597531055044,52.21257134197512,68.84663799988196,5.320406213252076,5.320406213252076,20.81499315128774,52.71426894209151,52.22610928791154,68.86448891277881,0.01286037599143165,0.014525037518923067,0.12029980588108419,0.0837630156187425,0.013664485690123292,3.0667558151810534,295.3018867924528,1.4892624942536283,0.0,0.0,0.04975570318816127,0.12341382825406869,0.07077242691229475,0.24161044229836398,0.09629512460894935,1.4708724832214766,0.05664522478821751,20.436122992152658,0.0482152149505275,0.05127005077509461,4.7014299218596225,117462000000,199924000000,77224000000,237042000000,28448500000,4990000000,781500000,49.64251819044606,19.28719325153374,2.5122699386503067,1.812962018863115,4.666308820898193,35.824175824175825,0.06842242432957078,0.4055024013265675
2021-04-27,2021,Q1,data/GOOGL/transcripts/2021-04-27,GOOGL,2021-03-31,2021,4.108168569813238,1.3316603835692837,1.4325932592675914,0.9912811566926508,10.034168681636615,17.08305631934867,15.288397004871918,17.08305631934867,2.0225938218484276,1388582947135.3298,1389117947135.3298,19.361167695696178,25.1036436912053,71.98833257998497,104.03708302504906,6.036975941078678,6.036975941078678,25.113315745296486,57.611062837397554,72.0160685953305,104.07716693903723,0.012912444328219565,0.009611957303332211,0.11806723967775734,0.08302480930616488,0.02218812209688122,3.104196346455557,216.27631578947367,1.0757947573898494,0.0,0.0,0.050131973822178835,0.1353183642477492,0.07387456243598954,0.3080512209031054,0.10742307553241494,2.158372684344352,0.0677043786383194,22.624072576397236,0.05062499976488175,0.05918839603738145,4.444332976457436,116684000000,205849000000,75055000000,241052000000,29941500000,5195000000,808000000,46.36999674585096,17.926814089532424,3.315769821184085,1.9409102073756974,5.0204124140804,27.14301801801802,0.07795211574997934,0.4413121025749405
2021-07-27,2021,Q2,data/GOOGL/transcripts/2021-07-27,GOOGL,2021-06-30,2021,4.625105593373093,1.3846166954950963,1.636127366498659,1.2253390610497494,10.154827427802983,17.756354400285698,15.960127224785662,17.756354400285698,2.0972925492897385,1633460911860.0,1637814911860.0,22.04400690769231,26.39723516257272,74.62132991594335,99.63772794071002,6.875848344074254,6.875848344074254,26.46759715352295,65.49687722386628,74.82023352489722,99.90331291082103,0.011340950900934526,0.01003635892415226,0.11779512975396207,0.08343793885869161,0.17411821162920899,3.152024542078542,254.75,1.1816464237516868,0.0,0.0,0.053991596638655465,0.12403038138332256,0.07165453640123201,0.25107354956601186,0.08881706528765353,1.866213921901528,0.06145765998707175,23.519763114446462,0.05791604464432669,0.059498000674471266,4.718740063833632,119956000000,213533000000,77875000000,248663000000,30675000000,4754500000,897500000,47.779411764705884,16.15586990505967,3.1124413772066957,1.8836565096952909,5.5707306711979605,28.916207276736493,0.07797865847241807,0.41078830544890954
2021-10-26,2021,Q3,data/GOOGL/transcripts/2021-10-26,GOOGL,2021-09-30,2021,4.8905179737970625,1.422139014586154,1.918040150692638,1.4059168965490496,10.664765868624716,18.367568249909798,16.552193077720503,18.367568249909798,2.098135701863825,1779969787789.4402,1784110787789.4402,23.49981236519645,27.334527899957617,69.69614267549395,95.08385618533335,7.278045638984165,7.278045638984165,27.39812014787678,67.46495699714275,69.85828684715298,95.3050634502906,0.010638382814079549,0.010517032439774457,0.11391561412619038,0.08019504725059945,0.15658914728682172,2.9799941730601147,273.12987012987014,1.348700887198986,0.0,0.0,0.050001535673700054,0.11815473448201726,0.0695791343195079,0.2670034065546811,0.1047175896065604,2.063861985472155,0.059491999140022726,24.243097919894428,0.06001232719573418,0.058583489826161475,4.949698663673166,122328000000,220395000000,81274000000,254049000000,33825500000,4662000000,1092500000,48.097300285635306,15.040729879439557,4.164222873900293,1.8712068965517241,5.983752166377816,21.612676056338028,0.07742663564585574,0.5121232541435882
2022-02-01,2021,Q4,data/GOOGL/transcripts/2022-02-01,GOOGL,2021-12-31,2021,5.683509860702409,1.55750428867732,1.8813492846565398,1.3997317149139117,10.536959422996757,18.986657866549628,17.147637809000344,18.986657866549628,2.1513207188628884,1919733847114.5999,1927183847114.5999,23.250337262796723,25.486011909918354,76.99261438656453,103.48411660366557,7.629041457327478,7.629041457327478,25.584916656018585,68.931391627248,77.29140318900296,103.88571220498086,0.010752532196598689,0.009663318708414992,0.11284201323345322,0.07903570593540199,0.2664711352743401,2.928113424845146,187.05128205128204,1.2079255886057552,0.0,0.0,0.0549618320610687,0.11560570859608364,0.06784072057628289,0.25599582898852974,0.08473946232990374,1.856062808956092,0.05249253235977431,25.79468014403358,0.06229019822853758,0.061637229579420416,4.684057200697575,123889000000,227262000000,80510000000,258820000000,37052000000,5326500000,1224000000,46.96130102887488,16.47053473990542,3.1920698435794836,1.9164716059434155,5.4643034619844295,28.194871794871794,0.08203151389909989,0.4816175697426283
2022-04-26,2022,Q1,data/GOOGL/transcripts/2022-04-26,GOOGL,2022-03-31,2022,5.151177762629706,1.2448685904718624,1.9015375293493904,1.160342346436416,10.146936302355526,19.238354919336516,17.396122093463607,19.238354919336516,2.158903279557676,1836141210000.0,1843676210000.0,27.928650675346802,26.99770934113599,73.13555365251334,119.85255939947781,7.228788562384843,7.228788562384843,27.108500242607814,80.86653844466862,73.43568111208477,120.34440013054831,0.008951381250247087,0.008343584859685166,0.11189193870962662,0.07958924210856465,0.3304969516206851,2.871004713630787,242.09638554216866,1.5275006084205403,0.0,0.0,0.04960962197291614,0.1340812515622473,0.06811333646974484,0.38978730184019755,0.14388848862683978,2.5875198307773664,0.06622458131772802,23.213305125664828,0.05864855138408465,0.04939102631523591,4.414072559266834,115905000000,229681000000,74761000000,257438000000,37463000000,4736500000,1269500000,47.13913925688492,10.447650258454678,4.162640629751005,1.9092414799842794,8.614377182770664,21.6208911614317,0.0647076423993323,0.7411951829129744
2022-07-26,2022,Q2,data/GOOGL/transcripts/2022-07-26,GOOGL,2022-06-30,2022,5.2919957472661,1.2152187120291615,1.4749392466585662,0.9564094775212637,9.49248177399757,19.396947144592954,17.4736482381531,19.396947144592954,2.1879556500607533,1434785280000.0,1445577280000.0,22.415718035245593,20.58958570711057,73.87422922459066,113.92609814197237,5.617378816767742,5.617378816767742,20.744454043194374,62.86211862932684,74.42988775615282,114.78301413371447,0.011152888326258825,0.008777620021303814,0.11247401328796997,0.08088179399467883,0.46929900852322143,2.809450076604622,234.3734939759036,1.2137232845894264,0.0,0.0,0.052479012700007176,0.14122120972949703,0.07130368681109844,0.35156008649984555,0.09798378417162948,1.751218261092588,0.06862308961756476,23.029535282824845,0.05528507330851207,0.048511636790264934,4.102806044957473,111017000000,230093000000,72605000000,255964000000,36347500000,3922500000,1674500000,47.88074908516897,13.181304809992028,5.919479138984852,1.8796698405847923,6.827852120662282,15.204040404040404,0.06264999862970257,0.5185297691373025
2022-10-25,2022,Q3,data/GOOGL/transcripts/2022-10-25,GOOGL,2022-09-30,2022,5.3147692307692305,1.07,1.7963846153846155,1.2366923076923078,8.943,19.50969230769231,17.123076923076923,19.50969230769231,2.2325384615384616,1243450000000.0,1250388000000.0,22.348130841121495,17.99701846812945,53.24583565280692,77.3434098401443,4.902691364450017,4.902691364450017,18.0974353036531,61.35368007850834,53.54292810345566,77.77495801455495,0.011186617877679038,0.012929349792914874,0.11403405013681563,0.080730206138086,0.34043179587831207,2.517604086148623,169.65346534653466,1.678864126527678,0.0,0.0,0.05206102008915649,0.1486858102240491,0.08660311789088777,0.3115659658288014,0.10530886354425983,1.7983193277310925,0.07201991547501882,21.672467379320064,0.04984679096639416,0.04250845737999994,3.103076923076923,100130000000,222600000000,61480000000,253196000000,36624500000,5356000000,2568000000,47.12325594859029,18.20623916811092,9.116117850953206,1.9098850066342326,4.943360304616849,9.872623574144487,0.0548445348662992,0.5596923076923077
2023-02-02,2022,Q4,data/GOOGL/transcripts/2023-02-02,GOOGL,2022-12-31,2022,5.896565092657207,1.0563696983794681,1.830968442273397,1.242071799643328,8.82081104132744,19.860742808405057,17.453671396448787,19.860742808405057,2.3082112119097467,1137902310000.0,1145702310000.0,20.880473979741634,14.962948532505786,48.187613703735074,71.03454085773144,4.442432030420388,4.442432030420388,15.06551533242163,53.44259305905402,48.51792623020242,71.52146263811724,0.011972908289464674,0.014077658388794377,0.11586841776500718,0.08125355906960445,0.36383991043940667,2.377994227994228,201.77777777777777,1.7332648267762771,0.0,0.0,0.06701030927835051,0.13500683778666106,0.08499058215427746,0.3216312357076311,0.09987113402061856,1.8079028802666033,0.06706290763728172,21.726860220183873,0.04834748026018729,0.04076356890670815,2.8045669535550903,95495000000,225100000000,55675000000,253588000000,38217000000,5715500000,2913000000,47.64385651167684,13.058683719087771,6.799275649369022,1.8890158477818073,6.8919656786271455,13.236704119850188,0.05318883128240365,0.588896642630069
2023-04-25,2023,Q1,data/GOOGL/transcripts/2023-04-25,GOOGL,2023-03-31,2023,5.442330187943539,1.173750292443266,1.8333463308118225,1.3428994775013647,8.976214614364814,20.34578491772596,17.931217343835296,20.34578491772596,2.277236216174062,1330129790000.0,1333326790000.0,22.09371121520165,19.059850545230486,56.57959887702582,77.24330952380953,5.098353315906077,5.098353315906077,19.105661369596056,63.73455019120459,56.71558934876005,77.42896573751452,0.011315437119861813,0.012946105056409571,0.11162004492245893,0.07881382767103935,0.15282026768642448,2.35258663258489,217.6875,1.5619560162115473,0.0,0.0,0.053863900153323686,0.1643285998824996,0.08379635769206828,0.2675145688885108,0.09011707051456574,2.386717267552182,0.07571610758450714,23.18015525047868,0.047476659768901426,0.04446000194961141,2.7052561803010216,93131000000,229932000000,53388000000,256100000000,38147000000,4656000000,2492500000,46.47341195351569,12.301058408467268,6.806154449235594,1.9365911865911867,7.316443594646271,13.223326133909287,0.05769009636097419,0.4904468533104578
