ticker,earnings_date,day0_date,phase,n_tokens,n_tokens_raw,lm_pos,lm_neg,lm_unc,lm_lit,lm_constr,lm_strong,lm_weak,lm_complex,lm_pos_prop,lm_neg_prop,lm_unc_prop,lm_lit_prop,lm_constr_prop,lm_tone
AMZN,2021-02-02,2021-02-03,post,7116.0,13719.0,191.0,249.0,61.0,124.0,24.0,66.0,43.0,61.0,0.026840921866216977,0.03499156829679595,0.008572231590781338,0.017425519955030916,0.003372681281618887,-0.008150646430578976
AMZN,2021-02-02,2021-02-03,pre,8852.0,15016.0,203.0,119.0,92.0,42.0,40.0,94.0,54.0,61.0,0.022932670582919115,0.013443289652056033,0.010393131495707185,0.004744690465431541,0.004518752824220515,0.009489380930863081
AMZN,2021-04-29,2021-04-30,post,10279.0,23022.0,245.0,191.0,65.0,64.0,33.0,90.0,38.0,28.0,0.023835003405000485,0.018581574083082013,0.006323572331938905,0.006226286603755229,0.00321042903006129,0.005253429321918475
AMZN,2021-04-29,2021-04-30,pre,25991.0,66975.0,548.0,284.0,116.0,79.0,248.0,200.0,50.0,189.0,0.021084221461275057,0.010926859297449116,0.004463083375014428,0.00303951367781155,0.009541764456927398,0.01015736216382594
AMZN,2021-07-29,2021-07-30,post,7909.0,13399.0,205.0,223.0,57.0,68.0,37.0,99.0,27.0,39.0,0.0259198381590593,0.028195726387659627,0.007206979390567708,0.008597799974712352,0.004678214692122898,-0.0022758882286003286
AMZN,2021-07-29,2021-07-30,pre,8857.0,14893.0,196.0,138.0,76.0,49.0,59.0,51.0,35.0,60.0,0.022129389183696512,0.015580896466072034,0.008580783561025178,0.005532347295924128,0.0066613977644800725,0.006548492717624478
AMZN,2021-10-28,2021-10-29,post,10991.0,29146.0,256.0,175.0,45.0,49.0,48.0,92.0,30.0,49.0,0.023291784187062143,0.01592211809662451,0.004094258939132017,0.0044581930670548634,0.004367209535074151,0.007369666090437631
AMZN,2021-10-28,2021-10-29,pre,20484.0,39199.0,518.0,248.0,119.0,77.0,124.0,153.0,72.0,118.0,0.02528802968170279,0.012107010349541106,0.005809412224174966,0.0037590314391720368,0.006053505174770553,0.013181019332161687
AMZN,2022-02-03,2022-02-04,post,8318.0,17948.0,231.0,112.0,68.0,20.0,23.0,76.0,47.0,33.0,0.027771098821832173,0.013464775186342872,0.008175042077422458,0.0024044241404183697,0.0027650877614811254,0.014306323635489301
AMZN,2022-02-03,2022-02-04,pre,8866.0,14833.0,243.0,143.0,59.0,47.0,39.0,118.0,29.0,65.0,0.02740807579517257,0.016129032258064516,0.006654635686893752,0.0053011504624407855,0.004398826979472141,0.011279043537108053
