ticker,earnings_date,day0_date,tr_lm_constr_prop__all__all,tr_lm_constr_prop__prepared__all,tr_lm_constr_prop__qa__all,tr_lm_lit_prop__all__all,tr_lm_lit_prop__prepared__all,tr_lm_lit_prop__qa__all,tr_lm_neg_prop__all__all,tr_lm_neg_prop__prepared__all,tr_lm_neg_prop__qa__all,tr_lm_pos_prop__all__all,tr_lm_pos_prop__prepared__all,tr_lm_pos_prop__qa__all,tr_lm_tone__all__all,tr_lm_tone__prepared__all,tr_lm_tone__qa__all,tr_lm_unc_prop__all__all,tr_lm_unc_prop__prepared__all,tr_lm_unc_prop__qa__all,tr_n_tokens__all__all,tr_n_tokens__prepared__all,tr_n_tokens__qa__all
AMZN,2021-02-02,2021-02-03,0.0023704707077548256,0.0035714285714285713,0.002244668911335578,0.0013545546901456147,0.007142857142857143,0.0007482229704451926,0.013545546901456146,0.02142857142857143,0.012719790497568275,0.032170673890958346,0.007142857142857143,0.03479236812570146,0.0186251269895022,-0.014285714285714285,0.022072577628133184,0.01930240433457501,0.06428571428571428,0.014590347923681257,5906.0,560.0,5346.0
AMZN,2021-04-29,2021-04-30,0.0015444015444015444,0.0035842293906810036,0.0012981393336218088,0.0007722007722007722,0.007168458781362007,0.0,0.011969111969111969,0.021505376344086023,0.010817827780181739,0.039382239382239385,0.007168458781362007,0.043271311120726956,0.027413127413127413,-0.014336917562724014,0.032453483340545215,0.017374517374517374,0.06451612903225806,0.011683254002596278,5180.0,558.0,4622.0
AMZN,2021-07-29,2021-07-30,0.004145077720207254,0.0035714285714285713,0.004206500956022944,0.0017271157167530224,0.007142857142857143,0.001147227533460803,0.01623488773747841,0.02142857142857143,0.015678776290630976,0.03005181347150259,0.007142857142857143,0.032504780114722756,0.013816925734024179,-0.014285714285714285,0.016826003824091777,0.01934369602763385,0.06428571428571428,0.014531548757170172,5790.0,560.0,5230.0
AMZN,2021-10-28,2021-10-29,0.004468275245755138,0.004347826086956522,0.004477134633834346,0.0011915400655347036,0.008695652173913044,0.0006395906619763352,0.016383675901102176,0.02608695652173913,0.01566997121842021,0.027405421507298182,0.004347826086956522,0.02910137511992325,0.011021745606196008,-0.021739130434782608,0.013431403901503039,0.013106940720881739,0.06086956521739131,0.009593859929645027,6714.0,460.0,6254.0
AMZN,2022-02-03,2022-02-04,0.0019933554817275745,0.004219409282700422,0.0018031013342949874,0.0009966777408637873,0.008438818565400843,0.0003606202668589975,0.016943521594684385,0.02531645569620253,0.016227912008654886,0.03787375415282392,0.004219409282700422,0.04075009015506671,0.020930232558139535,-0.02109704641350211,0.02452217814641183,0.017940199335548173,0.06329113924050633,0.014064190407500902,6020.0,474.0,5546.0
AMZN,2022-04-28,2022-04-29,0.002536231884057971,0.0036101083032490976,0.0018159806295399517,0.0007246376811594203,0.0018050541516245488,0.0,0.020289855072463767,0.018050541516245487,0.021791767554479417,0.017028985507246377,0.017148014440433214,0.01694915254237288,-0.003260869565217391,-0.0009025270758122744,-0.004842615012106538,0.02246376811594203,0.02888086642599278,0.018159806295399514,5520.0,2216.0,3304.0
AMZN,2022-07-28,2022-07-29,0.0031779661016949155,0.0018001800180018,0.004067402672864613,0.0017655367231638418,0.0018001800180018,0.0017431725740848344,0.018714689265536724,0.018901890189018902,0.018593840790238233,0.037076271186440676,0.032403240324032405,0.04009296920395119,0.018361581920903956,0.013501350135013501,0.02149912841371296,0.018361581920903956,0.026102610261026102,0.01336432306798373,5664.0,2222.0,3442.0
AMZN,2022-10-27,2022-10-28,0.0028,0.0009398496240601503,0.004178272980501393,0.0008,0.0018796992481203006,0.0,0.0176,0.015037593984962405,0.019498607242339833,0.0344,0.03477443609022556,0.034122562674094706,0.0168,0.019736842105263157,0.014623955431754874,0.0188,0.02631578947368421,0.013231197771587743,5000.0,2128.0,2872.0
AMZN,2023-02-02,2023-02-03,0.0020313406848520023,0.006222222222222222,0.0,0.002901915264074289,0.0071111111111111115,0.0008616975441619991,0.01596053395240859,0.019555555555555555,0.014218009478672985,0.02060359837492745,0.021333333333333333,0.020249892287806978,0.0046430644225188625,0.0017777777777777779,0.006031882809133994,0.023505513639001743,0.027555555555555555,0.021542438604049977,6892.0,2250.0,4642.0
AMZN,2023-04-27,2023-04-28,0.0028256569652444193,0.002142857142857143,0.0032725572697522207,0.002543091268719977,0.002857142857142857,0.0023375409069658717,0.013845719129697655,0.017857142857142856,0.011220196353436185,0.032495055100310824,0.029285714285714286,0.0345956054230949,0.01864933597061317,0.011428571428571429,0.02337540906965872,0.01864933597061317,0.023571428571428573,0.015427769985974754,7078.0,2800.0,4278.0
