ticker,earnings_date,day0_date,phase,n_tokens,n_tokens_raw,lm_pos,lm_neg,lm_unc,lm_lit,lm_constr,lm_strong,lm_weak,lm_complex,lm_pos_prop,lm_neg_prop,lm_unc_prop,lm_lit_prop,lm_constr_prop,lm_tone
AMZN,2021-02-02,2021-02-03,post,7116.0,13719.0,191.0,249.0,61.0,124.0,24.0,66.0,43.0,61.0,0.026840921866216977,0.03499156829679595,0.008572231590781338,0.017425519955030916,0.003372681281618887,-0.008150646430578976
AMZN,2021-02-02,2021-02-03,pre,7009.0,11735.0,156.0,84.0,65.0,18.0,37.0,65.0,32.0,58.0,0.022257098016835498,0.011984591239834499,0.009273790840348123,0.0025681266942502497,0.0052789270937366245,0.010272506777000999
AMZN,2021-04-29,2021-04-30,post,10279.0,23022.0,245.0,191.0,65.0,64.0,33.0,90.0,38.0,28.0,0.023835003405000485,0.018581574083082013,0.006323572331938905,0.006226286603755229,0.00321042903006129,0.005253429321918475
AMZN,2021-04-29,2021-04-30,pre,14642.0,33291.0,333.0,148.0,92.0,52.0,135.0,93.0,39.0,131.0,0.022742794700177572,0.010107908755634476,0.0062832946318808905,0.0035514274006283294,0.009220051905477394,0.012634885944543095
AMZN,2021-07-29,2021-07-30,post,7909.0,13399.0,205.0,223.0,57.0,68.0,37.0,99.0,27.0,39.0,0.0259198381590593,0.028195726387659627,0.007206979390567708,0.008597799974712352,0.004678214692122898,-0.0022758882286003286
AMZN,2021-07-29,2021-07-30,pre,5475.0,8923.0,105.0,88.0,55.0,28.0,40.0,28.0,23.0,49.0,0.019178082191780823,0.016073059360730592,0.01004566210045662,0.0051141552511415524,0.0073059360730593605,0.0031050228310502285
AMZN,2021-10-28,2021-10-29,post,10991.0,29146.0,256.0,175.0,45.0,49.0,48.0,92.0,30.0,49.0,0.023291784187062143,0.01592211809662451,0.004094258939132017,0.0044581930670548634,0.004367209535074151,0.007369666090437631
AMZN,2021-10-28,2021-10-29,pre,10458.0,17535.0,271.0,111.0,62.0,18.0,65.0,65.0,26.0,92.0,0.025913176515586153,0.010613884107860011,0.00592847580799388,0.0017211703958691911,0.006215337540638745,0.015299292407726142
AMZN,2022-02-03,2022-02-04,post,8318.0,17948.0,231.0,112.0,68.0,20.0,23.0,76.0,47.0,33.0,0.027771098821832173,0.013464775186342872,0.008175042077422458,0.0024044241404183697,0.0027650877614811254,0.014306323635489301
AMZN,2022-02-03,2022-02-04,pre,7570.0,12599.0,223.0,89.0,44.0,13.0,36.0,101.0,19.0,62.0,0.029458388375165127,0.011756935270805813,0.005812417437252312,0.0017173051519154558,0.0047556142668428005,0.017701453104359312
AMZN,2022-04-28,2022-04-29,post,9396.0,17075.0,162.0,542.0,88.0,340.0,29.0,51.0,63.0,79.0,0.017241379310344827,0.05768412090251171,0.009365687526607066,0.036185610898254575,0.0030864197530864196,-0.04044274159216688
AMZN,2022-04-28,2022-04-29,pre,11447.0,19262.0,260.0,280.0,90.0,89.0,58.0,109.0,43.0,83.0,0.022713374683323143,0.024460557351271076,0.007862322005765704,0.007774962872368306,0.005066829737049009,-0.001747182667947934
AMZN,2022-07-28,2022-07-29,post,4930.0,8718.0,156.0,142.0,116.0,48.0,17.0,46.0,52.0,15.0,0.031643002028397565,0.028803245436105476,0.023529411764705882,0.00973630831643002,0.0034482758620689655,0.002839756592292089
AMZN,2022-07-28,2022-07-29,pre,10527.0,17851.0,213.0,325.0,129.0,140.0,61.0,83.0,66.0,80.0,0.020233684810487318,0.030872993255438397,0.012254203476774009,0.013299135556188849,0.005794623349482284,-0.010639308444951078
AMZN,2022-10-27,2022-10-28,post,10738.0,32942.0,196.0,295.0,38.0,47.0,75.0,56.0,26.0,88.0,0.018252933507170794,0.027472527472527472,0.0035388340473086234,0.0043769789532501395,0.006984540882845967,-0.009219593965356676
AMZN,2022-10-27,2022-10-28,pre,6980.0,11726.0,138.0,223.0,66.0,75.0,31.0,41.0,28.0,70.0,0.01977077363896848,0.03194842406876791,0.009455587392550143,0.010744985673352435,0.004441260744985674,-0.012177650429799427
AMZN,2023-02-02,2023-02-03,post,2603.0,4559.0,60.0,133.0,37.0,26.0,2.0,29.0,28.0,4.0,0.02305032654629274,0.051094890510948905,0.014214368036880523,0.009988474836726853,0.000768344218209758,-0.028044563964656165
AMZN,2023-02-02,2023-02-03,pre,7295.0,12928.0,160.0,147.0,72.0,17.0,39.0,51.0,36.0,70.0,0.02193283070596299,0.020150788211103495,0.009869773817683345,0.0023303632625085676,0.005346127484578478,0.0017820424948594928
AMZN,2023-04-27,2023-04-28,post,6112.0,10628.0,203.0,122.0,108.0,25.0,18.0,38.0,57.0,20.0,0.033213350785340316,0.019960732984293194,0.01767015706806283,0.004090314136125654,0.0029450261780104713,0.01325261780104712
AMZN,2023-04-27,2023-04-28,pre,8020.0,13165.0,203.0,248.0,82.0,32.0,40.0,47.0,37.0,69.0,0.025311720698254363,0.030922693266832918,0.010224438902743141,0.00399002493765586,0.004987531172069825,-0.005610972568578554
AMZN,2023-08-03,2023-08-04,post,4935.0,8553.0,165.0,84.0,63.0,22.0,11.0,45.0,38.0,16.0,0.03343465045592705,0.01702127659574468,0.01276595744680851,0.004457953394123607,0.0022289766970618034,0.01641337386018237
AMZN,2023-08-03,2023-08-04,pre,1764.0,2924.0,48.0,44.0,16.0,11.0,1.0,12.0,13.0,2.0,0.027210884353741496,0.024943310657596373,0.009070294784580499,0.006235827664399093,0.0005668934240362812,0.0022675736961451248
AMZN,2023-10-26,2023-10-27,post,5549.0,9507.0,168.0,125.0,59.0,35.0,6.0,33.0,43.0,12.0,0.030275725355919984,0.022526581366011895,0.010632546404757614,0.006307442782483331,0.001081275905568571,0.007749143989908091
AMZN,2023-10-26,2023-10-27,pre,2335.0,3922.0,69.0,76.0,33.0,11.0,4.0,23.0,19.0,9.0,0.02955032119914347,0.032548179871520345,0.014132762312633832,0.004710920770877944,0.0017130620985010706,-0.0029978586723768737
AMZN,2024-02-01,2024-02-02,post,5031.0,8702.0,165.0,94.0,86.0,34.0,5.0,48.0,55.0,17.0,0.032796660703637445,0.01868415821904194,0.017094017094017096,0.006758099781355596,0.0009938382031405286,0.014112502484595509
AMZN,2024-02-01,2024-02-02,pre,3042.0,5292.0,82.0,79.0,49.0,27.0,4.0,30.0,37.0,4.0,0.02695595003287311,0.025969756738987507,0.016107823800131493,0.008875739644970414,0.0013149243918474688,0.0009861932938856016
AMZN,2024-04-30,2024-05-01,post,4541.0,7863.0,141.0,53.0,67.0,19.0,6.0,40.0,50.0,8.0,0.031050429420832415,0.011671438009249064,0.01475445937018278,0.0041841004184100415,0.0013212948689715921,0.019378991411583352
AMZN,2024-04-30,2024-05-01,pre,3718.0,6432.0,93.0,83.0,40.0,16.0,6.0,30.0,27.0,4.0,0.025013448090371166,0.02232383001613771,0.010758472296933835,0.004303388918773534,0.0016137708445400753,0.0026896180742334587
AMZN,2024-08-01,2024-08-02,post,4745.0,8102.0,169.0,182.0,87.0,23.0,4.0,34.0,44.0,14.0,0.03561643835616438,0.038356164383561646,0.01833508956796628,0.004847207586933615,0.0008429926238145417,-0.0027397260273972603
AMZN,2024-08-01,2024-08-02,pre,2363.0,4034.0,78.0,70.0,27.0,24.0,2.0,13.0,20.0,4.0,0.033008887008040624,0.029623360135421075,0.011426153195090986,0.010156580617858655,0.0008463817181548879,0.0033855268726195515
AMZN,2024-10-31,2024-11-01,post,8737.0,15294.0,230.0,186.0,131.0,35.0,20.0,74.0,61.0,7.0,0.026324825454961658,0.021288771889664646,0.014993704933043379,0.0040059516996680785,0.0022891152569531874,0.005036053565297013
AMZN,2024-10-31,2024-11-01,pre,2149.0,3660.0,74.0,32.0,21.0,4.0,0.0,23.0,13.0,9.0,0.034434620753839,0.014890646812470917,0.009771986970684038,0.0018613308515588647,0.0,0.019543973941368076
AMZN,2025-02-06,2025-02-07,post,5760.0,10129.0,242.0,141.0,83.0,10.0,14.0,51.0,42.0,14.0,0.04201388888888889,0.024479166666666666,0.014409722222222223,0.001736111111111111,0.0024305555555555556,0.017534722222222222
AMZN,2025-02-06,2025-02-07,pre,3686.0,6492.0,97.0,90.0,50.0,15.0,6.0,40.0,23.0,6.0,0.02631578947368421,0.024416711882799782,0.013564839934888768,0.004069451980466631,0.0016277807921866521,0.0018990775908844276
AMZN,2025-05-01,2025-05-02,post,8928.0,15333.0,286.0,197.0,189.0,34.0,12.0,52.0,97.0,39.0,0.032034050179211467,0.02206541218637993,0.021169354838709676,0.0038082437275985663,0.0013440860215053765,0.009968637992831542
AMZN,2025-05-01,2025-05-02,pre,6258.0,11209.0,114.0,208.0,134.0,18.0,10.0,59.0,70.0,12.0,0.01821668264621285,0.033237456056248005,0.02141259188239054,0.0028763183125599234,0.0015979546180888463,-0.015020773410035155
AMZN,2025-07-31,2025-08-01,post,10704.0,19310.0,337.0,234.0,167.0,20.0,15.0,79.0,91.0,29.0,0.03148355754857997,0.021860986547085202,0.015601644245142004,0.0018684603886397607,0.0014013452914798206,0.009622571001494768
AMZN,2025-07-31,2025-08-01,pre,4408.0,7706.0,122.0,77.0,77.0,11.0,7.0,41.0,41.0,19.0,0.027676950998185117,0.017468239564428313,0.017468239564428313,0.0024954627949183303,0.001588021778584392,0.010208711433756805
AMZN,2025-10-30,2025-10-31,post,11862.0,21821.0,251.0,195.0,158.0,31.0,9.0,46.0,45.0,21.0,0.021160006744225256,0.016439049064238747,0.013319844882819086,0.00261338728713539,0.0007587253414264037,0.004720957679986511
AMZN,2025-10-30,2025-10-31,pre,4333.0,7816.0,73.0,112.0,70.0,2.0,4.0,27.0,31.0,5.0,0.016847449803831065,0.025848142164781908,0.01615508885298869,0.00046157396722824835,0.0009231479344564967,-0.009000692360950842
AMZN,2021-02-02,2021-02-03,all,14125.0,25454.0,347.0,333.0,126.0,142.0,61.0,131.0,75.0,119.0,0.02456637168141593,0.023575221238938054,0.008920353982300885,0.010053097345132744,0.00431858407079646,0.000991150442477876
