ticker,earnings_date,announce_timing,pre_date,react_date,d5,d10,d20,pre_adj_close,react_adj_close,adj_close_p5,adj_close_p10,adj_close_p20,delta_react_vs_pre,delta_p5_vs_pre,delta_p10_vs_pre,delta_p20_vs_pre,delta_drift_5_vs_react,delta_drift_10_vs_react,delta_drift_20_vs_react,retpct_react_vs_pre,retpct_p5_vs_pre,retpct_p10_vs_pre,retpct_p20_vs_pre,retpct_drift_5_vs_react,retpct_drift_10_vs_react,retpct_drift_20_vs_react
AMZN,2021-02-02,amc,2021-02-02,2021-02-03,2021-02-10,2021-02-18,2021-03-04,169.0,165.62649536132812,164.32899475097656,166.4114990234375,148.8784942626953,-3.373504638671875,-4.6710052490234375,-2.5885009765625,-20.121505737304688,-1.2975006103515625,0.785003662109375,-16.748001098632812,-1.9961565909300982,-2.7639084313748175,-1.531657382581364,-11.90621641260632,-0.7833895220211939,0.4739601960403794,-10.111909366973947
AMZN,2021-04-29,amc,2021-04-29,2021-04-30,2021-05-07,2021-05-14,2021-05-28,173.5655059814453,173.37100219726562,164.58050537109375,161.14500427246094,161.15350341796875,-0.1945037841796875,-8.985000610351562,-12.420501708984375,-12.412002563476562,-8.790496826171875,-12.225997924804688,-12.217498779296875,-0.1120636171800582,-5.176720201139551,-7.156088785471093,-7.1511919913415545,-5.070338588785361,-7.051927813679971,-7.047025525869377
AMZN,2021-07-29,amc,2021-07-29,2021-07-30,2021-08-06,2021-08-13,2021-08-27,179.99600219726562,166.37950134277344,167.2469940185547,164.69850158691406,167.48150634765625,-13.616500854492188,-12.749008178710938,-15.297500610351562,-12.514495849609375,0.86749267578125,-1.680999755859375,1.1020050048828125,-7.5648907132777605,-7.082939633702933,-8.498800208677048,-6.952652112736468,0.5213939630664299,-1.0103406623368838,0.6623442166787452
AMZN,2021-10-28,amc,2021-10-28,2021-10-29,2021-11-05,2021-11-12,2021-11-29,172.32850646972656,168.6215057373047,175.94949340820312,176.25750732421875,178.07850646972656,-3.707000732421875,3.6209869384765625,3.9290008544921875,5.75,7.3279876708984375,7.6360015869140625,9.457000732421875,-2.1511245053778105,2.101211814954529,2.279948300475998,3.336650515804318,4.345820326331751,4.5284861818338795,5.608419098780271
AMZN,2022-02-03,amc,2022-02-03,2022-02-04,2022-02-11,2022-02-18,2022-03-07,138.8455047607422,157.63949584960938,153.2935028076172,152.60150146484375,137.4530029296875,18.793991088867188,14.447998046875,13.755996704101562,-1.3925018310546875,-4.3459930419921875,-5.037994384765625,-20.186492919921875,13.535901735711864,10.405809011801793,9.907412362975542,-1.0029145945014473,-2.7569188917847987,-3.195896026952505,-12.805479243082651
AMZN,2022-04-28,amc,2022-04-28,2022-04-29,2022-05-06,2022-05-13,2022-05-27,144.59649658203125,124.28150177001952,114.77249908447266,113.05500030517578,115.14649963378906,-20.314994812011733,-29.823997497558594,-31.54149627685547,-29.449996948242188,-9.50900268554686,-11.226501464843736,-9.135002136230455,-14.049437774923412,-20.625670885904967,-21.813458155925392,-20.367019702676448,-7.651181028648246,-9.033123437483203,-7.3502508467709005
AMZN,2022-07-28,amc,2022-07-28,2022-07-29,2022-08-05,2022-08-12,2022-08-26,122.27999877929688,134.9499969482422,140.8000030517578,143.5500030517578,130.75,12.669998168945312,18.520004272460938,21.270004272460938,8.470001220703125,5.850006103515625,8.600006103515625,-4.1999969482421875,10.36146409505072,15.145571195079643,17.394508083739147,6.926726615356471,4.334943487074927,6.37273530788891,-3.112261610389677
AMZN,2022-10-27,amc,2022-10-27,2022-10-28,2022-11-04,2022-11-11,2022-11-28,110.95999908447266,103.41000366210938,90.9800033569336,100.79000091552734,93.9499969482422,-7.549995422363281,-19.979995727539062,-10.169998168945312,-17.010002136230455,-12.430000305175781,-2.6200027465820312,-9.460006713867173,-6.804249715805744,-18.00648512292119,-9.165463457874578,-15.32985064579977,-12.020113978325176,-2.533606666471888,-9.148057614210714
AMZN,2023-02-02,amc,2023-02-02,2023-02-03,2023-02-10,2023-02-17,2023-03-06,112.91000366210938,103.38999938964844,97.61000061035156,97.1999969482422,93.75,-9.520004272460938,-15.300003051757812,-15.710006713867173,-19.160003662109375,-5.779998779296875,-6.190002441406236,-9.639999389648438,-8.431497620839846,-13.550617797820719,-13.913742099309822,-16.969270251240932,-5.590481490877708,-5.987041762209344,-9.323918605819825
AMZN,2023-04-27,amc,2023-04-27,2023-04-28,2023-05-05,2023-05-12,2023-05-26,109.81999969482422,105.4499969482422,105.66000366210938,110.26000213623048,120.11000061035156,-4.370002746582017,-4.159996032714844,0.4400024414062642,10.290000915527344,0.2100067138671733,4.810005187988281,14.66000366210936,-3.9792412663683274,-3.788013152681613,0.4006578424958773,9.369878841852074,0.19915288757215155,4.561408560636715,13.90232725118512
