ticker,earnings_date,day0_date,section,speaker_type,n_tokens,n_tokens_raw,lm_pos,lm_neg,lm_unc,lm_lit,lm_constr,lm_strong,lm_weak,lm_complex,lm_pos_prop,lm_neg_prop,lm_unc_prop,lm_lit_prop,lm_constr_prop,lm_tone
AMZN,2021-02-02,2021-02-03,all,all,5906.0,12768.0,190.0,80.0,114.0,8.0,14.0,94.0,58.0,28.0,0.032170673890958346,0.013545546901456146,0.01930240433457501,0.0013545546901456147,0.0023704707077548256,0.0186251269895022
AMZN,2021-02-02,2021-02-03,prepared,all,560.0,1020.0,4.0,12.0,36.0,4.0,2.0,12.0,16.0,4.0,0.007142857142857143,0.02142857142857143,0.06428571428571428,0.007142857142857143,0.0035714285714285713,-0.014285714285714285
AMZN,2021-02-02,2021-02-03,qa,all,5346.0,11748.0,186.0,68.0,78.0,4.0,12.0,82.0,42.0,24.0,0.03479236812570146,0.012719790497568275,0.014590347923681257,0.0007482229704451926,0.002244668911335578,0.022072577628133184
AMZN,2021-04-29,2021-04-30,all,all,5180.0,10704.0,204.0,62.0,90.0,4.0,8.0,36.0,52.0,28.0,0.039382239382239385,0.011969111969111969,0.017374517374517374,0.0007722007722007722,0.0015444015444015444,0.027413127413127413
AMZN,2021-04-29,2021-04-30,prepared,all,558.0,1024.0,4.0,12.0,36.0,4.0,2.0,10.0,16.0,4.0,0.007168458781362007,0.021505376344086023,0.06451612903225806,0.007168458781362007,0.0035842293906810036,-0.014336917562724014
AMZN,2021-04-29,2021-04-30,qa,all,4622.0,9680.0,200.0,50.0,54.0,0.0,6.0,26.0,36.0,24.0,0.043271311120726956,0.010817827780181739,0.011683254002596278,0.0,0.0012981393336218088,0.032453483340545215
AMZN,2021-07-29,2021-07-30,all,all,5790.0,12004.0,174.0,94.0,112.0,10.0,24.0,40.0,64.0,22.0,0.03005181347150259,0.01623488773747841,0.01934369602763385,0.0017271157167530224,0.004145077720207254,0.013816925734024179
AMZN,2021-07-29,2021-07-30,prepared,all,560.0,1024.0,4.0,12.0,36.0,4.0,2.0,12.0,16.0,4.0,0.007142857142857143,0.02142857142857143,0.06428571428571428,0.007142857142857143,0.0035714285714285713,-0.014285714285714285
AMZN,2021-07-29,2021-07-30,qa,all,5230.0,10980.0,170.0,82.0,76.0,6.0,22.0,28.0,48.0,18.0,0.032504780114722756,0.015678776290630976,0.014531548757170172,0.001147227533460803,0.004206500956022944,0.016826003824091777
AMZN,2021-10-28,2021-10-29,all,all,6714.0,13636.0,184.0,110.0,88.0,8.0,30.0,54.0,54.0,20.0,0.027405421507298182,0.016383675901102176,0.013106940720881739,0.0011915400655347036,0.004468275245755138,0.011021745606196008
AMZN,2021-10-28,2021-10-29,prepared,all,460.0,842.0,2.0,12.0,28.0,4.0,2.0,8.0,12.0,4.0,0.004347826086956522,0.02608695652173913,0.06086956521739131,0.008695652173913044,0.004347826086956522,-0.021739130434782608
AMZN,2021-10-28,2021-10-29,qa,all,6254.0,12794.0,182.0,98.0,60.0,4.0,28.0,46.0,42.0,16.0,0.02910137511992325,0.01566997121842021,0.009593859929645027,0.0006395906619763352,0.004477134633834346,0.013431403901503039
AMZN,2022-02-03,2022-02-04,all,all,6020.0,12504.0,228.0,102.0,108.0,6.0,12.0,52.0,66.0,22.0,0.03787375415282392,0.016943521594684385,0.017940199335548173,0.0009966777408637873,0.0019933554817275745,0.020930232558139535
AMZN,2022-02-03,2022-02-04,prepared,all,474.0,862.0,2.0,12.0,30.0,4.0,2.0,10.0,12.0,4.0,0.004219409282700422,0.02531645569620253,0.06329113924050633,0.008438818565400843,0.004219409282700422,-0.02109704641350211
AMZN,2022-02-03,2022-02-04,qa,all,5546.0,11642.0,226.0,90.0,78.0,2.0,10.0,42.0,54.0,18.0,0.04075009015506671,0.016227912008654886,0.014064190407500902,0.0003606202668589975,0.0018031013342949874,0.02452217814641183
AMZN,2022-04-28,2022-04-29,all,all,5520.0,11160.0,94.0,112.0,124.0,4.0,14.0,60.0,52.0,8.0,0.017028985507246377,0.020289855072463767,0.02246376811594203,0.0007246376811594203,0.002536231884057971,-0.003260869565217391
AMZN,2022-04-28,2022-04-29,prepared,all,2216.0,4020.0,38.0,40.0,64.0,4.0,8.0,22.0,18.0,8.0,0.017148014440433214,0.018050541516245487,0.02888086642599278,0.0018050541516245488,0.0036101083032490976,-0.0009025270758122744
AMZN,2022-04-28,2022-04-29,qa,all,3304.0,7140.0,56.0,72.0,60.0,0.0,6.0,38.0,34.0,0.0,0.01694915254237288,0.021791767554479417,0.018159806295399514,0.0,0.0018159806295399517,-0.004842615012106538
AMZN,2022-07-28,2022-07-29,all,all,5664.0,11532.0,210.0,106.0,104.0,10.0,18.0,46.0,48.0,32.0,0.037076271186440676,0.018714689265536724,0.018361581920903956,0.0017655367231638418,0.0031779661016949155,0.018361581920903956
AMZN,2022-07-28,2022-07-29,prepared,all,2222.0,3998.0,72.0,42.0,58.0,4.0,4.0,22.0,22.0,16.0,0.032403240324032405,0.018901890189018902,0.026102610261026102,0.0018001800180018,0.0018001800180018,0.013501350135013501
AMZN,2022-07-28,2022-07-29,qa,all,3442.0,7534.0,138.0,64.0,46.0,6.0,14.0,24.0,26.0,16.0,0.04009296920395119,0.018593840790238233,0.01336432306798373,0.0017431725740848344,0.004067402672864613,0.02149912841371296
AMZN,2022-10-27,2022-10-28,all,all,5000.0,9954.0,172.0,88.0,94.0,4.0,14.0,46.0,30.0,34.0,0.0344,0.0176,0.0188,0.0008,0.0028,0.0168
AMZN,2022-10-27,2022-10-28,prepared,all,2128.0,3768.0,74.0,32.0,56.0,4.0,2.0,18.0,14.0,22.0,0.03477443609022556,0.015037593984962405,0.02631578947368421,0.0018796992481203006,0.0009398496240601503,0.019736842105263157
AMZN,2022-10-27,2022-10-28,qa,all,2872.0,6186.0,98.0,56.0,38.0,0.0,12.0,28.0,16.0,12.0,0.034122562674094706,0.019498607242339833,0.013231197771587743,0.0,0.004178272980501393,0.014623955431754874
AMZN,2023-02-02,2023-02-03,all,all,6892.0,14574.0,142.0,110.0,162.0,20.0,14.0,76.0,80.0,38.0,0.02060359837492745,0.01596053395240859,0.023505513639001743,0.002901915264074289,0.0020313406848520023,0.0046430644225188625
AMZN,2023-02-02,2023-02-03,prepared,all,2250.0,4008.0,48.0,44.0,62.0,16.0,14.0,22.0,18.0,18.0,0.021333333333333333,0.019555555555555555,0.027555555555555555,0.0071111111111111115,0.006222222222222222,0.0017777777777777779
AMZN,2023-02-02,2023-02-03,qa,all,4642.0,10566.0,94.0,66.0,100.0,4.0,0.0,54.0,62.0,20.0,0.020249892287806978,0.014218009478672985,0.021542438604049977,0.0008616975441619991,0.0,0.006031882809133994
AMZN,2023-04-27,2023-04-28,all,all,7078.0,14914.0,230.0,98.0,132.0,18.0,20.0,50.0,58.0,42.0,0.032495055100310824,0.013845719129697655,0.01864933597061317,0.002543091268719977,0.0028256569652444193,0.01864933597061317
AMZN,2023-04-27,2023-04-28,prepared,all,2800.0,5064.0,82.0,50.0,66.0,8.0,6.0,26.0,20.0,20.0,0.029285714285714286,0.017857142857142856,0.023571428571428573,0.002857142857142857,0.002142857142857143,0.011428571428571429
AMZN,2023-04-27,2023-04-28,qa,all,4278.0,9850.0,148.0,48.0,66.0,10.0,14.0,24.0,38.0,22.0,0.0345956054230949,0.011220196353436185,0.015427769985974754,0.0023375409069658717,0.0032725572697522207,0.02337540906965872
AMZN,2023-08-03,2023-08-04,all,all,7066.0,14384.0,310.0,66.0,90.0,16.0,10.0,52.0,50.0,22.0,0.043872063402207756,0.0093405038211152,0.01273705066515709,0.0022643645626945937,0.001415227851684121,0.03453155958109256
AMZN,2023-08-03,2023-08-04,prepared,all,4068.0,7590.0,216.0,38.0,58.0,10.0,8.0,28.0,30.0,22.0,0.05309734513274336,0.009341199606686333,0.014257620452310717,0.0024582104228121925,0.0019665683382497543,0.04375614552605703
AMZN,2023-08-03,2023-08-04,qa,all,2998.0,6794.0,94.0,28.0,32.0,6.0,2.0,24.0,20.0,0.0,0.03135423615743829,0.009339559706470981,0.01067378252168112,0.0020013342228152103,0.00066711140760507,0.022014676450967312
AMZN,2023-10-26,2023-10-27,all,all,8364.0,16986.0,330.0,78.0,112.0,8.0,12.0,60.0,54.0,36.0,0.03945480631276901,0.009325681492109038,0.013390722142515544,0.0009564801530368245,0.0014347202295552368,0.03012912482065997
AMZN,2023-10-26,2023-10-27,prepared,all,4292.0,7856.0,200.0,32.0,54.0,8.0,10.0,40.0,20.0,26.0,0.046598322460391424,0.007455731593662628,0.012581547064305684,0.001863932898415657,0.002329916123019571,0.0391425908667288
AMZN,2023-10-26,2023-10-27,qa,all,4072.0,9130.0,130.0,46.0,58.0,0.0,2.0,20.0,34.0,10.0,0.03192534381139489,0.011296660117878193,0.01424361493123772,0.0,0.0004911591355599214,0.0206286836935167
AMZN,2024-02-01,2024-02-02,all,all,8602.0,17552.0,370.0,90.0,136.0,6.0,10.0,72.0,68.0,42.0,0.04301325273192281,0.010462683096954197,0.015810276679841896,0.0006975122064636131,0.0011625203441060219,0.032550569634968614
AMZN,2024-02-01,2024-02-02,prepared,all,4238.0,7776.0,198.0,46.0,54.0,6.0,8.0,34.0,22.0,28.0,0.04672015101462954,0.010854176498348278,0.012741859367626238,0.001415762151958471,0.0018876828692779614,0.03586597451628126
AMZN,2024-02-01,2024-02-02,qa,all,4364.0,9776.0,172.0,44.0,82.0,0.0,2.0,38.0,46.0,14.0,0.03941338221814849,0.01008249312557287,0.018790100824931256,0.0,0.00045829514207149406,0.02933088909257562
AMZN,2024-04-30,2024-05-01,all,all,8368.0,17048.0,322.0,78.0,124.0,8.0,16.0,74.0,66.0,50.0,0.038479923518164434,0.009321223709369025,0.014818355640535373,0.0009560229445506692,0.0019120458891013384,0.029158699808795412
AMZN,2024-04-30,2024-05-01,prepared,all,4436.0,8078.0,184.0,52.0,58.0,6.0,8.0,34.0,22.0,32.0,0.04147880973850315,0.011722272317403066,0.013074842200180343,0.001352569882777277,0.0018034265103697023,0.029756537421100092
AMZN,2024-04-30,2024-05-01,qa,all,3932.0,8970.0,138.0,26.0,66.0,2.0,8.0,40.0,44.0,18.0,0.035096642929806715,0.006612410986775178,0.0167853509664293,0.000508646998982706,0.002034587995930824,0.028484231943031537
AMZN,2024-08-01,2024-08-02,all,all,7704.0,15888.0,236.0,94.0,106.0,6.0,10.0,50.0,58.0,42.0,0.03063343717549325,0.012201453790238837,0.013759086188992731,0.000778816199376947,0.0012980269989615785,0.018431983385254414
AMZN,2024-08-01,2024-08-02,prepared,all,4060.0,7496.0,132.0,38.0,62.0,4.0,8.0,30.0,34.0,34.0,0.03251231527093596,0.00935960591133005,0.015270935960591134,0.0009852216748768472,0.0019704433497536944,0.02315270935960591
AMZN,2024-08-01,2024-08-02,qa,all,3644.0,8392.0,104.0,56.0,44.0,2.0,2.0,20.0,24.0,8.0,0.02854006586169045,0.015367727771679473,0.012074643249176729,0.0005488474204171241,0.0005488474204171241,0.013172338090010977
AMZN,2024-10-31,2024-11-01,all,all,7688.0,15480.0,326.0,72.0,140.0,6.0,18.0,64.0,58.0,54.0,0.042403746097814776,0.009365244536940686,0.018210197710718003,0.0007804370447450572,0.0023413111342351716,0.03303850156087409
AMZN,2024-10-31,2024-11-01,prepared,all,4090.0,7348.0,178.0,32.0,56.0,6.0,14.0,30.0,22.0,38.0,0.04352078239608802,0.007823960880195598,0.013691931540342298,0.001466992665036675,0.0034229828850855745,0.03569682151589242
AMZN,2024-10-31,2024-11-01,qa,all,3598.0,8132.0,148.0,40.0,84.0,0.0,4.0,34.0,36.0,16.0,0.04113396331295164,0.011117287381878822,0.023346303501945526,0.0,0.0011117287381878821,0.03001667593107282
AMZN,2025-02-06,2025-02-07,all,all,8104.0,16090.0,284.0,88.0,132.0,6.0,34.0,82.0,64.0,36.0,0.03504442250740375,0.01085883514313919,0.016288252714708785,0.0007403751233958539,0.004195459032576505,0.02418558736426456
AMZN,2025-02-06,2025-02-07,prepared,all,4378.0,7846.0,140.0,32.0,68.0,6.0,18.0,48.0,20.0,36.0,0.03197807217907721,0.007309273640931932,0.015532206486980357,0.0013704888076747374,0.004111466423024212,0.02466879853814527
AMZN,2025-02-06,2025-02-07,qa,all,3726.0,8244.0,144.0,56.0,64.0,0.0,16.0,34.0,44.0,0.0,0.03864734299516908,0.015029522275899088,0.017176596886741814,0.0,0.0042941492216854536,0.023617820719269995
AMZN,2025-05-01,2025-05-02,all,all,7886.0,16564.0,218.0,80.0,192.0,8.0,18.0,68.0,106.0,54.0,0.02764392594471215,0.01014455997971088,0.024346943951306113,0.001014455997971088,0.002282525995434948,0.01749936596500127
AMZN,2025-05-01,2025-05-02,prepared,all,4304.0,7958.0,126.0,36.0,82.0,8.0,10.0,34.0,38.0,50.0,0.029275092936802975,0.008364312267657992,0.019052044609665426,0.0018587360594795538,0.0023234200743494425,0.020910780669144983
AMZN,2025-05-01,2025-05-02,qa,all,3582.0,8606.0,92.0,44.0,110.0,0.0,8.0,34.0,68.0,4.0,0.02568397543271915,0.012283640424343942,0.030709101060859854,0.0,0.002233389168062535,0.01340033500837521
AMZN,2025-07-31,2025-08-01,all,all,8366.0,17296.0,316.0,80.0,146.0,6.0,28.0,74.0,80.0,56.0,0.037771934018646904,0.009562514941429595,0.017451589768109014,0.0007171886206072197,0.0033468802295003584,0.02820941907721731
