symbol,date,fiscalYear,period,reportedCurrency,growthRevenue,growthCostOfRevenue,growthGrossProfit,growthGrossProfitRatio,growthResearchAndDevelopmentExpenses,growthGeneralAndAdministrativeExpenses,growthSellingAndMarketingExpenses,growthOtherExpenses,growthOperatingExpenses,growthCostAndExpenses,growthInterestIncome,growthInterestExpense,growthDepreciationAndAmortization,growthEBITDA,growthOperatingIncome,growthIncomeBeforeTax,growthIncomeTaxExpense,growthNetIncome,growthEPS,growthEPSDiluted,growthWeightedAverageShsOut,growthWeightedAverageShsOutDil,growthEBIT,growthNonOperatingIncomeExcludingInterest,growthNetInterestIncome,growthTotalOtherIncomeExpensesNet,growthNetIncomeFromContinuingOperations,growthOtherAdjustmentsToNetIncome,growthNetIncomeDeductions
NVDA,2021-01-31,2021,Q4,USD,0.058611933982225986,0.045866364665911666,0.06621621621621622,0.007183257675464568,0.09455587392550144,0,0,0.0,0.05569782330345711,0.05048076923076923,0.0,0.0,-0.03678929765886288,0.06529411764705882,0.07796852646638054,0.09050445103857567,0.08333333333333333,0.09056886227544911,0.09259259259259255,0.09433962264150952,0.0016181229773462784,0.0015873015873015873,0.08708065667380442,-4.333333333333333,0.0,0.26,0.09056886227544911,0,0
NVDA,2021-05-02,2022,Q1,USD,0.13152108734759144,0.10016242555495398,0.14987325728770595,0.016219025960346856,0.006108202443280977,0,0,0.0,0.014554275318374773,0.059782608695652176,-0.14285714285714285,0.0,-0.024305555555555556,0.3130866924351187,0.2979429329794293,0.3904761904761905,9.153846153846153,0.31228551818805766,0.30508474576271194,0.3103448275862068,0.0032310177705977385,0.001584786053882726,0.3768877216021011,-7.8125,-0.021739130434782608,3.3783783783783785,0.31228551818805766,0,0
NVDA,2021-08-01,2022,Q2,USD,0.1494435612082671,0.1279527559055118,0.16147699090658585,0.01046891740710591,0.0797918473547268,0,0,0.0,0.058577405857740586,0.09662618083670715,0.0,0.1320754716981132,0.017793594306049824,0.15222876366694701,0.24948875255623723,0.17123287671232876,-0.8484848484848485,0.24163179916317992,0.2337662337662338,0.23684210526315794,0.0036231884057971015,0.0015822784810126582,0.17024320457796852,0.9290780141843972,-0.14893617021276595,-1.5681818181818181,0.24163179916317992,0,0
NVDA,2021-10-31,2022,Q3,USD,0.09159366835715384,0.07853403141361257,0.09869513641755634,0.006505596556846997,0.12690763052208837,0,0,0.0,0.1067193675889328,0.09081959143490032,0.16666666666666666,0.03333333333333333,0.04195804195804196,0.09416058394160584,0.09288052373158756,0.10192147034252297,7.7,0.037910699241786014,0.04210526315789477,0.0319148936170213,0.0024067388688327317,0.002369668246445498,0.10024449877750612,-1.9,-0.018518518518518517,0.34,0.037910699241786014,0,0
NVDA,2022-01-30,2022,Q4,USD,0.07602421512037168,0.06957928802588997,0.07946447851435975,0.003197198955217446,0.04490377761938703,0,0,0.0,0.03520408163265306,0.05437725631768953,0.2857142857142857,-0.016129032258064516,0.03691275167785235,0.0790527018012008,0.11194309247472857,0.08605003790750569,-1.793103448275862,0.21875,0.21212121212121202,0.23711340206185558,0.0020008003201280513,0.0027580772261623326,0.0837037037037037,2.5172413793103448,0.05454545454545454,-2.1818181818181817,0.21875,0,0
NVDA,2022-05-01,2023,Q1,USD,0.08439094596362685,0.08055975794251134,0.08641728345669134,0.0018686410298290102,0.10368349249658936,0,0,0.0,0.756037456875308,0.3738497753049433,1.0,0.11475409836065574,0.08090614886731391,-0.317774343122102,-0.37104377104377106,-0.3699825479930192,2.3550724637681157,-0.4612054612054612,-0.4583333333333333,-0.4666666666666666,0.0007987220447284345,-0.003143418467583497,-0.359876965140123,-1.1136363636363635,0.038461538461538464,0.4,-0.4612054612054612,0,0
NVDA,2022-07-31,2023,Q2,USD,-0.19111969111969113,0.32621631081554076,-0.4632664334376726,-0.33644871719729275,0.1273176761433869,0,0,-1.0,-0.32191973056413137,-0.03348909657320872,1.5555555555555556,-0.04411764705882353,0.1317365269461078,-0.5840507476212052,-0.7328693790149893,-0.7368421052631579,-1.967914438502674,-0.5945611866501854,-0.6000000000000001,-0.5937500000000001,-0.004389465283320032,-0.008277493102089082,-0.7116924719701014,-7.2,0.62,0.6190476190476191,-0.5945611866501854,0,0
NVDA,2022-10-30,2023,Q3,USD,-0.11530429594272076,-0.27315914489311166,0.08987993138936536,0.23192632935164928,0.06633771929824561,0,0,0.0,0.06622516556291391,-0.14101531023368252,0.9130434782608695,0.0,0.07407407407407407,0.18082788671023964,0.20440881763527055,0.2905263157894737,0.6298342541436464,0.036585365853658534,0.0384615384615385,0.0384615384615385,-0.004809619238476954,-0.006756756756756757,0.25555555555555554,-0.8780487804878049,2.210526315789474,1.5,0.036585365853658534,0,0
NVDA,2023-01-29,2023,Q4,USD,0.020232675771370764,-0.19462599854756718,0.20648410450110166,0.18255779615285914,0.0035989717223650387,0,0,0.0,0.00038819875776397513,-0.10037523452157598,0.3068181818181818,-0.015384615384615385,0.04926108374384237,0.6402214022140221,1.0898502495840265,1.101141924959217,-0.8805970149253731,1.0794117647058823,1.125925925925926,1.1148148148148147,-0.0076520338300443014,-0.008803521408563426,0.9941002949852508,-0.24675324675324675,1.2173913043478262,1.6666666666666667,1.0794117647058823,0,0
NVDA,2023-04-30,2024,Q1,USD,0.1885638737398777,0.14697926059513075,0.21262718497260633,0.020245703066697984,-0.03944672131147541,0,0,0.0,-0.02677532013969732,0.05359749739311783,0.30434782608695654,0.03125,-0.09859154929577464,0.4955005624296963,0.7038216560509554,0.7150621118012422,2.3174603174603177,0.4448373408769448,0.44599303135888513,0.4360770577933451,0.002435064935064935,0.005248284214775939,0.6826923076923077,-0.40625,0.6470588235294118,1.15625,0.4448373408769448,0,0
NVDA,2023-07-30,2024,Q2,USD,0.8780589543937709,0.5900157232704403,1.0357142857142858,0.08394589050275866,0.088,0,0,0.0,0.06140350877192982,0.32759303246239113,0.24666666666666667,-0.015151515151515152,-0.049479166666666664,1.7871380218127115,2.177570093457944,2.16025350837483,3.7771084337349397,2.0288790993636807,2.012048192771084,2.0487804878048776,0.0012145748987854252,0.0036144578313253013,2.097142857142857,-0.8222222222222222,0.4523809523809524,1.6231884057971016,2.0288790993636807,0,0
NVDA,2023-10-29,2024,Q3,USD,0.3415266158288295,0.1668726823238566,0.41619108010991335,0.05565634207793603,0.12450980392156863,0,0,0.0,0.12058602554470323,0.14850156552855226,0.25133689839572193,-0.03076923076923077,0.019178082191780823,0.47847793819997303,0.5319117647058823,0.5072339206417419,0.6128625472887768,0.49369747899159666,0.52,0.48,-0.0020218358269308533,-0.0020008003201280513,0.5022707919386886,0.3170731707317073,0.4016393442622951,-0.4198895027624309,0.49369747899159666,0,0
