earnings_date,fiscalYear,period,transcript_dir,symbol,fiscal_period_end,calendarYear,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
2021-01-26,2021,Q2,data/MSFT/transcripts/2021-01-26,MSFT,2020-12-31,2021,2.5779124559167825,2.5494028391073704,0.21385176184690158,57.063794224161946,12.199520924334225,69.26331514849618,80.9708327462308,-11.707517597734636,0.6704893676293063,0.4154749744637385,0.42568947906026555,0.3589701922184047,0.15673228990565524,0.05084221913150981,0.11873061211953684,0.07562613299753645,0.8432677100943448,1.0245851259987708,0.4154749744637385,0.22818006358976384,0.5328634171811174,0.2974343482295061,0.3476261558652334,31.34325744308231,0.1803510187613476,2.3352759605638993,1.5771821909783246,1.1115113547376665,7.377338877338877,0.6943822035947449,0.1416335401480254,1.656651224354732,1.1041694242223692,17.46763732627399,0.2735562310030395,0.2905562262048472,0.6665068712048577,0.1803510187613476,2.3233710785223685,2.998562529947293,1.4892908138981438,0.2735562310030395,12.902600663411038,12.902600663411038,39.00972931562819,27.167805406454118,201.43647806281467,134.25879674017256,134.25879674017256,2.3804172356131237,39.00972931562819,0.0025172831124045465,80.08441090959435,12.902600663411038
2021-04-27,2021,Q3,data/MSFT/transcripts/2021-04-27,MSFT,2021-03-31,2021,2.29404512902913,2.262947931239871,0.18979679470308755,56.80189900733708,15.488692985818322,72.2905919931554,92.53200459946339,-20.24141260630799,0.6872152687862658,0.4087661247782094,0.41327386946722294,0.3706181364791637,0.10321420283128337,0.050042249554032484,0.11491766105349244,0.0720279188460661,0.8967857971687166,1.0110276865321446,0.4087661247782094,0.217981798697872,0.5005761867588565,0.27102302289282,0.3335893180072832,26.932069510268562,0.32940739640576266,2.296412772759377,1.584454068839754,0.9726364449746495,5.810690423162583,0.6355877960315767,0.1350237471631286,2.941902109033028,2.266878896405359,16.634434275102798,0.2730801578572815,0.5317939864767659,0.7705487172550611,0.32940739640576266,2.7548130666997888,4.358223619571625,2.382277121374866,0.2730801578572815,13.214899297423889,13.214899297423889,42.61904833836858,28.74862570356473,104.00643826799298,80.1420275936697,80.1420275936697,0.0,42.61904833836858,0.00237472358394701,88.0124023071377,13.214899297423889
2021-07-27,2021,Q4,data/MSFT/transcripts/2021-07-27,MSFT,2021-06-30,2021,2.0799936835218875,2.0502611186933914,0.1604385440517951,74.1868174726989,16.95661496676435,91.14343243946325,97.5391322993353,-6.395699859872039,0.6968495406482926,0.41374154966198645,0.4204584850060669,0.35660426417056684,0.15186807523834064,0.04930807510358651,0.11591120376369834,0.07789998449751552,0.8481319247616593,1.0162346163917255,0.41374154966198645,0.20305351744717312,0.4773290700622588,0.2607178931803272,0.32310273975868004,34.52983725135624,0.3350793065289561,2.3507549933797223,1.2131535367873196,0.9227065884059883,5.307663125948407,0.65183678657684,0.13827113149718825,3.017138302112395,2.159957486382357,17.305168061644746,0.2560456920646494,0.4920696827873115,0.7158960810215764,0.3350793065289561,2.8134291377601586,3.5198388096714197,2.12919557472342,0.2560456920646494,14.360821337014395,14.360821337014395,44.18149375975038,30.97375592417061,125.41913519498092,89.78706737120211,89.78706737120211,4.535442831753549,44.18149375975038,0.0020666341909865225,89.80410694360998,14.360821337014395
2021-10-26,2022,Q1,data/MSFT/transcripts/2021-10-26,MSFT,2021-09-30,2022,2.1647874031392806,2.122429465527518,0.23799175442082257,54.31537833484123,22.496702330353216,76.81208066519444,97.82207240216913,-21.009991736974698,0.6988768012004325,0.4465873733918838,0.45289847077255774,0.45247920206545006,0.0009257454687195478,0.06113267624277767,0.1349208438063404,0.07939895641257012,0.9990742545312804,1.0141318312086174,0.4465873733918838,0.18883303817922711,0.4167576886128255,0.24769697599706955,0.29416299764067694,37.547309833024116,0.3874451356215858,2.207016805063891,1.656989286628396,0.9200377562028047,4.000586338317209,0.6014439858255803,0.1351060467834165,3.2663383468654335,2.493012112338613,17.381072807134302,0.20512070226773957,0.5415186353906922,0.7632436837815811,0.3874451356215858,7.55309325946445,4.223752151462995,2.4500798722044728,0.20512070226773957,13.93665504217716,13.93665504217716,46.73886091312311,25.823762009266034,113.08408756006406,86.31071556642216,86.31071556642216,1.0472970148202332,46.73886091312311,0.0019857747894568823,89.0726245108136,13.93665504217716
2022-01-25,2022,Q2,data/MSFT/transcripts/2022-01-25,MSFT,2021-12-31,2022,2.2472971229518772,2.208347310024513,0.26582376467552576,58.32044540674296,16.02063679245283,74.3410821991958,81.26533018867924,-6.924247989483447,0.6721311475409836,0.4300765542839468,0.4352575007732756,0.36276291370244357,0.1665556295802798,0.055128103434599826,0.11727392037997625,0.08462828906074658,0.8334443704197202,1.0120465680765947,0.4300765542839468,0.18811418700369284,0.40017498906318355,0.2317184424064916,0.28580355469063834,42.375238095238096,0.2261369315342329,2.127298293856634,1.543198090692124,1.107483348569936,5.617754223252732,0.6501105972250151,0.15196730799173885,1.9293804130579613,1.1479013990672884,16.70193204530313,0.24790833999467093,0.2799257655428395,0.5949585635359116,0.2261369315342329,2.897158863545418,2.4688832054560956,1.3768184843586575,0.24790833999467093,15.774524092244235,15.774524092244235,48.79526755335602,33.62751931787903,292.98683691236215,174.3150276243094,174.3150276243094,-3.9914403364265088,48.79526755335602,0.001843046595640965,96.75571299366898,15.774524092244235
2022-04-26,2022,Q3,data/MSFT/transcripts/2022-04-26,MSFT,2022-03-31,2022,1.987654799261354,1.9450922661707926,0.1613915468949754,59.464546191247976,18.997118155619596,78.46166434686756,92.70893371757926,-14.247269370711692,0.6836507293354943,0.4125607779578606,0.4090356564019449,0.33889789303079415,0.17147102526002972,0.04854225247891076,0.10267363924283715,0.07622170319798778,0.8285289747399703,0.9914555097230406,0.4125607779578606,0.17783446070451267,0.3761447055068621,0.22821777253542144,0.2733322331595356,40.485089463220675,0.41424212261149096,2.1151395742800325,1.5135068837580106,0.9707802300279764,4.737560679611651,0.5931694186074459,0.14323562783112356,3.3879620979580944,2.6752969438142267,13.967703189643668,0.2776781444285031,0.5143030794165316,0.7896478373906878,0.41424212261149096,14.514579759862778,4.753932584269663,2.542413620430646,0.2776781444285031,14.179413898504825,14.179413898504825,46.80240741491086,34.52544879842181,115.24328195151152,91.00160836681636,91.00160836681636,-3.196800814668687,46.80240741491086,0.0020106772981412775,96.4175521131366,14.179413898504825
2022-07-26,2022,Q4,data/MSFT/transcripts/2022-07-26,MSFT,2022-06-30,2022,1.7846069708251824,1.7452514671546664,0.14651563913253823,76.80497445290658,20.49911741432832,97.3040918672349,104.08424128066224,-6.780149413427338,0.6832353224718017,0.3959124650535043,0.3950062662681963,0.3227610141714065,0.18289647093278666,0.045883126850126084,0.10051518535864827,0.0761200779958333,0.8171035290672134,0.997711113275543,0.3959124650535043,0.16793662975550927,0.36789518559882795,0.2202140710011518,0.2689498358295437,41.399193548387096,0.40197486535008975,2.1906786276134547,1.1717991007885045,0.8646842105263158,4.390432923570283,0.5924314074886345,0.14215820633702445,3.2952903398447955,2.375970029435376,14.015119079475514,0.27670250896057347,0.4748674443266172,0.7210199358479841,0.40197486535008975,8.959257911967988,3.5844855188473295,2.141093627749283,0.27670250896057347,11.525905897611413,11.525905897611413,37.010458305215465,28.66707616487455,108.09479783759433,77.93850420236306,77.93850420236306,63.92757984767007,37.010458305215465,0.002413068805562511,78.7952255428251,11.525905897611413
2022-10-25,2023,Q1,data/MSFT/transcripts/2022-10-25,MSFT,2022-09-30,2023,1.8401858357459178,1.791346737003513,0.2618636212795661,56.165157016878815,24.858917939425318,81.02407495630413,96.73893347139528,-15.714858515091152,0.691712222177886,0.42931247755476637,0.43038984876900366,0.3502653525398029,0.1861672538475802,0.048795944233206594,0.10114884251523916,0.07899557627709759,0.8138327461524199,1.0025095269077051,0.42931247755476637,0.16755053031819092,0.3473145662168858,0.20724399378825248,0.2577828332934214,43.036,0.3848246574433496,2.0728944608967192,1.6024169570638447,0.9303389728460473,3.6204311152764763,0.5545450522216322,0.1393113645965357,3.110902507710876,2.268338473917125,14.381654820973582,0.26321485532011846,0.4628306931088145,0.7291576860074145,0.3848246574433496,7.142241379310345,3.692185261817603,2.127476155539252,0.26321485532011846,10.006195337796573,10.006195337796573,34.650159610550254,24.731363921166555,102.67427135678392,74.86573411500991,74.86573411500991,5.036205016673923,34.650159610550254,0.002660739376921745,71.35923497707344,10.006195337796573
2023-01-24,2023,Q2,data/MSFT/transcripts/2023-01-24,MSFT,2022-12-31,2023,1.9313125627156809,1.8948456888323257,0.19146332509361463,61.14034921417332,15.33623055809698,76.4765797722703,79.0176120768527,-2.5410323045824015,0.6684550780139155,0.3867328947617874,0.38559538931124043,0.3113921170872277,0.1924381729681892,0.04505530075270469,0.08968744539577145,0.07212357778767758,0.8075618270318108,0.9970586793470269,0.3867328947617874,0.164898286115561,0.3282478595142408,0.1941387428219401,0.24712846865364851,41.63061224489796,0.18586352596732875,1.990608072689149,1.4720229955627495,1.1389865833007686,5.868456375838926,0.5472872721235954,0.1446899207794773,1.4995302643940411,0.6574956381693733,13.353241175681116,0.30843226788432265,0.21182247331601797,0.43846773471762285,0.18586352596732875,2.7953465098824117,1.7808415683774306,0.9852733686067019,0.30843226788432265,9.757223156561244,9.757223156561244,33.87678578876524,27.197851141552512,364.74766687078994,159.93008323637338,159.93008323637338,-4.260996678843228,33.87678578876524,0.002835079380711662,74.81990521714262,9.757223156561244
2023-04-25,2023,Q3,data/MSFT/transcripts/2023-04-25,MSFT,2023-03-31,2023,1.9125579115659754,1.8789837905964453,0.30997420966029104,63.71530733866848,16.0546875,79.76999483866848,85.40736607142857,-5.6373712327600884,0.6948748510131109,0.4228768185859962,0.42894980797245397,0.3461982329681972,0.1929166850438848,0.04814411399465387,0.09399382586050144,0.07592468673254144,0.8070833149561152,1.0143611309949894,0.4228768185859962,0.15923154637873335,0.310874601274893,0.17733088807004496,0.23715052604768716,45.064516129032256,0.40383662139387333,1.952343039710709,1.4125334045964724,1.0537732767069585,5.605839416058394,0.5181500034310026,0.13906516385679105,3.284639161403037,2.396720870850692,14.032925682031985,0.27646319471009345,0.46239854702310007,0.7296755451904586,0.40383662139387333,3.91369095276221,3.69925836234297,2.095062575004286,0.27646319471009345,11.019145482656421,11.019145482656421,40.585736988478345,29.308163014372372,120.28935179993272,87.77219835522278,87.77219835522278,2.479921485831509,40.585736988478345,0.0023582439692187394,81.56300247024478,11.019145482656421
2023-07-25,2023,Q4,data/MSFT/transcripts/2023-07-25,MSFT,2023-06-30,2023,1.76916725076573,1.745163179675273,0.3332149132492871,77.98537080211429,13.39684429889848,91.38221510101278,96.96635903542722,-5.584143934414442,0.701098079695314,0.4316503230169606,0.4400683407784442,0.357383117692075,0.18789177821814212,0.04874313066780589,0.09737517153760734,0.07879100923570707,0.8121082217818579,1.0195019378246888,0.4316503230169606,0.14555459541332505,0.2907774593522546,0.16916922159596798,0.22527311524185914,50.3195020746888,0.4797798715917619,1.9977209137681053,1.1540626026947092,0.9281569494335452,6.718,0.5108694663914827,0.13638901295221081,3.8700564971751414,2.6670702179176757,14.965832660747916,0.2516806931925701,0.5120219259997508,0.689155370177268,0.4797798715917619,5.4831332189822755,3.2170412613217043,2.055440451525327,0.2516806931925701,12.275906955092303,12.275906955092303,45.05462563847016,31.517035506199893,127.68317748524738,87.99354744525547,87.99354744525547,3.2304961393854863,45.05462563847016,0.001996386153950461,87.91511742254926,12.275906955092303
2023-10-24,2024,Q1,data/MSFT/transcripts/2023-10-24,MSFT,2023-09-30,2024,1.663455990768639,1.6394159882043722,0.6446887621001346,58.84548012102553,16.562384983437614,75.40786510446316,106.58998895841002,-31.182123853946848,0.7115558150644938,0.4758745156324646,0.48275740042818976,0.39441230072367606,0.18300102624248643,0.05000392565923035,0.10099495274427539,0.08378687385706231,0.8169989737575135,1.0144636549544526,0.4758745156324646,0.19065020133023766,0.38506392888534485,0.15969694662301073,0.27801166491660206,51.22857142857143,0.35984656837943735,2.019740478628451,1.5294292750250318,0.8443569689749831,5.434,0.47921347838252626,0.1267808472694236,4.116704805491991,2.7818010499394266,19.376093686902678,0.22659369252164552,0.5411292177574889,0.6757348853938463,0.35984656837943735,1.0347475977804845,3.0838963396188364,2.043225547835382,0.22659369252164552,10.627811330500105,10.627811330500105,41.50444556505122,26.307778363465076,113.50560098712862,76.699694274597,76.699694274597,2.367700052711861,41.50444556505122,0.0021532955899112283,74.07008351717617,10.627811330500105
2024-01-30,2024,Q2,data/MSFT/transcripts/2024-01-30,MSFT,2023-12-31,2024,1.2179629139948436,1.2046175712302505,0.14299762014940173,62.153982586262494,7.407124292921572,69.56110687918407,81.1573153951995,-11.596208516015437,0.6836020638503708,0.43585940019348596,0.427700741696227,0.3526281844566269,0.17552589911784663,0.04647673613029637,0.09178739906323971,0.07733548472000504,0.8244741008821533,0.9812814442142646,0.43585940019348596,0.18780681658796577,0.37090167374553024,0.15864630856368028,0.270553082579705,29.73817381738174,0.2133319754678978,1.97491060486511,1.4480166234736522,1.1089573325798248,12.15046439628483,0.4818734169347194,0.13180096821220763,2.5367330462863293,1.2268568353067815,10.896393972012918,0.25486968449931413,0.30398258626249597,0.4836365565162043,0.2133319754678978,0.6436448055716774,1.9366204417051875,1.2314978117447253,0.25486968449931413,11.729352158074102,11.729352158074102,45.06174266365689,31.94706538637403,306.50683044527307,148.23790802524798,148.23790802524798,-15.973532693187002,45.06174266365689,0.0019944686735453676,85.81776007666048,11.729352158074102
2024-04-25,2024,Q3,data/MSFT/transcripts/2024-04-25,MSFT,2024-03-31,2024,1.2417633410672855,1.2307614427336004,0.16565281586163258,64.0597820815416,6.342069710888949,70.40185179243053,87.96703593623344,-17.565184143802924,0.7008471014258463,0.4458760386692101,0.43207022535484496,0.3546671408710272,0.17914468514984846,0.04530277218522534,0.08666334850208571,0.07540943267259057,0.8208553148501515,0.9690366556687575,0.4458760386692101,0.1650116153012235,0.3156641069397042,0.14420743044521822,0.23992758126840869,34.47625,0.39940684010962196,1.9129811338642397,1.4049376547275658,1.023110521368939,14.190950920245399,0.44583627636112033,0.12773320943678695,4.2951150585385545,2.821289193917373,10.767460637868389,0.2539769360499567,0.5159720650522164,0.6568599805746154,0.39940684010962196,1.4008514747191012,2.9142622352081813,1.9315541031227306,0.2539769360499567,12.4627878507774,12.4627878507774,51.00358353002037,35.95172603582661,150.4879403768185,98.84950559263089,98.84950559263089,105.69807454532666,51.00358353002037,0.0017660969587166943,95.82334952613698,12.4627878507774
2024-07-30,2024,Q4,data/MSFT/transcripts/2024-07-30,MSFT,2024-06-30,2024,1.2749549031815206,1.2650096579027186,0.14618552751305014,79.1502773185842,5.69701280227596,84.84729012086018,100.57102214996952,-15.723732029109343,0.6958919770729372,0.43142737960974553,0.420998964883279,0.34044525468506187,0.1913394495412844,0.04302536497169846,0.08207779437344725,0.07218056384845829,0.8086605504587155,0.9758281110116384,0.43142737960974553,0.1310656958819751,0.25002886653232864,0.13718766570790417,0.20001847415406251,39.835948644793156,0.5540989467725357,1.9076606189729475,1.1370775068512402,0.894889979996363,15.797752808988765,0.41880402712355713,0.12637968771660585,5.004036055428495,3.137629490111664,10.161576752320732,0.2529497186422218,0.5746442751865527,0.6270197607205269,0.5540989467725357,4.159583985685529,2.681107186621495,1.9126343394868104,0.2529497186422218,12.644934538154107,12.644934538154107,52.44911845134179,38.51508996641859,145.56530700626018,91.2723239682753,91.2723239682753,113.61951540093663,52.44911845134179,0.0016418871075127264,100.30835367452157,12.644934538154107
