period_end,quarter_rank,actual_revenue,actual_ebitda,actual_ebit,actual_netIncome,actual_eps,est_revenue,est_ebitda,est_ebit,est_netIncome,est_eps,surprise_revenue,surprise_revenue_pct,surprise_ebitda,surprise_ebitda_pct,surprise_ebit,surprise_ebit_pct,surprise_netIncome,surprise_netIncome_pct,surprise_eps,surprise_eps_pct
2020-12-31,1,43076000000,21669000000,18908000000,15463000000,2.05,40217191298,16516006097,13641006097,11785823170,1.64156,2858808702,7.108424556098149,5152993903,31.200000004456285,5266993903,38.611476789518804,3677176830,31.20000000814538,0.4084399999999999,24.88121055581276
2021-03-31,2,41706000000,20805000000,17869000000,15457000000,2.05,41035485410,17882949437,14653617977,13286073033,1.7813,670514590,1.6339872266665116,2922050563,16.339869288867128,3215382023,21.942581197672776,2170926967,16.339869287244195,0.2686999999999997,15.084488856453135
2021-06-30,3,46152000000,23302000000,19958000000,16458000000,2.19,44221136327,19990663157,16381500000,14119231578,1.91602,1930863673,4.36638185577578,3311336843,16.56441718313127,3576500000,21.832555016329398,2338768422,16.56441718573532,0.2739799999999999,14.299433200070974
2021-09-30,4,45317000000,24275000000,21063000000,20505000000,2.73,44011798400,21800364077,18174902912,18414684465,2.07687,1305201600,2.9655720680570963,2474635923,11.351351354773065,2888097088,15.890577803819411,2090315535,11.351351357515645,0.65313,31.447803666093687
2021-12-31,5,51728000000,26536000000,23040000000,18765000000,2.5,50738946323,24583134198,20609774891,17384025973,2.31896,989053677,1.9492988102349718,1952865802,7.943925238625099,2430225109,11.791614036799816,1380974027,7.943925240015516,0.18103999999999987,7.806947942180971
2022-03-31,6,49360000000,24466000000,20693000000,16728000000,2.23,49022594536,24130849315,20085041095,16498849315,2.18879,337405464,0.6882652115693806,335150685,1.3888888891766717,607958905,3.0269238789426534,229150685,1.3888888893097937,0.04120999999999997,1.8827754147268567
2022-06-30,7,51865000000,24962000000,20983000000,16740000000,2.24,52384293387,25616026200,21072008733,17178602620,2.29224,-519293387,-0.9913150553804567,-654026200,-2.5531914860393137,-89008733,-0.422402696049604,-438602620,-2.5531914888662812,-0.05223999999999984,-2.2789934736327715
2022-09-30,8,50122000000,24862000000,22072000000,17556000000,2.35,49609203885,23980400485,19992393203,20256152911,2.30459,512796115,1.033671324758047,881599515,3.6763335772955505,2079606797,10.401990276421436,-2700152911,-13.330038151191562,0.04540999999999995,1.9704155619871624
2022-12-31,9,52747000000,24477000000,20829000000,16425000000,2.2,52986736747,27041447617,22670752380,19122428570,2.29332,-239736747,-0.45244670972037804,-2564447617,-9.483396204675902,-1841752380,-8.123913794871592,-2697428570,-14.106098292514108,-0.09331999999999985,-4.069209704707579
2023-03-31,10,52857000000,26718000000,23169000000,18299000000,2.46,51018607204,26543934246,22093545204,18148734246,2.2391,1838392796,3.603377075052462,174065754,0.6557647121440959,1075454796,4.867733023694589,150265754,0.8279682316309123,0.22089999999999987,9.865570988343524
2023-06-30,11,56189000000,29083000000,25209000000,20081000000,2.7,55485385195,28177628820,23179209606,18896462881,2.55063,703614805,1.2681083541678384,905371180,3.213085053336294,2029790394,8.756943953233778,1184537119,6.268565320714213,0.14937000000000022,5.8562002328836495
2023-09-30,12,56517000000,31730000000,27809000000,22291000000,3.0,54523411175,26378440533,21991632523,22281768202,2.65401,1993588825,3.656390497288067,5351559467,20.2876264057577,5817367477,26.452640434564795,9231798,0.04143207090347237,0.34599,13.036499485683928
2023-12-31,13,62020000000,33394000000,27435000000,21870000000,2.94,61140881926,29745592379,24937827618,21034671426,2.77132,879118074,1.4378563839887257,3648407621,12.265372208810769,2497172382,10.013592283385396,835328574,3.971198584863505,0.16868000000000016,6.086630197884047
2024-03-31,14,61858000000,33554000000,27527000000,21939000000,2.95,60860359387,29198327670,24302899724,19963607670,2.82465,997640613,1.6392289218277272,4355672330,14.917540412683506,3224100276,13.266319297758875,1975392330,9.89496669466456,0.12535000000000007,4.437717947356312
2024-06-30,15,64727000000,34331000000,27951000000,22036000000,2.96,64382257202,33727756307,28319480479,21913750002,2.9375,344742798,0.5354624285979379,603243693,1.788567515458478,-368480479,-1.3011555041528486,122249998,0.5578689087392282,0.022499999999999964,0.7659574468085095
2024-09-30,16,65585000000,38234000000,30851000000,24667000000,3.32,64562402034,33822128286,28398719827,23135101203,3.10122,1022597966,1.5838908308607804,4411871714,13.044334988896033,2452280173,8.635178585298418,1531898797,6.621534885705856,0.21877999999999975,7.054643011459998
2024-12-31,17,69632000000,36786000000,29959000000,24108000000,3.24,68865707131,36076488912,30291591714,23271395403,3.11949,766292869,1.112735062085861,709511088,1.9666855323163053,-332591714,-1.097967109619679,836604597,3.59499111468043,0.12051000000000034,3.863131473413935
2025-03-31,18,70066000000,40711000000,31971000000,25824000000,3.47,68439856878,35853399909,30104275232,24037761203,3.22222,1626143122,2.376017712747035,4857600091,13.548506148173228,1866724768,6.2008626801808,1786238797,7.4309698890638405,0.2477800000000001,7.689729441192722
2025-06-30,19,76441000000,44434000000,33231000000,27233000000,3.66,73926767276,38727812594,32517773277,25175336603,3.37471,2514232724,3.400977503335567,5706187406,14.734081332763022,713226723,2.193344288750759,2057663397,8.173330229693136,0.28529000000000027,8.453763434487712
2025-09-30,20,77673000000,48060000000,34999000000,27747000000,3.73,75494678452,39549189917,33207442013,27402967203,3.67332,2178321548,2.885397477896394,8510810083,21.51955602848309,1791557987,5.395049658744096,344032797,1.2554581934555475,0.056680000000000064,1.543018304966626
