ticker,event_date,window_start,window_end,symbol,symbols,publishedDate,publishedDateET,date_et,title,text,site,url,image
ORCL,2023-03-09,2023-02-23,2023-03-23,ORCL,,2023-02-24 08:00:31,2023-02-24T08:00:31-05:00,2023-02-24,Why Software Stocks Are Looking Tasty To Private Equity Firms,"Look for private equity firms to keep on targeting software companies in 2023, though rising interest rates could get in the way of some deals for software stocks. The post Why Software Stocks Are Looking Tasty To Private Equity Firms appeared first on Investor's Business Daily.",investors.com,https://www.investors.com/news/technology/private-equity-firms-acquire-software-stocks/,https://images.financialmodelingprep.com/news/why-software-stocks-are-looking-tasty-to-private-equity-firms-20230224.jpg
ORCL,2023-03-09,2023-02-23,2023-03-23,ORCL,,2023-02-28 02:00:00,2023-02-28T02:00:00-05:00,2023-02-28,KDDI Makes Mobile Payment and Customer Loyalty Program Smarter with Oracle,"Japan's leading telecommunications carrier chooses Oracle Database to speed payment processing by more than 5X and application development by 30 percent BARCELONA, Spain and TOKYO , Feb. 28, 2023 /PRNewswire/ -- Mobile World Congress -- KDDI Corporation, one of Japan's top three telecommunications carriers and the operator of the ""au"" mobile phone service, has chosen Oracle Database to modernize its online payment brand, au PAY, and customer loyalty program, au Ponta Points Program. By working with Oracle, au Pay payment processing is now five times faster than before, while au Ponta Points Program's processing performance has improved by 200 percent.",prnewswire.com,https://www.prnewswire.com/news-releases/kddi-makes-mobile-payment-and-customer-loyalty-program-smarter-with-oracle-301757285.html,https://images.financialmodelingprep.com/news/kddi-makes-mobile-payment-and-customer-loyalty-program-smarter-20230228.jpg
ORCL,2023-03-09,2023-02-23,2023-03-23,ORCL,,2023-03-01 20:39:00,2023-03-01T20:39:00-05:00,2023-03-01,Salesforce's Marc Benioff says he's following 'the Oracle playbook' to improve profits — and Larry Ellison is helping him,"As Marc Benioff focuses on improving Salesforce's profits, he's leaning on Oracle's Larry Ellison and it's uprooting Salesforce's long-held culture.",businessinsider.com,https://www.businessinsider.com/oracle-larry-ellison-helps-marc-benioff-improve-salesforce-profits-2023-3,https://images.financialmodelingprep.com/news/salesforces-marc-benioff-says-hes-following-the-oracle-playbook-20230301.jpg
ORCL,2023-03-09,2023-02-23,2023-03-23,ORCL,,2023-03-01 13:32:13,2023-03-01T13:32:13-05:00,2023-03-01,Oracle (ORCL) to Enhance KDDI's Payment and Loyalty Program,Oracle (ORCL) partners with KDDI to speed up processing of its online payment and customer loyalty program.,zacks.com,https://www.zacks.com/stock/news/2060589/oracle-orcl-to-enhance-kddi-s-payment-and-loyalty-program,https://images.financialmodelingprep.com/news/oracle-orcl-to-enhance-kddis-payment-and-loyalty-program-20230301.jpg
ORCL,2023-03-09,2023-02-23,2023-03-23,ORCL,,2023-03-01 02:00:00,2023-03-01T02:00:00-05:00,2023-03-01,AT&T Mexico Transforms its Technology Strategy with Oracle Cloud Infrastructure,"Relationship brings connectivity and communication services to over 21 million users nationwide BARCELONA, Spain and MEXICO CITY , March 1, 2023 /PRNewswire/ -- Mobile World Congress -- AT&T Mexico is moving critical IT and business processes to Oracle Cloud Infrastructure (OCI) to expand the benefits of mobile internet to more than 21 million subscribers and business customers in industries such as education, health and banking nationwide. With OCI, the company will be able to manage OSS/BSS workloads, analytics, and databases more efficiently in the cloud.",prnewswire.com,https://www.prnewswire.com/news-releases/att-mexico-transforms-its-technology-strategy-with-oracle-cloud-infrastructure-301758906.html,https://images.financialmodelingprep.com/news/att-mexico-transforms-its-technology-strategy-with-oracle-cloud-20230301.jpg
ORCL,2023-03-09,2023-02-23,2023-03-23,ORCL,,2023-03-02 16:01:00,2023-03-02T16:01:00-05:00,2023-03-02,Oracle Sets the Date for its Third Quarter Fiscal Year 2023 Earnings Announcement,"Earnings Results to be released on March 9, 2023, After the Close of the Market AUSTIN, Texas , March 2, 2023 /PRNewswire/ -- Oracle Corporation today announced that its third quarter fiscal year 2023 results will be released on Thursday, March 9th, after the close of the market. Oracle will host a conference call and live webcast at 4:00 p.m.",prnewswire.com,https://www.prnewswire.com/news-releases/oracle-sets-the-date-for-its-third-quarter-fiscal-year-2023-earnings-announcement-301760859.html,https://images.financialmodelingprep.com/news/oracle-sets-the-date-for-its-third-quarter-fiscal-20230302.jpg
ORCL,2023-03-09,2023-02-23,2023-03-23,ORCL,,2023-03-02 02:00:00,2023-03-02T02:00:00-05:00,2023-03-02,Vivo Migrates to Oracle Cloud Infrastructure,"Major Brazilian telecommunications company moves to OCI to speed up new service offerings by 30 percent and reduce expenses by 25 percent AUSTIN, Texas , March 2, 2023 /PRNewswire/ -- Vivo, the Brazilian branch of Telefónica, is migrating essential data and processes from its data center in Campinas, São Paulo to Oracle Cloud Infrastructure (OCI) in order to reduce IT costs and accelerate new service offerings. One of the main strengths of Vivo is its focus on constant innovation to bring quality products and services to customers across the country.",prnewswire.com,https://www.prnewswire.com/news-releases/vivo-migrates-to-oracle-cloud-infrastructure-301760129.html,https://images.financialmodelingprep.com/news/vivo-migrates-to-oracle-cloud-infrastructure-20230302.jpg
ORCL,2023-03-09,2023-02-23,2023-03-23,ORCL,,2023-03-03 13:42:08,2023-03-03T13:42:08-05:00,2023-03-03,Oracle Reports After The Close On 3/9 -- Options Contracts Expire The Next Day,"According to NextEarningsDate.com, the Oracle next earnings date is projected to be 3/9 after the close, with earnings estimates of $1.20/share on $12.42 Billion of revenue.",forbes.com,https://www.forbes.com/sites/dividendchannel/2023/03/03/oracle-reports-after-the-close-on-39options-contracts-expire-the-next-day/,https://images.financialmodelingprep.com/news/oracle-reports-after-the-close-on-39-options-contracts-20230303.jpg
ORCL,2023-03-09,2023-02-23,2023-03-23,ORCL,,2023-03-04 04:44:42,2023-03-04T04:44:42-05:00,2023-03-04,"How To Allocate $25,000 Among 10 Dividend Income And Dividend Growth Companies And ETFs","In this article, I will show you how you could allocate $25,000 among 10 dividend income and dividend growth companies as well as ETFs. The 10 selected picks provide you with a Weighted Average Dividend Yield [TTM] of 3.25% while they have shown a Weighted Average Dividend Growth Rate of 9.30%.",seekingalpha.com,https://seekingalpha.com/article/4584559-allocate-25000-10-dividend-income-dividend-growth-companies-etfs,https://images.financialmodelingprep.com/news/how-to-allocate-25000-among-10-dividend-income-and-20230304.jpg
ORCL,2023-03-09,2023-02-23,2023-03-23,ORCL,,2023-03-06 15:41:43,2023-03-06T15:41:43-05:00,2023-03-06,3 Stocks to Buy Before Earnings This Week,"Earnings season is in full swing. Granted, company earnings haven't done much good to the stock market, but smart investors know that buying stocks before earnings could increase their chances of making big money.",investorplace.com,https://investorplace.com/2023/03/ulta-orcl-asan-3-stocks-to-buy-before-earnings-this-week/,https://images.financialmodelingprep.com/news/3-stocks-to-buy-before-earnings-this-week-20230306.png
