ticker,earnings_date,announce_timing,pre_date,react_date,d5,d10,d20,pre_adj_close,react_adj_close,adj_close_p5,adj_close_p10,adj_close_p20,delta_react_vs_pre,delta_p5_vs_pre,delta_p10_vs_pre,delta_p20_vs_pre,delta_drift_5_vs_react,delta_drift_10_vs_react,delta_drift_20_vs_react,retpct_react_vs_pre,retpct_p5_vs_pre,retpct_p10_vs_pre,retpct_p20_vs_pre,retpct_drift_5_vs_react,retpct_drift_10_vs_react,retpct_drift_20_vs_react,eps_est,eps_actual,revenue_est,revenue_actual,eps_surprise_pct,revenue_surprise_pct,km_freeCashFlowYield,km_earningsYield,km_enterpriseValueOverEBITDA,km_peRatio,km_pfcfRatio,km_pocfratio,km_priceToSalesRatio,km_evToSales,km_pbRatio,km_roic,km_incomeQuality,km_netDebtToEBITDA,km_debtToEquity,km_capexToRevenue,km_researchAndDdevelopementToRevenue,km_freeCashFlowPerShare,km_operatingCashFlowPerShare,km_revenuePerShare,km_cashPerShare,km_bookValuePerShare,km_enterpriseValue,km_marketCap,rt_operatingProfitMargin,rt_netProfitMargin,rt_grossProfitMargin,rt_returnOnEquity,rt_returnOnAssets,rt_returnOnCapitalEmployed,rt_ebitPerRevenue,rt_interestCoverage,rt_debtEquityRatio,rt_debtRatio,rt_cashFlowToDebtRatio,rt_operatingCashFlowSalesRatio,rt_enterpriseValueMultiple,rt_effectiveTaxRate,rt_priceEarningsRatio,rt_currentRatio,rt_priceToFreeCashFlowsRatio,rt_quickRatio,rt_cashRatio,rt_priceToOperatingCashFlowsRatio,rt_cashConversionCycle,rt_daysOfSalesOutstanding,rt_daysOfInventoryOutstanding,rt_priceFairValue,rt_daysOfPayablesOutstanding,rt_receivablesTurnover,rt_inventoryTurnover,rt_assetTurnover,rt_dividendYield,rt_payoutRatio,mkt_pre_adj_close,mkt_react_adj_close,mkt_adj_close_p5,mkt_adj_close_p10,mkt_adj_close_p20,mkt_retpct_react_vs_pre,mkt_retpct_p5_vs_pre,mkt_retpct_p10_vs_pre,mkt_retpct_p20_vs_pre,mkt_retpct_drift_5_vs_react,mkt_retpct_drift_10_vs_react,mkt_retpct_drift_20_vs_react,abn_retpct_react_vs_pre,abn_retpct_p5_vs_pre,abn_retpct_p10_vs_pre,abn_retpct_p20_vs_pre,abn_retpct_drift_5_vs_react,abn_retpct_drift_10_vs_react,abn_retpct_drift_20_vs_react
PLTR,2021-02-16,bmo,2021-02-12,2021-02-16,2021-02-23,2021-03-02,2021-03-16,31.90999984741211,27.84000015258789,26.75,24.479999542236328,25.61000061035156,-4.069999694824219,-5.159999847412109,-7.430000305175781,-6.29999923706055,-1.0900001525878906,-3.3600006103515625,-2.2299995422363317,-12.754621480057116,-16.170479072661557,-23.28423798403231,-19.74302496767789,-3.915230411687221,-12.06896764344748,-8.010055783096103,0.02411,0.07,322090999.0,322091000.0,190.33596018249693,3.104712652960538e-07,-0.0005549863272639,-0.0035718832376815,-265.5190713481094,-69.99108967578518,-1801.846191292464,-2270.9291810531495,128.94105350071874,124.114880152193,27.277102796689764,-0.0703993038992776,0.1232818535421287,10.324636853326602,0.3000597681521132,0.0147815368948526,0.2922466011158337,-0.0130699280070667,-0.0103702044944786,0.1826415975410711,1.1405200576579286,0.8633614858414483,39976285863.1,41530752863.1,-0.4861110679901022,-0.4605623876482112,0.7811084445079186,-0.0974306262520114,-0.0551357663842908,-0.07503398938314,-0.4861110679901022,-86.31312017640573,0.3000597681521132,0.1698031298225165,-0.0400301188996095,-0.0567789848210598,-265.5190713481094,0.048693053560435,-69.99108967578518,3.7385608034142455,-1801.846191292464,3.7385608034142455,3.330981098765698,-2270.9291810531495,22.968924198736207,43.8505888087528,0.0,27.277102796689764,20.881664610016596,2.0524239798129127,0.0,0.1197140015402318,0.0,0.0,3934.830078125,3932.590087890625,3881.3701171875,3870.2900390625,3962.7099609375,-0.056927241835114106,-1.358634550312643,-1.6402242989169702,0.7085409600656734,-1.3024487566309917,-1.5841988978195665,0.7659042100426783,-12.697694238222002,-14.811844522348913,-21.64401368511534,-20.451565927743562,-2.6127816550562293,-10.484768745627914,-8.77595999313878
PLTR,2021-05-11,bmo,2021-05-10,2021-05-11,2021-05-18,2021-05-25,2021-06-09,18.469999313354492,20.209999084472656,21.239999771118164,21.479999542236328,24.170000076293945,1.739999771118164,2.770000457763672,3.010000228881836,5.700000762939453,1.0300006866455078,1.270000457763672,3.960000991821289,9.420681298347857,14.997295943378086,16.296699192108232,30.86086071924292,5.096490516107233,6.284020362669951,19.59426606240551,0.03667,0.04,341234000.0,341234000.0,9.080992637032995,0.0,0.0027389751375055,-0.0029111085719432,-351.516169998699,-85.87793750101235,365.10006473104767,362.88849188490855,124.29819367354952,118.76910513020393,23.486217350159997,-0.0479318476004858,-0.9466041433824124,16.36422221258511,0.2506856528694427,0.0020748225557828,0.2885732371334626,0.0637907309525038,0.0641794945853133,0.1873719907882786,1.284587608543575,0.9916454256028308,40528056820.0,42414769820.0,-0.3341226255296952,-0.3618455370801268,0.7828147253790654,-0.068370928650572,-0.0409643071012562,-0.0485877406023032,-0.3341226255296952,-61.96413043478261,0.2506856528694427,0.1501978146663194,0.2581727498431715,0.3425244846644824,-351.516169998699,-0.0257701126507825,-85.87793750101235,3.878965169121634,365.10006473104767,3.878965169121634,3.504113081276044,362.88849188490855,19.00266562298248,39.9315425778205,0.0,23.486217350159997,20.928876954838017,2.2538573315719947,0.0,0.1132093750051838,0.0,0.0,4188.43017578125,4152.10009765625,4127.830078125,4188.1298828125,4219.5498046875,-0.867391280271812,-1.4468451212737876,-0.007169582782740047,0.7429902755975881,-0.5845239507821565,0.8677484720704953,1.624472085085893,10.28807257861967,16.444141064651873,16.303868774890972,30.11787044364533,5.681014466889389,5.416271890599456,17.96979397731962
PLTR,2021-08-12,bmo,2021-08-11,2021-08-12,2021-08-19,2021-08-26,2021-09-10,22.350000381469727,24.88999938964844,24.15999984741211,24.8700008392334,26.280000686645508,2.5399990081787145,1.8099994659423828,2.520000457763672,3.930000305175781,-0.7299995422363317,-0.0199985504150426,1.3900012969970668,11.36464861219697,8.098431476730727,11.275169640949944,17.58389368276756,-2.932903013810173,-0.0803477336498437,5.584577465177265,0.0354,0.04,352290000.0,375642000.0,12.994350282485875,6.6286298220216295,0.0004415738669273,-0.0027748291152585,-344.5229655336276,-90.09563818732862,2264.626770053961,2195.2445784615384,132.9505597350669,127.38312052432902,24.138572879263663,-0.0578722322741289,-0.1641651031894934,15.057808753752996,0.120732946891752,0.0018554900676708,0.2942269501280474,0.0116398871322058,0.0120077736479246,0.1982691915891747,1.2356954427464075,1.0920281050519212,47850450160.0,49941814160.0,-0.3890619259827176,-0.3689150840427854,0.7579450647158731,-0.0669804148261713,-0.045056878700822,-0.0610710372649161,-0.3890619259827176,-247.7084745762712,0.120732946891752,0.0812155278137952,0.0910757750448373,0.0605629828400445,-344.5229655336276,0.0392468160925118,-90.09563818732862,3.9006835768679697,2264.626770053961,3.9006835768679697,3.42983301737803,2195.2445784615384,27.62067906622423,58.21984762087307,0.0,24.138572879263663,30.59916855464883,1.5458645750170783,0.0,0.1221334682416957,0.0,0.0,4442.41015625,4460.830078125,4405.7998046875,4470.0,4458.580078125,0.4146380281677686,-0.8241101175899601,0.6210557508109504,0.36398984574286253,-1.233633034070436,0.20556537044456036,-0.05043904297169499,10.9500105840292,8.922541594320688,10.654113890138994,17.219903837024695,-1.699269979739737,-0.28591310409440407,5.63501650814896
PLTR,2021-11-09,bmo,2021-11-08,2021-11-09,2021-11-16,2021-11-23,2021-12-08,26.75,24.25,23.1299991607666,20.59000015258789,19.81999969482422,-2.5,-3.6200008392333984,-6.159999847412109,-6.930000305175781,-1.1200008392333984,-3.65999984741211,-4.430000305175781,-9.345794392523366,-13.532713417694954,-23.02803681275555,-25.906543196918808,-4.618560161787211,-15.092782875926224,-18.268042495570235,0.03657,0.04,385020000.0,392146000.0,9.379272627837032,1.8508129447820896,0.0020204744887668,-0.0021628171970777,-465.3332385192514,-115.5899815933501,494.9332473929676,468.52515353248737,120.42467805358208,115.1413371550392,21.00661896322867,-0.0355478795035104,-0.9868412034815982,21.352141561546706,0.1170909443536993,0.0137142798855528,0.2405124621952028,0.0485722067099539,0.051309945301225,0.1996268571239491,1.2640762168504809,1.14440120240583,45152214800.0,47224055800.0,-0.2344560444324308,-0.2604565646468407,0.7786436684296155,-0.0454334767461308,-0.0316769980216026,-0.0361571296097479,-0.2344560444324308,-150.9704433497537,0.1170909443536993,0.0816378115495109,0.3829128470863551,0.257029269710771,-465.3332385192514,-0.0142801815310976,-115.5899815933501,4.125389393243523,494.9332473929676,4.125389393243523,3.42632012196464,468.52515353248737,21.723061041863986,40.02705624945811,0.0,21.00661896322867,18.30399520759412,2.2484791147042804,0.0,0.1216210390571427,0.0,0.0,4701.7001953125,4685.25,4700.89990234375,4690.7001953125,4701.2099609375,-0.3498775895770745,-0.017021352606616524,-0.23395792039158092,-0.010426746807223886,0.3340249152926633,0.11632667013499187,0.34064267515074853,-8.995916802946292,-13.515692065088338,-22.794078892363967,-25.896116450111585,-4.952585077079874,-15.209109546061216,-18.60868517072098
PLTR,2022-02-17,bmo,2022-02-16,2022-02-17,2022-02-25,2022-03-04,2022-03-18,13.970000267028809,11.770000457763672,11.470000267028809,10.960000038146973,12.81999969482422,-2.1999998092651367,-2.5,-3.010000228881836,-1.150000572204588,-0.3000001907348633,-0.8100004196166992,1.0499992370605489,-15.74802982973057,-17.89548999437285,-21.546171591605944,-8.231929493364099,-2.548854537528744,-6.881906441069086,8.920978727472795,0.03575,0.02,417667268.0,432867000.0,-44.05594405594405,3.639196356655843,0.0023907427035866,-0.0042634452049803,-291.42100403398996,-58.63802347171358,418.2800593722526,392.1160097188179,84.63158993409061,79.94053933425279,15.9902849111535,-0.0224346823906983,-0.5981701539170743,17.101093977648834,0.1135179373469574,0.0135006826577216,0.1944615782676896,0.0435354246323127,0.0464403379322823,0.2151678825150465,1.2550314052741771,1.1388164814560753,34603621440.0,36634222440.0,-0.1361688463200012,-0.3608221462943583,0.7977138474404378,-0.0681737035307263,-0.0480955826879551,-0.0227808806484065,-0.1361688463200012,-98.0748752079867,0.1135179373469574,0.0800852976951146,0.3592337535999508,0.2158330387855854,-291.42100403398996,-0.2679449919631115,-58.63802347171358,4.33785665264271,418.2800593722526,4.33785665264271,3.470397432964529,392.1160097188179,-37.29580850973999,39.69595741879145,0.0,15.9902849111535,76.99176592853146,2.2672333872817836,0.0,0.1332944310151041,0.0,0.0,4475.009765625,4380.259765625,4384.64990234375,4328.8701171875,4463.1201171875,-2.1173138152195015,-2.019210415480066,-3.2656833412985753,-0.265689888071996,0.10022548783983343,-1.1732100648639832,1.8916766583745526,-13.630716014511068,-15.876279578892783,-18.280488250307368,-7.9662396052921025,-2.6490800253685776,-5.708696376205102,7.029302069098242
PLTR,2022-05-09,bmo,2022-05-06,2022-05-09,2022-05-16,2022-05-23,2022-06-07,9.479999542236328,7.460000038146973,8.039999961853027,8.010000228881836,9.130000114440918,-2.0199995040893555,-1.4399995803833008,-1.4699993133544922,-0.3499994277954101,0.5799999237060547,0.5500001907348633,1.670000076293945,-21.30801267541874,-15.189869724862938,-15.506322619586545,-3.6919772647251103,7.774797865150207,7.372656674563238,22.386059889468378,0.037,0.02,443415393.0,446357000.0,-45.945945945945944,0.6633975830424091,0.0007247171180094,-0.003626053534038,-274.8199694017999,-68.94547961116209,1379.8487370447142,788.0738255771345,62.637071021626184,58.152434284664515,11.823043620752504,-0.014660684281742,-0.3499442685368765,21.19374272101641,0.1131884777477158,0.0340870648382348,0.1984980632094937,0.0099503660302695,0.0174222256270788,0.2191992661224461,1.2385038208875183,1.161291494848272,25956746110.0,27958495110.0,-0.0883575254784847,-0.2271253727397576,0.788503372860737,-0.0428709891041152,-0.0305433964242362,-0.0148822203145194,-0.0883575254784847,-66.39562289562289,0.1131884777477158,0.0806410259886556,0.1325440294102263,0.0794812224295799,-274.8199694017999,-0.0203611256491807,-68.94547961116209,4.375065759582965,1379.8487370447142,4.375065759582965,3.3917163848968173,788.0738255771345,25.55604706542994,51.729579686215295,0.0,11.823043620752504,26.173532620785355,1.7398169586130017,0.0,0.1344781345025381,0.0,0.0,4123.33984375,3991.239990234375,4008.010009765625,3973.75,4160.68017578125,-3.2037100632356763,-2.7970004499917156,-3.627880539042705,0.9055846339672602,0.4201706630591495,-0.43820943559317316,4.245301860110029,-18.104302612183066,-12.392869274871222,-11.87844208054384,-4.597561898692371,7.3546272020910575,7.810866110156411,18.14075802935835
PLTR,2022-08-08,bmo,2022-08-05,2022-08-08,2022-08-15,2022-08-22,2022-09-06,11.449999809265137,9.81999969482422,9.90999984741211,8.069999694824219,7.28000020980835,-1.6300001144409162,-1.5399999618530271,-3.380000114440918,-4.169999599456787,0.0900001525878888,-1.7500000000000018,-2.539999485015871,-14.235809096887053,-13.449781550274675,-29.51965214624617,-36.41921108227877,0.916498527340326,-17.820774484569135,-25.865576007651157,-0.00429,-0.01,469086386.0,473010000.0,-133.10023310023308,0.8364374062222304,0.0030569790028199,-0.0096221892404595,-96.60000192784037,-25.98161330571185,327.12033647517245,298.5219991670805,39.40091526606203,34.95825020612672,7.934620444103093,-0.0157083429758363,-0.3481366650123516,12.276399728933963,0.1094028330773187,0.0115388681000401,0.1864040929367243,0.0277267995555769,0.0303830204316821,0.230197698169018,1.1960308526527412,1.1430918547264233,16535601930.0,18637026930.0,-0.08825394811949,-0.3791230629373586,0.7838861757679542,-0.0763484194643787,-0.0546345318489442,-0.0159539340425499,-0.08825394811949,-62.30597014925373,0.1094028330773187,0.0782880983006625,0.2429524298745369,0.1319866387602799,-96.60000192784037,-0.0146428955364063,-25.98161330571185,4.35970541140562,327.12033647517245,4.35970541140562,3.542502951593861,298.5219991670805,0.5728655660872519,50.57893067799835,0.0,7.934620444103093,50.0060651119111,1.7793970491975954,0.0,0.1441076452211807,0.0,0.0,4145.18994140625,4140.06005859375,4297.14013671875,4137.990234375,3908.18994140625,-0.12375507238541195,3.665699219103846,-0.17368822980419196,-5.7174702088463984,3.7941497442516736,-0.049995028802873875,-5.60064622024491,-14.11205402450164,-17.11548076937852,-29.345963916441978,-30.70174087343237,-2.8776512169113477,-17.77077945576626,-20.264929787406246
PLTR,2022-11-07,bmo,2022-11-04,2022-11-07,2022-11-14,2022-11-21,2022-12-06,7.929999828338623,7.019999980926514,8.100000381469727,7.190000057220459,6.989999771118164,-0.9099998474121094,0.1700005531311035,-0.7399997711181641,-0.940000057220459,1.080000400543213,0.1700000762939453,-0.0300002098083496,-11.475408160289447,2.1437649030406014,-9.33164927032789,-11.853721028609332,15.384621132159504,2.421653515040445,-0.4273534172344884,0.01618,0.01,474763702.0,477880000.0,-38.195302843016066,0.6563892704670165,0.0019358500410229,-0.0073491702063043,-126.90156321541188,-34.01744591321898,516.5689380937788,358.1278300684146,35.27170932033147,30.73886843977568,7.06257374985073,-0.0232862473686851,-0.3799475277497477,18.713265085741437,0.1027128380572484,0.0302084205239809,0.2110634468904327,0.0157384608335162,0.0227013912837963,0.2304963427251219,1.1906977641546064,1.1511384217647045,14689490450.000002,16855644450.000002,-0.1301393655310956,-0.2592177952624089,0.7748158533523061,-0.0519040565822304,-0.0373248444107646,-0.0236424081490675,-0.1301393655310956,-57.47781885397412,0.1027128380572484,0.0738620630432064,0.191999543110763,0.0984891604586925,-126.90156321541188,-0.0089266079704183,-34.01744591321898,4.280685697682864,516.5689380937788,4.280685697682864,3.5029999273625334,358.1278300684146,14.879101414712828,64.64752657570938,0.0,7.06257374985073,49.76842516099655,1.3921646313041858,0.0,0.1439902857478603,0.0,0.0,3770.550048828125,3806.800048828125,3957.25,3949.93994140625,3941.260009765625,0.9613981920559844,4.951530910719537,4.757658438558021,4.527455112034806,3.9521369455217226,3.760110611067913,3.5320993803940937,-12.436806352345432,-2.8077660076789357,-14.089307708885912,-16.381176140644136,11.432484186637781,-1.3384570960274678,-3.959452797628582
PLTR,2023-02-13,amc,2023-02-13,2023-02-14,2023-02-22,2023-03-01,2023-03-15,7.610000133514404,9.220000267028809,8.359999656677246,7.690000057220459,7.900000095367432,1.6100001335144043,0.7499995231628418,0.0799999237060546,0.2899999618530273,-0.8600006103515625,-1.5300002098083496,-1.320000171661377,21.156374576446744,9.855446912015786,1.0512473364321595,3.810774727530797,-9.327555156662726,-16.594361881742113,-14.31670426715458,0.02662,0.04,502580874.0,508624000.0,50.26296018031555,1.202418618102845,0.0055032285182519,0.0023011536351355,235.84929773724804,108.6411598872984,181.71151655494617,170.36536114673132,26.381938209758093,21.76332799867879,5.230714123663036,-0.0054045221592688,2.3519065961957657,-50.05190267183705,0.0972211718900443,0.0096692252036868,0.1613057976029444,0.0353307270871778,0.0376837166709646,0.2433483070483951,1.2600670683366928,1.2642591982132971,11069350940.0,13418486940.0,-0.035047500707792,0.0607088930133064,0.7949153008902451,0.012036676820022,0.0089210828839037,-0.0062040206062858,-0.035047500707792,-10.412383177570094,0.0972211718900443,0.0720562781131265,0.3158048788311334,0.1548550599263896,235.84929773724804,0.1151945890248091,108.6411598872984,5.173269086523988,181.71151655494617,5.173269086523988,4.419729190514015,170.36536114673132,7.07052037521246,45.71380823555318,0.0,5.230714123663036,38.64328786034071,1.9687705635078536,0.0,0.1469485349032528,0.0,0.0,4137.2900390625,4136.1298828125,3991.050048828125,3951.389892578125,3891.929931640625,-0.02804145319874607,-3.5346806449062185,-4.493282915366981,-5.930454599636259,-3.507622780107744,-4.466493931973792,-5.9040687331081365,21.18441602964549,13.390127556922005,5.544530251799141,9.741229327167055,-5.8199323765549815,-12.127867949768321,-8.412635534046444
PLTR,2023-05-08,amc,2023-05-08,2023-05-09,2023-05-16,2023-05-23,2023-06-07,7.739999771118164,9.550000190734863,9.470000267028809,12.640000343322754,14.6899995803833,1.8100004196166992,1.7300004959106443,4.90000057220459,6.949999809265137,-0.0799999237060546,3.09000015258789,5.1399993896484375,23.38501903282635,22.35142825670549,63.30750280496078,89.79328184477582,-0.8376955194584035,32.356021893965206,53.821982062734584,0.03986,0.05,505600000.0,525186000.0,25.439036628198703,3.873813291139241,0.0102534195517188,0.0009433633333952,1351.46690792119,265.00923997143195,97.52843867901282,95.05348070190418,33.91320598797378,31.99912221574833,6.539092120997175,0.0012067623100386,9.784136598611038,-80.84036992360274,0.0952692499595224,0.0090539351772514,0.1715582669758904,0.086641395212024,0.0888973232500545,0.2491654726774141,1.3780067179686684,1.329926747573276,16805491000.0,17810741000.0,0.0078353192964016,0.0319924750469357,0.7950345211029997,0.0061687397406427,0.0045618708829264,0.0013352911113094,0.0078353192964016,3.227450980392157,0.0952692499595224,0.0704529670080241,0.7220989024540634,0.3567802645158096,1351.46690792119,0.0806931643625192,265.00923997143195,5.414161316765684,97.52843867901282,5.414161316765684,2.1029442329979564,95.05348070190418,39.74701258955415,43.53446207629297,0.0,6.539092120997175,3.7874494867388178,2.067327714817687,0.0,0.1425919962814317,0.0,0.0,4138.1201171875,4119.169921875,4109.89990234375,4145.580078125,4267.52001953125,-0.4579421277258522,-0.681957363357788,0.18027415169790117,3.127021417437681,-0.22504581522654332,0.6411523863035562,3.6014561299943404,23.8429611605522,23.033385620063278,63.127228653262875,86.66626042733814,-0.6126497042318602,31.71486950766165,50.220525932740244
