ticker,earnings_date,day0_date,est_end_date,alpha_1y,beta_1y,r2_1y,resid_vol_1y,n_1y,alpha_1q,beta_1q,r2_1q,resid_vol_1q,n_1q
HD,2021-02-23,2021-02-23,2021-02-22,4.98844608604295e-05,1.080593049570719,0.7255691631404741,0.01450383081506308,252,-0.00015804790586338064,0.48729931668560783,0.1144309942597499,0.010576986394605446,63
HD,2021-05-18,2021-05-18,2021-05-17,0.00012956885999754458,0.7852106196650266,0.3783992819106856,0.011156300896885712,252,0.0018323975074108273,0.8040096588127092,0.25903345561262114,0.012814397922964378,63
HD,2021-08-17,2021-08-17,2021-08-16,-1.4371388768422079e-05,0.7613771860164101,0.30393319350731474,0.01084041460163752,252,-0.00022567694591423655,0.911824877847751,0.3644943722578201,0.007017511913319571,63
HD,2021-11-16,2021-11-16,2021-11-15,0.0004921043728799219,0.754381657066516,0.2449693034758641,0.010158874393915796,252,0.001800666450057047,0.7621162462901533,0.3200032609719732,0.007878646346283361,63
HD,2022-02-22,2022-02-22,2022-02-18,0.0006705998056477985,0.8257352318569876,0.3029827360219811,0.0111042141579789,252,-0.0014174311952148526,0.7593197809543523,0.3572051537718577,0.012125405317744248,63
HD,2022-05-17,2022-05-17,2022-05-16,-2.1496476756746575e-05,0.8792102446146239,0.361103033954147,0.012634784685785577,252,-0.0011730029381833045,0.8864064115908943,0.3934315876307154,0.017468812434732015,63
HD,2022-08-16,2022-08-16,2022-08-15,8.977302922128446e-05,0.8368943179496406,0.39342628794495027,0.013475784107580824,252,0.0003186741957220254,0.7605527736011425,0.5096628244739319,0.011614977791336217,63
HD,2022-11-15,2022-11-15,2022-11-14,3.056433539498312e-05,0.9223038040200767,0.490233329304674,0.014215767312575898,252,0.0006430095357775978,1.1092764841860847,0.7348042776246566,0.011460665827490061,63
HD,2023-02-21,2023-02-21,2023-02-17,0.00014925140922061398,0.9475667998126989,0.5312864294177683,0.013385726082681798,252,-0.00018193000707895918,1.0194109545410683,0.5415789834025173,0.010393147176164852,63
HD,2023-05-16,2023-05-16,2023-05-15,-4.374830805358717e-05,0.97088213036553,0.5633283270158588,0.011694736140214455,252,-0.0016269903347199723,0.9998549655786879,0.3828027025630789,0.011758480173655281,63
HD,2023-08-15,2023-08-15,2023-08-14,0.0001416186260592319,1.0579404876957235,0.5417397503417165,0.011393111867453645,252,0.0009879516340692302,0.8958979553875218,0.22284385724156808,0.011030408512141243,63
HD,2023-11-14,2023-11-14,2023-11-13,-0.0005881076852462541,1.0063064438992444,0.43655497957814504,0.010281193905205424,252,-0.0020367530041913683,1.0110281139467634,0.6007598972229713,0.006914767461273011,63
HD,2024-02-20,2024-02-20,2024-02-16,-0.00011123279739990767,1.015309844058425,0.37714285603443054,0.010228850645321114,252,0.0011961364397000118,0.9057782343410633,0.27546617405473683,0.009171008266687779,63
HD,2024-05-14,2024-05-14,2024-05-13,-0.00010101202213542624,0.9972884227203807,0.3503177331942734,0.009889425761262897,252,-0.0015418243106714387,0.9486169280184448,0.3282447153304231,0.010297755515705206,63
HD,2024-08-13,2024-08-13,2024-08-12,-0.00032451537064016666,0.9487863251691052,0.3318695979381725,0.010512376332543552,252,-0.00012927856616761437,0.7975110838882482,0.21393169389228517,0.013275684766003892,63
HD,2024-11-12,2024-11-12,2024-11-11,0.0005348678320712032,0.7917667409211331,0.22777806628566244,0.011336525239160315,252,0.001969088178187906,0.39399810455716155,0.08039300061718269,0.010713288901549007,63
HD,2025-02-25,2025-02-25,2025-02-24,-0.00018030968459361484,0.7335561321654828,0.20365954965890642,0.01176088075851321,252,-0.0009807753992557683,0.8404980201634183,0.24537394544475932,0.011882828717623486,63
HD,2025-05-20,2025-05-20,2025-05-19,0.00019353209041884668,0.6402226676587038,0.29521485677914305,0.012199401398309273,252,-0.0005601275168817061,0.6322739365048681,0.4993711228021749,0.012793869599661214,63
HD,2025-08-19,2025-08-19,2025-08-18,0.0001295809516527043,0.6447199493392888,0.31001858535466853,0.011530261019901946,252,-0.00046076329231979195,0.9381926334207972,0.2669751345230418,0.010224592009481673,63
HD,2025-11-18,2025-11-18,2025-11-17,-0.0006707896411795962,0.6392530302813693,0.29740362151861754,0.011659480372147672,252,-0.0021469446979096086,0.38424582285114045,0.06683895414747643,0.01047935501439691,63
