ticker,earnings_date,announce_timing,pre_close_date,day0_date,dt_m10,dt_m5,dt_m1,dt_p1,dt_p5,dt_p10,path_start,path_end,pre_bdays,post_bdays,event_date_dt,sur_period_end,sur_quarter_rank,sur_actual_revenue,sur_actual_ebitda,sur_actual_ebit,sur_actual_netIncome,sur_actual_eps,sur_est_revenue,sur_est_ebitda,sur_est_ebit,sur_est_netIncome,sur_est_eps,sur_surprise_revenue,sur_surprise_revenue_pct,sur_surprise_ebitda,sur_surprise_ebitda_pct,sur_surprise_ebit,sur_surprise_ebit_pct,sur_surprise_netIncome,sur_surprise_netIncome_pct,sur_surprise_eps,sur_surprise_eps_pct,sur_period_end_dt,gro_symbol,gro_date,gro_fiscalYear,gro_period,gro_reportedCurrency,gro_growthRevenue,gro_growthCostOfRevenue,gro_growthGrossProfit,gro_growthGrossProfitRatio,gro_growthResearchAndDevelopmentExpenses,gro_growthGeneralAndAdministrativeExpenses,gro_growthSellingAndMarketingExpenses,gro_growthOtherExpenses,gro_growthOperatingExpenses,gro_growthCostAndExpenses,gro_growthInterestIncome,gro_growthInterestExpense,gro_growthDepreciationAndAmortization,gro_growthEBITDA,gro_growthOperatingIncome,gro_growthIncomeBeforeTax,gro_growthIncomeTaxExpense,gro_growthNetIncome,gro_growthEPS,gro_growthEPSDiluted,gro_growthWeightedAverageShsOut,gro_growthWeightedAverageShsOutDil,gro_growthEBIT,gro_growthNonOperatingIncomeExcludingInterest,gro_growthNetInterestIncome,gro_growthTotalOtherIncomeExpensesNet,gro_growthNetIncomeFromContinuingOperations,gro_growthOtherAdjustmentsToNetIncome,gro_growthNetIncomeDeductions,gro_period_end_dt,gro_period_end,est_date_x,est_symbol,est_estimate_date_raw,est_revenueLow,est_revenueHigh,est_revenueAvg,est_ebitdaLow,est_ebitdaHigh,est_ebitdaAvg,est_ebitLow,est_ebitHigh,est_ebitAvg,est_netIncomeLow,est_netIncomeHigh,est_netIncomeAvg,est_sgaExpenseLow,est_sgaExpenseHigh,est_sgaExpenseAvg,est_epsAvg,est_epsHigh,est_epsLow,est_numAnalystsRevenue,est_numAnalystsEps,est_period_end_dt,est_period_end
HD,2021-02-23,bmo,2021-02-22,2021-02-23,2021-02-08,2021-02-16,2021-02-22,2021-02-24,2021-03-02,2021-03-09,2021-02-08,2021-03-09,10,10,2021-02-23,2021-01-31,1,32261000000,4759000000,4093000000,2857000000,2.66,30626437566,5055520089,4432284147,2618752642,2.63456,1634562434,5.337096195003146,-296520089,-5.865273676692139,-339284147,-7.654837455077088,238247358,9.097741962297178,0.0254400000000001,0.9656261387100742,2021-01-31,HD,2021-01-31,2020,Q4,USD,-0.0380188454198473,-0.0294384057971014,-0.05455656424581,-0.0171913126699236,0,0.0,0.0,0.0625,0.0218049666868564,-0.0176404964440105,-0.0909090909090909,-0.0088235294117647,0.0554675118858954,-0.1337823079723334,-0.1584913437757625,-0.1695777139066991,-0.1759853345554537,-0.1675407925407925,-0.16875,-0.1666666666666667,0.0009319664492078,0.0,-0.158338474192885,0.0909090909090909,0.0060790273556231,0.0060790273556231,-0.1675407925407925,0.0,0,2021-01-31,2021-01-31,2021-01-31,HD,2021-02-01,29773355994,31563988375,30626437566,4914701523,5210282031,5055520089,4308825454,4567967299,4432284147,2523925042,2722973542,2618752642,5207687998,5520889331,5356901364,2.63456,2.73941,2.53916,6,5,2021-01-31,2021-01-31
HD,2021-05-18,bmo,2021-05-17,2021-05-18,2021-05-04,2021-05-11,2021-05-17,2021-05-19,2021-05-25,2021-06-02,2021-05-04,2021-06-02,10,10,2021-05-18,2021-05-02,2,37500000000,6490000000,5781000000,4145000000,3.87,34818636451,4704507633,4036248091,2824286259,3.083,2681363549,7.700943581674895,1785492367,37.95279987379712,1744751909,43.227073006003685,1320713741,46.76274357074652,0.7869999999999999,25.527084009082056,2021-05-02,HD,2021-05-02,2021,Q1,USD,0.1623942221257865,0.1552963135790947,0.1764380020312067,0.0120817704146962,0,-1.0,-1.0,0.0463458110516934,0.0315649081209247,0.125665412733338,-0.4,0.0059347181008902,0.0555555555555555,0.3637318764446312,0.4158706833210874,0.4504792332268371,0.4493882091212458,0.4508225411270563,0.4548872180451127,0.4566037735849056,-0.0027932960893854,-0.0027829313543599,0.4124114341558759,0.4,-0.018348623853211,-0.018348623853211,0.4508225411270563,0.0,0,2021-05-02,2021-05-02,2021-05-02,HD,2021-05-01,33848783622,35884520810,34818636451,3763606106,5645409160,4704507633,3228998473,4843497709,4036248091,2259429007,3389143511,2824286259,4892925190,7339387786,6116156488,3.083,3.20569,2.97136,6,5,2021-05-02,2021-05-02
HD,2021-08-17,bmo,2021-08-16,2021-08-17,2021-08-03,2021-08-10,2021-08-16,2021-08-18,2021-08-24,2021-08-31,2021-08-03,2021-08-31,10,10,2021-08-17,2021-08-01,3,41118000000,7355000000,6639000000,4807000000,4.54,40796429393,6734285302,5904094032,4423528624,4.45023,321570607,0.7882322344983854,620714698,9.2172319728666,734905968,12.447396061391183,383471376,8.668902331036437,0.0897699999999996,2.017199111057174,2021-08-01,HD,2021-08-01,2021,Q2,USD,0.09648,0.1088537038532999,0.072437607910846,-0.0219268862794374,0,0.0,0.0,0.0102214650766609,0.0093377388306277,0.0870140924997635,-0.1666666666666666,-0.0383480825958702,0.011379800853485,0.1332819722650231,0.1484172288531396,0.1596916299559471,0.1596316193399846,0.1597104945717732,0.17312661498708,0.1735751295336788,-0.0121381886087768,-0.0120930232558139,0.1484172288531396,0.1666666666666666,0.036036036036036,0.036036036036036,0.1597104945717732,0.0,0,2021-08-01,2021-08-01,2021-08-01,HD,2021-08-01,39660068625,42045308742,40796429393,6546705709,6940438389,6734285302,5739638933,6084832915,5904094032,4263345524,4599566024,4423528624,6936982967,7354187743,7135744985,4.45023,4.62733,4.28908,12,9,2021-08-01,2021-08-01
HD,2021-11-16,bmo,2021-11-15,2021-11-16,2021-11-02,2021-11-09,2021-11-15,2021-11-17,2021-11-23,2021-12-01,2021-11-02,2021-12-01,10,10,2021-11-16,2021-10-31,4,36820000000,6524000000,5795000000,4129000000,3.94,34951775396,5769505587,5058250724,3396219683,3.41672,1868224604,5.345149374626063,754494413,13.07728022137714,736749276,14.5652976928235,732780317,21.57635210313337,0.5232799999999997,15.315273127443858,2021-10-31,HD,2021-10-31,2021,Q3,USD,-0.104528430371127,-0.1164171493097293,-0.0806439809732894,0.0266724820146444,0,0.0,0.0,0.0118043844856661,-0.0367207514944491,-0.1001769192842019,2.0,0.0460122699386503,0.0042194092827004,-0.1129843643779741,-0.1271275794547371,-0.134377967711301,-0.1131700860357379,-0.1410443103806948,-0.13215859030837,-0.1346578366445916,-0.0085066162570888,-0.0084745762711864,-0.1271275794547371,-2.0,-0.0155763239875389,-0.0155763239875389,-0.1410443103806948,0.0,0,2021-10-31,2021-10-31,2021-10-31,HD,2021-11-01,33978214059,36021735467,34951775396,5608799371,5946124387,5769505587,4917356097,5213096257,5058250724,3273242003,3531373863,3396219683,5943164002,6300598411,6113450606,3.41672,3.55269,3.293,8,9,2021-10-31,2021-10-31
HD,2022-02-22,bmo,2022-02-18,2022-02-22,2022-02-07,2022-02-14,2022-02-18,2022-02-23,2022-03-01,2022-03-08,2022-02-07,2022-03-08,10,10,2022-02-22,2022-01-31,5,35719000000,5577000000,4825000000,3352000000,3.23,34880448143,5526211764,4908705881,3497505881,3.18474,838551857,2.4040742067366048,50788236,0.9190425225984878,-83705881,-1.705253543994114,-145505881,-4.160275520634643,0.0452599999999998,1.4211521191682792,2022-01-31,HD,2022-01-31,2021,Q4,USD,-0.029902227050516,-0.0164900853361916,-0.0557987741781421,-0.0266947804839327,0,0.0,0.0,0.01,0.0397458628841607,-0.0042224012892828,0.2,0.0,0.0280112044817927,-0.1451563458001226,-0.1673856773080241,-0.1768147741817517,-0.1417910447761194,-0.1881811576652942,-0.1802030456852791,-0.1811224489795918,-0.0104861773117254,-0.0094966761633428,-0.1673856773080241,-0.2,0.00920245398773,0.00920245398773,-0.1881811576652942,0.0,0,2022-01-31,2022-01-31,2022-01-31,HD,2022-02-01,33908873585,35948224711,34880448143,4420969411,6631454117,5526211764,3926964705,5890447058,4908705881,2798004705,4197007058,3497505881,4179727058,6269590588,5224658823,3.18474,3.31148,3.06942,10,10,2022-01-31,2022-01-31
HD,2022-05-17,bmo,2022-05-16,2022-05-17,2022-05-03,2022-05-10,2022-05-16,2022-05-18,2022-05-24,2022-06-01,2022-05-03,2022-06-01,10,10,2022-05-17,2022-05-01,6,38908000000,6659000000,5929000000,4231000000,4.11,36705264896,5524386791,4779481131,3320377358,3.68683,2202735104,6.001142098391574,1134613209,20.53826518534951,1149518869,24.051122653129685,910622642,27.42527561832627,0.4231700000000002,11.477882082981864,2022-05-01,HD,2022-05-01,2022,Q1,USD,0.0892802150116184,0.0798926939682273,0.1081605125611195,0.0173328197032272,0,-1.0,-1.0,0.0,0.0254369759840841,0.0674888327830646,-0.8333333333333334,0.0909090909090909,-0.0095367847411444,0.1940111170880401,0.2288082901554404,0.23500666370502,0.1556521739130434,0.2622315035799523,0.2724458204334366,0.2741433021806853,-0.0077071290944123,-0.0086289549376797,0.2288082901554404,0.8333333333333334,-0.1424148606811145,-0.1424148606811145,0.2622315035799523,0.0,0,2022-05-01,2022-05-01,2022-05-01,HD,2022-05-01,35682861131,37828903607,36705264896,4419509433,6629264149,5524386791,3823584905,5735377358,4779481131,2656301886,3984452830,3320377358,5096264150,7644396226,6370330188,3.68683,3.83355,3.55333,7,10,2022-05-01,2022-05-01
HD,2022-08-16,bmo,2022-08-15,2022-08-16,2022-08-02,2022-08-09,2022-08-15,2022-08-17,2022-08-23,2022-08-30,2022-08-02,2022-08-30,10,10,2022-08-16,2022-07-31,7,43792000000,7958000000,7210000000,5173000000,5.06,43360332627,4904929511,4214375267,2996556681,4.94757,431667373,0.9955351973734756,3053070489,62.24494117913533,2995624733,71.08111032391365,2176443319,72.63147507937961,0.1124299999999998,2.2724286872141235,2022-07-31,HD,2022-07-31,2022,Q2,USD,0.1255268839313252,0.1376392500873345,0.101787751996957,-0.0210915724557471,0,0.0,0.0,0.0165016501650165,0.0078991130820399,0.10925134176294,-0.3333333333333333,0.0241935483870967,0.0261348005502063,0.1950743354858087,0.2160566706021251,0.2285971223021582,0.2475545522949586,0.2226424013235641,0.2311435523114353,0.2347188264058679,-0.0067961165048543,-0.0087040618955512,0.2160566706021251,0.3333333333333333,-0.02710027100271,-0.02710027100271,0.2226424013235641,0.0,0,2022-07-31,2022-07-31,2022-07-31,HD,2022-08-01,42152555828,44687699379,43360332627,3923943609,5885915413,4904929511,3371500213,5057250321,4214375267,2397245345,3595868018,2996556681,4765572174,7148358262,5956965218,4.94757,5.14446,4.76841,15,10,2022-07-31,2022-07-31
HD,2022-11-15,bmo,2022-11-14,2022-11-15,2022-11-01,2022-11-08,2022-11-14,2022-11-16,2022-11-22,2022-11-30,2022-11-01,2022-11-30,10,10,2022-11-15,2022-10-30,8,38872000000,6898000000,6148000000,4339000000,4.25,37951058695,5558838379,4992462323,3571428872,4.12057,920941305,2.4266551096803335,1339161621,24.090673800825755,1155537677,23.14564642133605,767571128,21.491989775234146,0.1294300000000001,3.141070288819269,2022-10-30,HD,2022-10-30,2022,Q3,USD,-0.1123492875411034,-0.1249104370671125,-0.0869295035558931,0.0286371469032867,0,0.0,0.0,-0.0129870129870129,-0.0270864842568403,-0.1054617024766278,2.5,0.0839895013123359,-0.0040214477211796,-0.1331992963056044,-0.1472954230235783,-0.1594202898550724,-0.1537997587454764,-0.1612217282041368,-0.1600790513833991,-0.1603960396039603,-0.002932551319648,-0.0019512195121951,-0.1472954230235783,-2.5,-0.0712401055408971,-0.0712401055408971,-0.1612217282041368,0.0,0,2022-10-30,2022-10-30,2022-10-30,HD,2022-11-01,36893954070,39112834227,37951058695,4447070703,6670606055,5558838379,3993969859,5990954788,4992462323,2857143097,4285714647,3571428872,4077907605,6116861407,5097384506,4.12057,4.28455,3.97136,9,10,2022-10-30,2022-10-30
HD,2023-02-21,bmo,2023-02-17,2023-02-21,2023-02-06,2023-02-13,2023-02-17,2023-02-22,2023-02-28,2023-03-07,2023-02-06,2023-03-07,10,10,2023-02-21,2023-01-31,9,35831000000,5554000000,4795000000,3362000000,3.31,35970714841,6078832940,5399576469,3847256469,3.28157,-139714841,-0.3884127452500632,-524832940,-8.633777983048175,-604576469,-11.19673871591576,-485256469,-12.613052259708866,0.0284300000000001,0.8663536051341334,2023-01-31,HD,2023-01-31,2022,Q4,USD,-0.0782311175138917,-0.0679585152838428,-0.0981548699334543,-0.021614693884555,0,0.0,0.0,0.0279605263157894,0.0138496325607687,-0.0502689157804669,5.142857142857143,0.0920096852300242,0.0215343203230148,-0.1948390837924035,-0.2270657124268054,-0.2434691745036572,-0.3000712758374911,-0.2251670891910578,-0.2211764705882352,-0.2216981132075472,-0.0049019607843137,-0.0048875855327468,-0.2200715679895901,-5.142857142857143,-0.0049261083743842,-0.0049261083743842,-0.2251670891910578,0.0,0,2023-01-31,2023-01-31,2023-01-31,HD,2023-02-01,34968771540,37071867162,35970714841,4863066352,7294599528,6078832940,4319661175,6479491763,5399576469,3077805175,4616707763,3847256469,4597699763,6896549646,5747124704,3.28157,3.41216,3.16274,15,9,2023-01-31,2023-01-31
HD,2023-05-16,bmo,2023-05-15,2023-05-16,2023-05-02,2023-05-09,2023-05-15,2023-05-17,2023-05-23,2023-05-31,2023-05-02,2023-05-31,10,10,2023-05-16,2023-04-30,10,37257000000,6377000000,5584000000,3873000000,3.83,38312725433,6076825470,5257429244,3652415093,3.8021,-1055725433,-2.7555477222475777,300174530,4.939660213739856,326570756,6.211605346333406,220584907,6.0394260067197685,0.0279000000000002,0.733805002498626,2023-04-30,HD,2023-04-30,2023,Q1,USD,0.0397979403309982,0.0332566408701108,0.0529096092570853,0.0126098239228126,0,-1.0,0.0,0.0416,-0.0234178979648731,0.0201743942855304,-0.2325581395348837,0.0509977827050997,0.0447957839262187,0.1481814908174288,0.1681397306397306,0.1763351749539594,0.2596741344195519,0.1519928613920285,0.1570996978851963,0.1575757575757576,-0.0049261083743842,-0.0049115913555992,0.1645464025026068,0.2325581395348837,-0.0808823529411764,-0.0808823529411764,0.1519928613920285,0.0,0,2023-04-30,2023-04-30,2023-04-30,HD,2023-05-01,37245546791,39485572476,38312725433,4861460376,7292190565,6076825470,4205943395,6308915092,5257429244,2921932074,4382898113,3652415093,5605890565,8408835848,7007363206,3.8021,3.95341,3.66442,9,9,2023-04-30,2023-04-30
