ticker,earnings_date,day0_date,phase,n_tokens,n_tokens_raw,lm_pos,lm_neg,lm_unc,lm_lit,lm_constr,lm_strong,lm_weak,lm_complex,lm_pos_prop,lm_neg_prop,lm_unc_prop,lm_lit_prop,lm_constr_prop,lm_tone
HD,2021-02-23,2021-02-23,post,397.0,646.0,17.0,4.0,4.0,0.0,2.0,2.0,2.0,0.0,0.042821158690176324,0.010075566750629723,0.010075566750629723,0.0,0.005037783375314861,0.0327455919395466
HD,2021-02-23,2021-02-23,pre,339.0,562.0,13.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,0.038348082595870206,0.011799410029498525,0.0058997050147492625,0.0,0.0,0.02654867256637168
HD,2021-05-18,2021-05-18,post,696.0,1127.0,25.0,6.0,13.0,0.0,2.0,6.0,12.0,2.0,0.035919540229885055,0.008620689655172414,0.01867816091954023,0.0,0.0028735632183908046,0.027298850574712645
HD,2021-05-18,2021-05-18,pre,517.0,871.0,18.0,2.0,9.0,0.0,0.0,2.0,8.0,0.0,0.03481624758220503,0.0038684719535783366,0.017408123791102514,0.0,0.0,0.030947775628626693
HD,2021-08-17,2021-08-17,post,624.0,1089.0,10.0,19.0,8.0,1.0,1.0,2.0,5.0,2.0,0.016025641025641024,0.030448717948717948,0.01282051282051282,0.0016025641025641025,0.0016025641025641025,-0.014423076923076924
HD,2021-08-17,2021-08-17,pre,391.0,657.0,10.0,4.0,6.0,0.0,0.0,1.0,5.0,0.0,0.02557544757033248,0.010230179028132993,0.015345268542199489,0.0,0.0,0.015345268542199489
HD,2021-11-16,2021-11-16,post,533.0,899.0,33.0,6.0,5.0,1.0,0.0,5.0,5.0,2.0,0.06191369606003752,0.01125703564727955,0.009380863039399626,0.001876172607879925,0.0,0.05065666041275797
HD,2021-11-16,2021-11-16,pre,431.0,718.0,10.0,4.0,6.0,0.0,0.0,0.0,5.0,1.0,0.02320185614849188,0.009280742459396751,0.013921113689095127,0.0,0.0,0.013921113689095127
HD,2022-02-22,2022-02-22,post,685.0,1157.0,20.0,15.0,14.0,0.0,1.0,6.0,6.0,0.0,0.029197080291970802,0.021897810218978103,0.020437956204379562,0.0,0.00145985401459854,0.0072992700729927005
HD,2022-02-22,2022-02-22,pre,185.0,315.0,3.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,0.016216216216216217,0.021621621621621623,0.010810810810810811,0.0,0.0,-0.005405405405405406
HD,2022-05-17,2022-05-17,post,386.0,649.0,28.0,16.0,6.0,0.0,0.0,0.0,6.0,0.0,0.07253886010362694,0.04145077720207254,0.015544041450777202,0.0,0.0,0.031088082901554404
HD,2022-05-17,2022-05-17,pre,403.0,714.0,11.0,6.0,5.0,0.0,0.0,1.0,5.0,0.0,0.02729528535980149,0.01488833746898263,0.01240694789081886,0.0,0.0,0.01240694789081886
HD,2022-08-16,2022-08-16,post,707.0,1172.0,23.0,8.0,10.0,2.0,0.0,4.0,5.0,0.0,0.03253182461103253,0.011315417256011316,0.014144271570014143,0.002828854314002829,0.0,0.021216407355021217
HD,2022-08-16,2022-08-16,pre,314.0,502.0,16.0,3.0,5.0,0.0,0.0,1.0,3.0,0.0,0.050955414012738856,0.009554140127388535,0.01592356687898089,0.0,0.0,0.041401273885350316
HD,2022-11-15,2022-11-15,post,570.0,1012.0,20.0,18.0,7.0,0.0,0.0,5.0,2.0,2.0,0.03508771929824561,0.031578947368421054,0.012280701754385965,0.0,0.0,0.0035087719298245615
HD,2022-11-15,2022-11-15,pre,345.0,547.0,13.0,8.0,8.0,0.0,0.0,4.0,5.0,0.0,0.03768115942028986,0.02318840579710145,0.02318840579710145,0.0,0.0,0.014492753623188406
HD,2023-02-21,2023-02-21,post,874.0,1503.0,23.0,25.0,11.0,0.0,1.0,7.0,7.0,1.0,0.02631578947368421,0.028604118993135013,0.012585812356979404,0.0,0.0011441647597254005,-0.002288329519450801
HD,2023-02-21,2023-02-21,pre,360.0,604.0,10.0,15.0,3.0,0.0,0.0,4.0,3.0,0.0,0.027777777777777776,0.041666666666666664,0.008333333333333333,0.0,0.0,-0.013888888888888888
HD,2023-05-16,2023-05-16,post,681.0,1134.0,18.0,25.0,9.0,2.0,0.0,4.0,7.0,0.0,0.02643171806167401,0.03671071953010279,0.013215859030837005,0.002936857562408223,0.0,-0.010279001468428781
HD,2023-05-16,2023-05-16,pre,505.0,840.0,15.0,20.0,11.0,0.0,0.0,0.0,9.0,0.0,0.0297029702970297,0.039603960396039604,0.02178217821782178,0.0,0.0,-0.009900990099009901
HD,2023-08-15,2023-08-15,post,947.0,1558.0,41.0,24.0,17.0,7.0,1.0,9.0,9.0,1.0,0.04329461457233368,0.025343189017951427,0.01795142555438226,0.007391763463569166,0.0010559662090813093,0.01795142555438226
HD,2023-08-15,2023-08-15,pre,727.0,1188.0,24.0,22.0,6.0,0.0,4.0,8.0,5.0,0.0,0.033012379642365884,0.030261348005502064,0.008253094910591471,0.0,0.005502063273727648,0.002751031636863824
HD,2023-11-14,2023-11-14,post,977.0,1653.0,45.0,15.0,6.0,0.0,1.0,4.0,4.0,5.0,0.04605936540429888,0.015353121801432957,0.006141248720573183,0.0,0.0010235414534288639,0.030706243602865915
HD,2023-11-14,2023-11-14,pre,616.0,1014.0,16.0,10.0,3.0,2.0,4.0,5.0,1.0,0.0,0.025974025974025976,0.016233766233766232,0.00487012987012987,0.003246753246753247,0.006493506493506494,0.00974025974025974
HD,2024-02-20,2024-02-20,post,803.0,1338.0,26.0,26.0,10.0,0.0,1.0,8.0,6.0,0.0,0.0323785803237858,0.0323785803237858,0.012453300124533,0.0,0.0012453300124533001,0.0
